,runoff,soil_moisture,prism,chirps,persiann,trmm,daymet,modis,gmet_eto,gmet_etr,fldas,terraclimate,p_mean,et_mean,q_in,q_out,res_s,c2v_s,ds
2013-04-30,0.0458791236186353,3.3882949896946957,0.7177891293142924,1.048352859295292,1.120451424158301,1.0284673173935257,0.8345103551777117,1.810744507191216,7.979911634852644,10.748786220626405,2.5407373088671683,1.930724847986648,0.9499142170678245,5.002180903904817,1.1389655288632319,1.90380607164,1.67453667708,5613.0347517309465,-3.7489902315594477
2013-05-31,0.01399834228454902,2.4219708336830745,0.3019284404093,0.5629023883318948,0.49898644588792335,0.2979932980698052,0.3614117980240128,2.1771762272151594,10.582528653321797,14.403128876381642,1.7757459019515465,1.2394254447126087,0.40464447414458726,6.03560102071655,1.4533239621279743,1.12549375992,1.722739842,5611.184389281793,-4.385005353272367
2013-06-30,0.007224532277207844,1.7664562013870684,0.3688653257882095,0.32670308077171417,0.35603358993542916,0.2812167408992829,0.4565791340816473,1.8633132057234576,12.151424777830128,16.66959279915382,1.4483361901680516,0.8123315248730354,0.35787957429525663,6.588999699549698,1.5136201086898178,1.08894204708,1.57675378356,5609.26407876148,-5.004941372908618
2013-07-31,0.0,1.3856872818021397,0.007034921182319784,0.080672146492874,0.07877662473198,0.02384523947563718,0.0110312831423495,1.6139126156452641,12.820222831193693,17.40213948997203,1.0198974172516277,0.397556481980135,0.04027204300503209,6.65074576720855,1.6452962026334208,1.01579668308,1.3471081776,5606.800379268872,-5.370559679105167
2013-08-31,0.0004556658326588235,1.1597413829852863,0.008286555702581414,0.11972059509363803,0.14375142483117961,0.0358040261520141,0.0122666504422631,1.5834458740948836,10.923583540443277,14.941876729741267,0.48680894636901206,0.31244454037463854,0.06396585044433525,5.6496319262046155,1.278971807380992,0.9626731664399999,1.17236970036,5604.1800745055425,-4.868683058762436
2013-09-30,0.018274332676015685,1.0055243749890008,0.43078447456460234,0.5243846971830837,0.6102106223153195,0.3944687034821052,0.6834037326367264,1.2360617534873604,8.321064044313813,11.677026264443493,0.28903853401606994,0.576713724201964,0.5286504460363675,4.4199808640925395,0.8583240561527807,1.0370964157200002,1.04178610668,5601.786343059003,-3.7853021759471055
2013-10-31,0.0004556658326588235,0.8877626845693993,0.07433524837799407,0.5605493824387848,0.48526642902485273,0.26619249687565083,0.10179917142677623,0.7252402373290667,5.483399183946885,8.039027905265353,0.49017897708515545,0.2611672539537569,0.29762854562881175,2.9998027115160433,0.8263956861739009,1.3973404171200001,0.93145502112,5600.562685159435,-3.0450261208537284
2013-11-30,0.07384616499802353,0.9223497274938228,0.9974643279329414,1.4966663935499331,1.6987109949631893,1.4767797134315537,1.2337502621086447,0.8154470070954669,3.1838718320344115,4.864922361524196,0.4388926113108264,1.2558322417081726,1.3806743383972524,2.111793210734615,0.5474218944743424,1.38985936092,0.84812604624,5600.502809900388,-1.5248144068274438
2013-12-31,0.03472433585694118,0.9042161456324771,0.34855375769794256,0.6520940198284453,1.190543577261357,1.0021924989071058,0.4277277345152829,0.5718549815685522,2.105163513299792,3.2996065054520978,0.4443855763459115,0.541809507556091,0.7242223176420267,1.392564016844489,0.5053454638848001,1.02509465532,0.7632132830399999,5600.661307162006,-1.0850445455763165
2014-01-31,0.019207284571356866,0.8519463032960503,0.3603518823516112,1.2047461647808735,1.4538852821328627,1.008646274520158,0.4384549517482446,0.6619821795781774,2.938467631248106,4.596038693304486,0.5154412569195094,0.5220223019321224,0.8932169111067501,1.84679041259648,0.4900389295527937,0.6352668696,0.72092095428,5600.983829498422,-1.0042392704405096
