Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2012,7,30JUL2012,21900,634,19,54,200,960,1233,23767,426,5499,3746,99,9769,4185,0,0,4185,9190,-2066,12172,9813,0.39,59,22807,57,79.01,
2012,7,31JUL2012,21700,664,19,35,191,791,1036,23400,442,5496,3722,91,9751,4124,0,0,4124,9280,-2115,11929,9525,0.39,59,22609,58,78.91,
2012,8,01AUG2012,21800,663,18,35,191,722,966,23429,432,5496,3729,97,9753,4200,0,0,4200,9350,-2167,11937,9476,0.39,60,22707,58,78.82,
2012,8,02AUG2012,22000,636,17,38,207,665,927,23563,445,5989,4234,103,10771,4200,0,0,4200,9520,-3054,11940,8592,0.43,64,22898,62,78.79,
2012,8,03AUG2012,22200,691,18,34,219,679,950,23841,440,7178,4449,108,12175,4079,0,0,4079,9620,-4257,12129,7586,0.48,68,23162,67,78.85,
2012,8,04AUG2012,22200,671,16,34,219,723,992,23863,434,7173,4446,101,12154,4081,0,0,4081,9540,-4275,12188,7627,0.48,68,23140,67,78.9,
2012,8,05AUG2012,22500,630,16,36,197,748,997,24127,420,7173,4429,87,12109,4031,0,0,4031,9370,-4363,12631,7986,0.48,67,23379,66,78.92,
2012,8,06AUG2012,23000,606,16,34,185,835,1070,24676,430,7176,4420,92,12118,4036,0,0,4036,9320,-4351,13156,8522,0.47,65,23841,64,78.89,
2012,8,07AUG2012,23000,598,16,33,188,831,1068,24666,430,6049,4410,101,10990,4000,0,0,4000,9300,-3221,13178,9677,0.42,61,23835,59,78.79,
2012,8,08AUG2012,22600,615,16,33,207,748,1004,24219,440,7177,4409,136,12162,3990,0,0,3990,9040,-4711,13058,8067,0.48,67,23471,66,78.8,
2012,8,09AUG2012,20200,590,15,38,221,760,1034,21824,397,7169,4398,117,12082,3937,0,0,3937,8510,-5097,11178,5805,0.53,73,21064,72,79.03,
2012,8,10AUG2012,20200,595,15,34,250,762,1061,21856,399,6496,4421,103,11419,3935,0,0,3935,8240,-4676,11453,6502,0.5,70,21094,69,79.18,
2012,8,11AUG2012,19500,601,14,35,284,778,1111,21212,435,6496,4430,91,11452,3883,0,0,3883,7990,-4876,11024,5876,0.51,72,20434,71,79.38,
2012,8,12AUG2012,18700,603,13,36,273,753,1075,20378,421,6496,4431,101,11449,3885,0,0,3885,7780,-5120,10435,5043,0.53,75,19625,74,79.67,
2012,8,13AUG2012,17600,596,13,35,212,838,1098,19294,383,7171,4438,102,12094,3833,0,0,3833,7690,-5798,9433,3367,0.6,83,18456,82,80.2,
2012,8,14AUG2012,17000,573,12,36,195,778,1021,18594,430,7170,4449,101,12151,3784,0,0,3784,7740,-5850,8773,2659,0.62,86,17816,85,80.86,
2012,8,15AUG2012,16700,570,12,35,182,715,944,18214,429,7166,4457,99,12150,3794,0,0,3794,7570,-6102,8638,2270,0.64,88,17499,87,81.58,
2012,8,16AUG2012,16200,586,11,33,194,731,969,17755,369,7173,4440,92,12074,3736,0,0,3736,7420,-6114,8320,1944,0.65,89,17024,89,82.36,
2012,8,17AUG2012,16200,649,11,32,218,724,985,17834,400,6494,4428,99,11420,3730,0,0,3730,7460,-5400,8344,2684,0.61,85,17110,84,82.89,
2012,8,18AUG2012,16100,651,10,34,216,733,993,17744,394,5994,4409,83,10880,3678,0,0,3678,7520,-4758,8201,3185,0.58,82,17011,81,83.28,
2012,8,19AUG2012,16000,634,10,36,210,826,1082,17716,406,5993,4399,59,10858,3621,0,0,3621,7520,-4610,8100,3237,0.58,82,16890,81,83.64,
2012,8,20AUG2012,16200,609,11,37,198,863,1109,17918,407,5990,4402,38,10837,3636,0,0,3636,7520,-4571,8271,3445,0.58,81,17055,80,83.94,
2012,8,21AUG2012,16300,601,10,34,160,808,1012,17913,388,6488,4399,50,11326,3585,0,0,3585,7560,-5084,8337,3002,0.6,83,17105,82,84.32,
2012,8,22AUG2012,16500,580,10,34,171,790,1005,18085,410,6989,4405,44,11849,3534,0,0,3534,7550,-5591,8540,2703,0.63,85,17295,84,84.74,
2012,8,23AUG2012,16100,584,10,35,205,755,1005,17689,410,6993,4424,62,11889,3536,0,0,3536,7350,-5833,8344,2263,0.64,87,16934,87,85.25,
2012,8,24AUG2012,15300,575,10,37,234,743,1024,16899,406,5999,4435,91,10930,3500,0,0,3500,7030,-5151,7865,2469,0.61,85,16156,85,85.67,
2012,8,25AUG2012,14700,550,9,40,201,791,1041,16291,415,4998,4446,100,9960,3435,0,0,3435,6840,-4311,7448,2897,0.58,82,15500,81,85.97,
2012,8,26AUG2012,14500,515,9,40,178,807,1034,16049,412,3985,4415,89,8900,3377,0,0,3377,6720,-3341,7349,3771,0.52,77,15242,75,86.09,
2012,8,27AUG2012,14700,502,9,54,174,864,1101,16303,417,3994,4522,93,9026,3381,0,0,3381,6630,-3493,7625,3896,0.52,76,15439,75,86.17,
2012,8,28AUG2012,14200,519,10,41,163,825,1039,15758,423,4489,4473,91,9476,3333,0,0,3333,6710,-3894,7076,2949,0.56,81,14933,80,86.43,
2012,8,29AUG2012,14200,526,10,34,166,860,1070,15796,418,4997,4463,102,9980,3282,0,0,3282,6860,-4184,6947,2534,0.59,84,14936,83,86.78,
2012,8,30AUG2012,13900,505,9,35,171,847,1062,15467,422,4998,4463,84,9967,3235,0,0,3235,7030,-3978,6469,2265,0.61,85,14620,85,87.18,
2012,8,31AUG2012,13900,495,10,35,197,805,1047,15442,416,5700,4459,102,10676,3181,0,0,3181,7170,-4527,6334,1585,0.65,90,14637,89,87.78,
2012,9,01SEP2012,15000,477,9,35,211,815,1070,16547,331,5492,4433,106,10361,3129,0,0,3129,7150,-4175,7451,3057,0.6,82,15732,81,87.93,
2012,9,02SEP2012,15300,445,10,35,211,896,1152,16897,331,5494,4424,126,10375,3135,0,0,3135,7160,-4101,7707,3387,0.58,80,16001,79,88.01,
2012,9,03SEP2012,15700,412,13,36,203,942,1194,17306,334,5491,4419,98,10343,3077,0,0,3077,7320,-3830,7930,3885,0.57,78,16364,76,87.99,
2012,9,04SEP2012,15700,424,12,37,190,948,1187,17311,345,6991,4420,116,11872,3038,0,0,3038,7330,-5330,7943,2400,0.66,86,16363,85,88.28,
2012,9,05SEP2012,16300,438,12,37,194,873,1116,17854,342,6991,4414,106,11853,3000,0,0,3000,7360,-5327,8538,3001,0.64,83,16981,82,88.42,
2012,9,06SEP2012,16600,432,12,38,193,791,1034,18066,325,6987,4416,108,11837,2936,0,0,2936,7320,-5391,8890,3293,0.63,82,17275,81,88.48,
2012,9,07SEP2012,16900,428,13,35,205,807,1060,18388,339,7174,4408,109,12030,2884,0,0,2884,7260,-5585,9260,3474,0.63,81,17581,80,88.51,
2012,9,08SEP2012,17000,399,13,37,239,863,1152,18551,313,7171,4409,104,11998,2826,0,0,2826,7071,-5612,9537,3727,0.62,80,17688,79,88.49,
2012,9,09SEP2012,17300,384,14,37,225,974,1250,18934,321,6987,4404,110,11823,2830,0,0,2830,7159,-5253,9733,4281,0.6,77,17960,76,88.39,
2012,9,10SEP2012,17500,391,14,36,200,1010,1260,19151,319,6490,4397,118,11324,2780,0,0,2780,7218,-4653,9895,5047,0.56,74,18141,72,88.18,
2012,9,11SEP2012,17400,418,13,36,174,986,1209,19027,313,5495,4413,118,10340,2724,0,0,2724,7188,-3713,9867,5964,0.52,69,18041,67,87.87,
2012,9,12SEP2012,17300,421,13,37,168,937,1155,18876,301,5491,4415,120,10327,2686,0,0,2686,7590,-3328,9379,5863,0.52,69,17939,67,87.6,
2012,9,13SEP2012,17100,409,13,37,187,891,1128,18637,256,5489,4406,110,10261,2640,0,0,2640,7680,-3169,9090,5736,0.53,69,17746,68,87.35,
2012,9,14SEP2012,17000,399,12,38,218,888,1156,18555,232,4989,4422,108,9751,2593,0,0,2593,7740,-2541,8933,6211,0.5,67,17667,65,87.07,
2012,9,15SEP2012,16800,375,12,36,235,953,1236,18411,223,4499,4421,107,9250,2535,0,0,2535,7650,-2012,8815,6626,0.48,64,17458,62,86.76,
2012,9,16SEP2012,16500,360,11,39,205,967,1222,18082,294,3988,4411,113,8807,2533,0,0,2533,7590,-1642,8561,6742,0.46,63,17115,61,86.45,
