Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2000,10,14OCT2000,11800,116,48,190,92,2570,2900,14816,50,4993,4208,71,9322,1842,2522,0,-679,4168,-1813,7939,6173,0.62,58,12246,50,86.69,
2000,10,15OCT2000,11900,115,43,189,87,2620,2939,14954,52,5000,4258,74,9384,1825,1375,0,449,3922,-2815,7967,5121,0.62,66,12334,58,86.56,
2000,10,16OCT2000,11800,104,41,191,70,2570,2872,14776,54,5757,4241,94,10146,1848,0,0,1848,3840,-4636,7547,2782,0.68,81,12206,77,86.84,
2000,10,17OCT2000,12000,108,40,209,76,2520,2845,14953,53,5491,4215,77,9836,1842,0,0,1842,3916,-4272,7676,3275,0.65,78,12433,74,87.0,
2000,10,18OCT2000,12000,110,42,203,77,2730,3052,15162,51,5439,4249,70,9809,1797,0,0,1797,3885,-4040,7722,3556,0.64,77,12432,71,87.09,
2000,10,19OCT2000,12100,110,41,201,61,3020,3323,15533,51,4684,4209,49,8993,1795,0,0,1795,3895,-2942,7813,4745,0.57,69,12513,62,86.99,
2000,10,20OCT2000,11500,110,40,202,56,3350,3648,15258,50,5464,4215,53,9782,1792,0,0,1792,3037,-4261,8071,3685,0.63,76,11908,69,87.07,
2000,10,21OCT2000,12300,110,38,196,57,3390,3681,16091,53,5427,4229,69,9778,1760,0,0,1760,3346,-3895,8571,4553,0.6,72,12701,64,87.0,
2000,10,22OCT2000,11700,102,36,196,58,3300,3590,15392,50,4098,4220,37,8405,1800,0,0,1800,3101,-2884,8197,5187,0.54,66,12092,57,86.85,
2000,10,23OCT2000,10600,100,36,203,61,3290,3590,14290,74,5080,4217,67,9438,1739,0,0,1739,2916,-4062,7297,3113,0.65,78,11000,72,87.04,
2000,10,24OCT2000,10500,100,36,206,63,3410,3715,14315,71,4996,4190,74,9331,1734,0,0,1734,2951,-3793,7164,3250,0.64,77,10905,70,87.19,
2000,10,25OCT2000,10200,94,37,219,68,3340,3664,13958,70,4495,4208,50,8823,1730,688,0,1043,2849,-2988,7153,4092,0.62,71,10618,61,87.18,
2000,10,26OCT2000,10400,70,42,244,73,3390,3749,14219,50,5410,4193,35,9688,1731,4585,0,-2853,2880,-1204,8388,7384,0.67,48,10829,32,86.8,
2000,10,27OCT2000,10900,45,79,284,78,3870,4311,15256,41,5098,4181,44,9364,1750,5272,0,-3522,3218,454,8713,9414,0.61,38,11386,17,86.27,
2000,10,28OCT2000,11400,40,77,289,77,3800,4243,15683,43,5075,4166,67,9351,1750,8482,0,-6732,2345,1613,10980,13064,0.59,17,11883,-10,85.57,
2000,10,29OCT2000,13400,61,182,304,86,3450,4022,17483,53,6450,4341,15,10859,1700,10315,0,-8615,3389,2152,12484,15239,0.62,13,14033,-9,84.8,
2000,10,30OCT2000,13900,70,233,280,215,3290,4018,17988,44,6177,4172,0,10393,1700,11232,0,-9532,3474,3295,13165,17127,0.58,5,14698,-17,84.0,
2000,10,31OCT2000,14200,66,137,289,142,3280,3848,18114,54,6522,4155,0,10731,1700,7335,0,-5635,3490,270,12353,13018,0.59,28,14834,12,83.42,
2000,11,01NOV2000,14400,61,96,270,85,3140,3591,18052,44,6145,4179,0,10368,1700,6648,0,-4948,3524,-37,12322,12631,0.57,30,14912,15,82.9,
2000,11,02NOV2000,13900,60,78,276,76,3040,3470,17430,46,6445,4216,0,10707,1700,3438,0,-1738,3406,-2701,11041,8462,0.61,51,14390,41,82.66,
2000,11,03NOV2000,13500,69,69,282,63,3090,3504,17073,42,6021,4176,0,10239,1700,1605,0,95,3444,-3353,10098,6739,0.6,61,13983,52,82.58,
2000,11,04NOV2000,12400,82,64,282,40,2870,3256,15738,41,4617,4207,0,8865,1700,0,0,1700,3253,-3461,8753,5173,0.56,67,12868,60,82.67,
2000,11,05NOV2000,12100,81,60,281,35,2740,3116,15297,42,5715,4203,0,9960,1700,0,0,1700,3473,-4476,8232,3637,0.65,76,12557,71,82.99,
2000,11,06NOV2000,12100,80,56,624,35,2660,3375,15555,39,5890,4195,4,10128,1700,0,0,1700,3171,-4687,8533,3727,0.65,76,12895,71,83.28,
2000,11,07NOV2000,11700,80,54,438,35,2590,3117,14897,40,4739,4195,11,8985,1700,0,0,1700,3101,-3872,8203,4212,0.6,72,12307,66,83.47,
2000,11,08NOV2000,11100,75,52,308,35,2550,2945,14120,40,5690,4192,12,9934,1650,0,0,1650,4149,-3913,6564,2536,0.7,82,11570,78,83.97,
2000,11,09NOV2000,11100,45,51,289,36,2540,2916,14061,40,4995,4167,25,9227,1700,0,0,1700,5342,-2074,5327,3134,0.65,78,11521,73,84.32,
2000,11,10NOV2000,10700,40,52,289,34,2510,2885,13625,42,4996,4166,40,9244,1650,0,0,1650,5225,-2206,5053,2731,0.67,80,11115,75,84.73,
2000,11,11NOV2000,11000,40,66,288,34,2460,2848,13888,40,4995,4081,42,9158,1650,0,0,1650,5313,-2070,5265,3080,0.65,78,11428,73,85.04,
2000,11,12NOV2000,11000,40,70,287,35,2430,2822,13862,40,4992,4071,31,9134,1650,0,0,1650,5313,-2071,5265,3078,0.65,78,11432,73,85.34,
2000,11,13NOV2000,10900,40,61,287,35,2420,2803,13743,40,4991,4086,32,9149,1650,229,0,1421,5284,-1985,5258,3174,0.66,77,11323,72,85.6,
2000,11,14NOV2000,11300,40,61,287,40,2470,2858,14198,40,4997,4106,38,9181,1650,229,0,1421,5401,-1845,5541,3597,0.64,75,11728,69,85.76,
2000,11,15NOV2000,11400,46,63,286,35,2460,2844,14290,31,4996,4031,37,9095,1700,229,0,1471,5430,-1776,5604,3725,0.63,74,11830,69,85.89,
2000,11,16NOV2000,11600,50,62,284,35,2440,2821,14471,31,5484,4114,45,9674,1700,229,0,1471,5489,-2320,5749,3327,0.66,77,12031,72,86.09,
2000,11,17NOV2000,12500,46,59,283,36,2420,2798,15344,41,5494,4108,59,9702,1700,229,0,1471,5753,-2108,6382,4171,0.63,73,12924,68,86.13,
2000,11,18NOV2000,12500,40,58,281,37,2390,2766,15306,40,5462,4079,56,9637,1700,0,0,1700,5753,-2223,6311,3969,0.62,74,12916,69,86.21,
2000,11,19NOV2000,12400,40,54,281,38,2360,2733,15173,41,5466,4097,68,9672,1700,0,0,1700,5723,-2320,6241,3801,0.63,75,12813,70,86.3,
2000,11,20NOV2000,12500,40,54,280,36,2350,2720,15260,40,5517,4103,60,9720,1750,0,0,1750,5753,-2385,6297,3790,0.63,75,12910,71,86.39,
2000,11,21NOV2000,12400,40,54,286,39,2360,2739,15179,42,4929,4111,61,9143,1750,1375,0,375,5723,-924,6612,5662,0.6,63,12819,56,86.22,
2000,11,22NOV2000,12600,40,56,283,35,2390,2764,15404,41,5498,4106,53,9698,1750,1375,0,375,5782,-1396,6753,5332,0.62,65,13014,59,86.1,
2000,11,23NOV2000,12900,36,58,281,37,2380,2756,15692,40,5498,4113,56,9707,1750,1375,0,375,5870,-1325,6961,5611,0.61,64,13312,58,85.95,
2000,11,24NOV2000,12900,10,58,280,39,2370,2747,15657,41,5496,4128,54,9719,1750,1375,0,375,5870,-1346,6935,5563,0.61,64,13287,58,85.81,
2000,11,25NOV2000,12800,0,56,280,34,2370,2740,15540,42,5491,4086,52,9671,1800,1375,0,425,5840,-1366,6841,5445,0.62,65,13170,59,85.7,
2000,11,26NOV2000,13000,18,55,279,32,2360,2726,15744,41,5499,4105,51,9696,1800,0,0,1800,5899,-2241,6615,4248,0.61,73,13384,68,85.75,
2000,11,27NOV2000,12900,34,55,279,34,2390,2758,15692,4,5498,4082,58,9642,1850,0,0,1850,5870,-2217,6546,4200,0.61,73,13302,68,85.8,
2000,11,28NOV2000,12700,26,55,280,38,2410,2783,15509,0,5493,3825,59,9377,1900,0,0,1900,5811,-2018,6383,4232,0.6,73,13099,68,85.85,
2000,11,29NOV2000,12600,0,57,281,38,2400,2776,15376,2,6867,3522,68,10459,1900,229,0,1671,5782,-2987,6350,3247,0.68,79,12976,75,86.07,
2000,11,30NOV2000,13600,0,85,282,39,2410,2816,16416,0,1592,2978,72,4642,1950,229,0,1721,6075,3130,7043,10053,0.28,39,14006,28,85.54,
2000,12,01DEC2000,13500,29,106,282,41,2400,2829,16358,0,3528,2585,87,6200,2000,229,0,1771,6046,1524,6988,8387,0.37,49,13958,40,85.16,
2000,12,02DEC2000,14100,32,81,283,41,2390,2795,16927,1,3493,2583,83,6160,2000,229,0,1771,6221,1705,7415,8996,0.36,47,14537,38,84.76,
2000,12,03DEC2000,14300,13,72,283,39,2370,2764,17077,0,3491,3062,71,6624,2000,229,0,1771,6280,1269,7537,8683,0.38,49,14707,41,84.4,
2000,12,04DEC2000,14100,14,67,283,39,2360,2749,16863,0,4713,3767,68,8548,2050,0,0,2050,6221,-910,7319,6265,0.5,63,14503,57,84.27,
2000,12,05DEC2000,14000,30,60,282,39,2330,2711,16741,0,5459,4078,70,9607,2100,0,0,2100,6192,-2069,7250,5034,0.57,70,14411,65,84.29,
2000,12,06DEC2000,13700,35,60,309,39,2280,2688,16423,0,5319,4072,74,9465,2100,0,0,2100,6104,-2038,7043,4858,0.57,70,14143,66,84.34,
2000,12,07DEC2000,13300,35,58,264,37,2310,2669,16004,0,5500,4017,70,9587,2150,0,0,2150,5987,-2328,6746,4267,0.59,73,13694,69,84.46,
2000,12,08DEC2000,13200,41,56,279,35,2290,2660,15901,0,4994,4091,75,9160,2150,0,0,2150,5958,-1940,6681,4591,0.57,71,13611,66,84.53,
2000,12,09DEC2000,13100,39,54,278,35,2290,2657,15796,0,4498,4073,72,8643,2150,0,0,2150,5928,-1455,6609,5003,0.54,68,13506,63,84.54,
2000,12,10DEC2000,12900,35,54,277,35,2280,2646,15581,0,3992,4077,85,8154,2200,0,0,2200,5870,-1069,6449,5227,0.52,66,13301,61,84.52,
2000,12,11DEC2000,13000,35,54,281,35,2260,2630,15665,0,3991,4092,72,8155,2200,1605,0,595,5899,-13,6969,6914,0.52,56,13405,48,84.32,
2000,12,12DEC2000,13100,35,61,284,33,2230,2608,15743,0,3997,4140,70,8207,2200,1605,0,595,5928,-58,7040,6940,0.52,56,13513,49,84.13,
2000,12,13DEC2000,13200,30,77,278,33,2240,2628,15858,0,3955,4142,70,8167,2200,2063,0,137,5958,329,7234,7554,0.51,52,13618,45,83.9,
2000,12,14DEC2000,13800,32,85,283,33,2230,2631,16463,0,4493,4146,67,8706,2200,2980,0,-780,6133,565,7917,8537,0.52,48,14233,40,83.6,
2000,12,15DEC2000,14200,35,117,280,33,2230,2660,16895,0,4994,4150,58,9202,2200,2980,0,-780,6251,215,8203,8473,0.54,50,14665,42,83.32,
2000,12,16DEC2000,14900,35,155,276,33,2230,2694,17629,0,5490,4157,53,9700,2200,1375,0,825,6456,-1087,8248,7104,0.55,60,15399,54,83.17,
2000,12,17DEC2000,15900,35,116,275,33,2200,2624,18559,0,5871,4153,53,10077,2200,1375,0,825,6749,-1240,8955,7657,0.54,59,16359,53,82.98,
2000,12,18DEC2000,15600,42,96,277,32,2190,2595,18237,16,5696,4146,46,9904,2150,917,0,1233,6661,-1450,8636,7100,0.54,61,16047,56,82.85,
2000,12,19DEC2000,14600,51,89,277,32,2180,2578,17229,32,5625,4163,43,9863,2150,0,0,2150,6368,-2315,7681,5216,0.57,70,15049,65,82.92,
2000,12,20DEC2000,13900,60,82,278,37,2180,2577,16537,30,6400,4188,34,10652,2150,0,0,2150,6163,-3310,7195,3735,0.64,77,14357,74,83.21,
2000,12,21DEC2000,13500,60,77,277,37,2210,2601,16161,31,6994,4169,31,11225,2100,0,0,2100,6046,-3944,6926,2836,0.69,82,13951,80,83.66,
2000,12,22DEC2000,13300,60,70,275,35,2230,2610,15970,29,4497,4152,32,8710,2100,0,0,2100,4069,-3397,8703,5160,0.54,68,13740,62,83.7,
2000,12,23DEC2000,13300,60,71,275,36,2210,2592,15952,28,3989,3707,34,7758,2050,0,0,2050,2598,-3901,10188,6144,0.48,61,13742,55,83.62,
2000,12,24DEC2000,13300,60,71,277,37,2190,2575,15935,28,3996,3501,30,7555,2050,0,0,2050,2598,-3714,10188,6330,0.47,60,13745,54,83.53,
2000,12,25DEC2000,13400,60,69,277,39,2170,2555,16015,29,3994,3501,29,7553,2000,0,0,2000,2611,-3687,10289,6462,0.47,60,13845,53,83.43,
2000,12,26DEC2000,13400,53,67,277,39,2170,2553,16006,28,3998,3620,30,7676,2000,0,0,2000,3971,-2452,8922,6330,0.48,60,13836,54,83.35,
2000,12,27DEC2000,13200,54,65,277,39,2180,2561,15815,28,4390,4157,31,8606,1950,0,0,1950,5958,-1355,6750,5259,0.54,67,13635,61,83.39,
2000,12,28DEC2000,13100,60,63,276,39,2170,2548,15708,27,4898,4141,30,9096,1950,0,0,1950,5928,-1887,6686,4662,0.58,70,13538,66,83.51,
2000,12,29DEC2000,13000,60,61,276,37,2150,2524,15584,28,5298,4127,30,9483,1900,0,0,1900,5899,-2295,6629,4201,0.6,73,13434,69,83.69,
2000,12,30DEC2000,12900,60,61,276,35,2130,2502,15462,28,5491,4125,34,9678,1850,0,0,1850,5870,-2509,6572,3934,0.62,75,13332,70,83.9,
2000,12,31DEC2000,13000,60,60,277,35,2100,2472,15532,27,5498,4141,30,9696,1800,0,0,1800,5899,-2495,6657,4036,0.62,74,13432,70,84.08,
2001,1,01JAN2001,13000,60,60,278,35,2090,2463,15523,29,5499,4116,30,9674,1700,0,0,1700,5899,-2417,6685,4149,0.62,73,13433,69,84.24,
2001,1,02JAN2001,13100,56,59,278,35,2070,2442,15598,5,5165,3941,30,9141,1650,0,0,1650,5928,-1843,6766,4807,0.58,69,13528,64,84.29,
2001,1,03JAN2001,12900,46,60,277,35,2040,2412,15358,5,4474,4113,33,8625,1600,0,0,1600,5870,-1384,6628,5133,0.56,67,13318,61,84.3,
2001,1,04JAN2001,12700,50,60,275,35,2020,2390,15140,3,5872,4092,30,9997,1550,0,0,1550,5811,-2803,6505,3593,0.66,76,13120,73,84.53,
2001,1,05JAN2001,12500,50,59,277,35,2020,2391,14941,7,5996,4104,34,10141,1500,0,0,1500,5753,-2973,6377,3300,0.68,78,12921,74,84.81,
2001,1,06JAN2001,12000,58,55,282,36,2000,2373,14431,6,5492,4098,30,9626,1450,0,0,1450,5606,-2590,6046,3355,0.66,77,12431,73,85.07,
2001,1,07JAN2001,11600,60,55,277,37,2010,2379,14039,6,2992,3564,34,6596,1450,0,0,1450,5489,329,5765,5993,0.47,57,12029,50,84.93,
2001,1,08JAN2001,12600,60,69,333,37,2100,2539,15199,6,1916,2294,30,4246,1450,5502,0,-4052,5782,6708,8013,15004,0.28,1,13099,-15,84.21,
2001,1,09JAN2001,14200,60,78,287,42,2280,2687,16947,8,1653,1250,30,2941,1350,5502,0,-4152,6251,8695,9172,18158,0.17,-7,16088,-13,83.4,
2001,1,10JAN2001,15000,60,83,311,57,2300,2751,17811,2,999,1008,31,2040,1300,10086,0,-8786,6485,12907,11035,24557,0.11,-38,19461,-26,82.45,
2001,1,11JAN2001,17700,60,214,319,179,2580,3292,21052,3,994,1008,33,2038,1300,11003,0,-9703,7276,14837,13201,28717,0.1,-36,23089,-24,81.44,
2001,1,12JAN2001,20400,60,244,284,195,2830,3553,24013,3,1972,1003,66,3044,1250,11003,0,-9753,8067,14915,15124,30722,0.12,-28,25065,-23,80.45,
2001,1,13JAN2001,25100,60,154,279,116,2980,3529,28689,2,3001,1691,33,4727,1250,5502,0,-4252,9444,11010,16906,28214,0.16,2,27390,-3,79.57,
2001,1,14JAN2001,24200,60,118,280,70,3050,3518,27778,18,3991,2433,30,6472,1200,5502,0,-4302,6275,6117,19189,25607,0.23,8,24728,-4,78.8,
2001,1,15JAN2001,21400,60,103,280,68,3030,3481,24941,25,3997,3177,34,7233,1200,917,0,283,3675,-261,17706,17425,0.29,30,21911,20,78.32,
2001,1,16JAN2001,19300,56,95,280,75,2940,3390,22746,12,4595,3379,32,8018,1150,0,0,1150,3396,-1979,15638,13578,0.35,40,19806,31,78.02,
2001,1,17JAN2001,18000,55,84,281,76,2710,3151,21206,10,4578,1667,33,6288,1150,0,0,1150,3223,-661,14510,13768,0.29,35,18496,26,77.74,
2001,1,18JAN2001,16600,55,73,281,72,2550,2976,19631,8,1990,986,31,3015,1100,0,0,1100,3037,2283,13310,15516,0.15,21,17081,9,77.39,
2001,1,19JAN2001,15300,48,75,283,67,2490,2915,18263,8,1964,1016,32,3020,1100,0,0,1100,2864,2044,12176,14143,0.16,23,15773,10,77.12,
2001,1,20JAN2001,14300,48,80,282,55,2420,2837,17185,8,1993,1015,31,3047,1100,0,0,1100,2731,1806,11309,13038,0.18,24,14765,12,76.92,
2001,1,21JAN2001,13600,50,77,282,45,2380,2784,16434,4,3995,1707,30,5736,1050,0,0,1050,2638,-996,10718,9648,0.35,41,14054,31,76.93,
2001,1,22JAN2001,13100,50,74,282,44,2300,2700,15850,8,6494,3097,35,9634,1050,0,0,1050,2571,-5045,10285,5166,0.61,67,13550,62,77.33,
2001,1,23JAN2001,13100,50,74,286,40,2260,2660,15810,3,5998,3534,31,9566,1000,1375,0,-375,4471,-2191,8784,6619,0.6,58,13550,51,77.56,
2001,1,24JAN2001,14000,57,268,285,35,2260,2848,16905,10,7153,3896,41,11100,1000,1375,0,-375,6192,-1816,7970,6180,0.65,63,14645,58,77.82,
2001,1,25JAN2001,14700,60,395,307,34,2280,3016,17776,9,6247,4079,33,10368,1000,5960,0,-4960,6397,2269,9752,12368,0.58,30,15496,20,77.61,
2001,1,26JAN2001,19800,60,542,315,54,2440,3351,23211,63,7813,4008,29,11913,1000,5960,0,-4960,5385,47,15864,16258,0.51,30,20771,22,77.24,
2001,1,27JAN2001,25400,1077,313,287,101,2680,3381,29858,61,2996,3146,32,6235,950,5960,0,-5010,4207,4610,23673,28633,0.21,4,27178,-5,76.52,
2001,1,28JAN2001,28900,1995,218,283,89,2810,3400,34295,66,2994,2791,31,5882,950,4585,0,-3635,4673,4553,27240,32048,0.17,7,31485,-2,75.78,
2001,1,29JAN2001,26300,1795,179,283,60,2720,3242,31337,72,3001,2849,32,5954,950,5043,0,-4093,4327,4276,24914,29477,0.19,6,28617,-3,75.12,
2001,1,30JAN2001,22400,1125,169,282,50,2580,3081,26606,66,2995,2898,31,5990,950,458,0,492,3808,580,19579,20125,0.22,24,24026,16,74.75,
2001,1,31JAN2001,19700,30,147,282,50,2470,2949,22679,69,2992,2889,31,5981,900,458,0,442,3449,130,16157,16256,0.26,28,20209,20,74.54,
2001,2,01FEB2001,17800,53,131,281,57,2380,2849,20702,68,4996,2877,28,7969,900,458,0,442,3196,-2210,14533,12292,0.38,41,18322,33,74.52,
2001,2,02FEB2001,16200,60,121,282,38,2310,2751,19011,66,4997,2878,31,7972,900,458,0,442,2984,-2525,13153,10597,0.41,44,16701,37,74.59,
2001,2,03FEB2001,15000,60,115,284,39,2240,2678,17738,70,4991,2882,31,7974,900,0,0,900,2824,-3057,11984,8864,0.44,50,15498,43,74.78,
2001,2,04FEB2001,14000,50,113,284,35,2180,2612,16662,74,4994,2890,35,7993,900,0,0,900,2691,-3275,11107,7769,0.47,53,14482,46,75.04,
2001,2,05FEB2001,13200,40,114,284,35,2160,2593,15833,107,4993,2883,44,8027,900,0,0,900,2585,-3435,10403,6906,0.5,56,13673,49,75.37,
2001,2,06FEB2001,12600,51,119,282,38,2150,2589,15240,132,5426,2892,52,8502,900,0,0,900,2505,-3993,9894,5838,0.55,62,13090,55,75.78,
2001,2,07FEB2001,13100,60,127,285,38,2130,2580,15740,134,4999,2899,62,8094,900,0,0,900,2571,-3528,10337,6746,0.5,57,13610,50,76.08,
2001,2,08FEB2001,12100,60,125,285,37,2100,2547,14707,136,4999,3635,64,8834,900,0,0,900,2438,-4434,9470,4973,0.59,66,12607,61,76.56,
2001,2,09FEB2001,12300,56,112,296,39,2090,2537,14893,130,4495,4132,50,8807,900,2063,0,-1163,2465,-3049,10217,7249,0.58,51,12803,43,76.77,
2001,2,10FEB2001,13000,50,185,297,42,2110,2634,15684,130,5000,4040,42,9212,850,2292,0,-1442,2558,-3082,10896,7915,0.58,50,13574,42,76.91,
2001,2,11FEB2001,14400,50,497,319,47,2250,3113,17563,132,2995,3971,42,7140,850,4585,0,-3735,2744,1144,12751,14157,0.4,19,15313,8,76.67,
2001,2,12FEB2001,19700,43,529,307,252,2470,3558,23301,123,4000,4043,48,8214,850,4814,0,-3964,3449,1369,17404,19050,0.35,18,20831,9,76.24,
2001,2,13FEB2001,23600,40,362,292,568,2750,3972,27612,128,4693,4141,42,9004,850,4814,0,-3964,3968,1513,20782,22572,0.32,18,24862,9,75.74,
2001,2,14FEB2001,23700,40,282,290,291,2900,3763,27503,140,4491,3542,37,8210,850,2751,0,-1901,3981,770,20291,21194,0.29,23,24603,14,75.3,
2001,2,15FEB2001,21600,45,239,289,172,2900,3600,25245,123,5490,3263,49,8925,850,2522,0,-1672,3702,-536,18411,17992,0.35,29,22345,19,74.99,
2001,2,16FEB2001,18400,50,209,291,104,2980,3584,22034,100,3682,3264,37,7083,850,229,0,621,3276,-626,15000,14330,0.32,35,19054,25,74.85,
2001,2,17FEB2001,16100,50,190,292,67,2920,3469,19619,106,3695,3264,35,7100,850,0,0,850,2970,-1213,12942,11669,0.35,41,16699,30,74.84,
2001,2,18FEB2001,15200,50,185,292,46,2820,3343,18593,96,3695,3264,35,7090,850,458,0,392,2851,-1151,12290,11112,0.37,40,15773,30,74.87,
2001,2,19FEB2001,14700,50,241,309,43,2780,3373,18123,88,3692,3272,34,7086,850,2980,0,-2130,2784,456,12562,13167,0.38,27,15343,14,74.79,
2001,2,20FEB2001,17100,44,736,304,169,2760,3969,21113,72,3693,3280,36,7081,850,3668,0,-2818,3103,1823,14830,16849,0.33,20,18353,8,74.55,
2001,2,21FEB2001,21400,40,622,295,239,2700,3856,25296,19,3695,3268,35,7017,900,4355,0,-3455,3675,2760,18732,21735,0.28,14,22596,4,74.16,
2001,2,22FEB2001,27400,1462,711,299,179,3090,4279,33141,0,3694,3279,32,7005,900,6877,0,-5977,4473,5632,26062,32113,0.21,3,30051,-7,73.54,
2001,2,23FEB2001,33500,2305,807,336,447,3850,5440,41245,2,3692,3958,38,7690,900,8252,0,-7352,5285,7813,32579,40907,0.19,1,37395,-9,72.8,
2001,2,24FEB2001,35000,3045,730,338,635,4960,6663,44708,0,7898,4153,34,12085,900,9169,0,-8269,5484,5437,34876,40892,0.27,9,39748,-3,72.09,
2001,2,25FEB2001,35700,3715,808,327,1466,5480,8081,47496,0,7899,4117,24,12040,900,8711,0,-7811,5577,6695,36025,43266,0.25,9,42016,-3,71.39,
2001,2,26FEB2001,34500,4409,581,303,1058,5980,7922,46831,1,7750,4192,37,11980,900,8023,0,-7123,5418,5989,35486,41974,0.26,10,40851,-3,70.75,
2001,2,27FEB2001,36800,4355,454,294,459,5750,6957,48112,0,3995,4097,36,8128,900,5502,0,-4602,5723,7543,36720,44585,0.17,7,42362,-5,70.11,
2001,2,28FEB2001,36200,4045,377,292,243,5390,6302,46547,0,3936,4167,23,8126,900,3668,0,-2768,5644,5619,35376,41189,0.17,12,41157,0,69.55,
2001,3,01MAR2001,31900,3715,331,290,106,4940,5667,41282,0,4994,4149,22,9165,950,229,0,721,5072,1105,30341,31396,0.22,24,36342,14,69.2,
2001,3,02MAR2001,28500,3112,337,310,59,4330,5036,36648,0,4848,4159,26,9033,1000,2522,0,-1522,4620,1612,27419,29137,0.25,20,32318,10,68.91,
2001,3,03MAR2001,25900,2385,412,296,99,3790,4597,32882,0,4530,4163,23,8716,1000,3438,0,-2438,4274,1740,24694,26605,0.26,19,29092,9,68.7,
2001,3,04MAR2001,24000,1925,428,321,135,3500,4384,30309,0,4994,4133,23,9150,1000,5960,0,-4960,4021,2479,23293,26119,0.3,14,26809,3,68.52,
2001,3,05MAR2001,27300,3243,858,356,1321,3950,6485,37028,6,5142,4076,27,9251,1050,9398,0,-8348,4460,7120,28421,36125,0.25,2,33078,-9,68.13,
2001,3,06MAR2001,35400,5168,841,324,1675,5320,8160,48728,3,7900,2351,26,10280,1050,9398,0,-8348,5537,8843,37368,46796,0.21,4,43408,-8,67.6,
2001,3,07MAR2001,41400,4805,612,297,1309,5900,8118,54323,0,3993,801,19,4813,1050,6877,0,-5827,6335,13427,41501,55337,0.09,-2,51957,-7,66.99,
2001,3,08MAR2001,45100,4545,518,290,1149,5520,7477,57122,71,3992,1374,27,5464,1100,5960,0,-4860,6827,11999,44178,56518,0.09,1,54263,-4,66.4,
2001,3,09MAR2001,46200,4425,483,289,627,5660,7059,57684,55,3984,1715,23,5777,1100,3438,0,-2338,6974,9775,44306,54245,0.1,6,54356,0,65.87,
2001,3,10MAR2001,41500,4385,474,288,244,5630,6636,52521,88,5493,1115,24,6720,1100,0,0,1100,6349,5549,39228,44701,0.13,15,46891,5,65.49,
2001,3,11MAR2001,35300,4305,423,286,183,5060,5952,45557,115,5477,861,29,6482,1150,0,0,1150,5524,4247,33759,37925,0.14,17,40497,6,65.24,
2001,3,12MAR2001,31400,4005,387,281,150,4370,5188,40593,120,8470,859,22,9471,1150,0,0,1150,5005,-25,30078,29972,0.23,26,36223,17,65.15,
