Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
1997,12,22DEC1997,21100,45,95,555,75,1960,2685,23830,90,5892,4012,34,10028,2100,0,0,2100,3635,-5072,16922,11702,0.42,51,21870,46,72.58,
1997,12,23DEC1997,19000,60,90,556,75,1970,2691,21751,85,6358,4114,31,10588,2050,0,0,2050,3356,-5873,15130,9113,0.48,58,19781,54,72.86,
1997,12,24DEC1997,17800,70,87,557,75,1940,2659,20529,88,7068,4089,30,11275,2050,0,0,2050,3196,-6752,14100,7204,0.54,65,18589,61,73.28,
1997,12,25DEC1997,17000,57,85,556,75,1910,2626,19683,87,7276,4033,26,11422,2000,0,0,2000,3090,-7006,13407,6261,0.57,68,17773,65,73.76,
1997,12,26DEC1997,16300,50,81,552,75,1900,2608,18958,85,7275,4046,28,11434,2000,0,0,2000,2997,-7129,12793,5524,0.6,71,17058,68,74.3,
1997,12,27DEC1997,15900,57,74,552,75,1890,2591,18548,87,7235,4002,24,11348,1950,0,0,1950,2944,-7081,12467,5250,0.61,72,16658,68,74.84,
1997,12,28DEC1997,15500,60,76,554,75,1860,2565,18125,90,7235,4039,28,11392,1950,0,0,1950,2891,-7204,12123,4783,0.62,74,16265,71,75.41,
1997,12,29DEC1997,15000,55,81,554,75,1840,2550,17605,97,7241,4132,26,11496,1900,0,0,1900,2824,-7357,11699,4209,0.65,76,15765,73,76.04,
1997,12,30DEC1997,14700,50,80,554,75,1820,2529,17279,93,7236,4151,28,11508,1850,0,0,1850,2784,-7397,11448,3921,0.66,77,15459,75,76.67,
1997,12,31DEC1997,14600,57,80,551,75,1820,2526,17183,93,7234,4151,33,11511,1800,0,0,1800,2771,-7384,11382,3873,0.66,77,15363,75,77.28,
1998,1,01JAN1998,14300,60,78,572,76,1810,2536,16896,114,7225,4082,29,11450,1700,0,0,1700,2731,-7287,11153,3747,0.67,78,15086,75,77.87,
1998,1,02JAN1998,14300,55,111,577,78,1820,2586,16941,118,7218,4091,31,11458,1650,1605,0,45,2731,-6170,11611,5438,0.67,68,15121,64,78.2,
1998,1,03JAN1998,15600,50,194,554,77,1850,2675,18325,122,7214,4039,20,11395,1600,1605,0,-5,2904,-5813,12747,6935,0.61,62,16475,58,78.34,
1998,1,04JAN1998,18900,50,614,588,79,1880,3161,22111,124,6745,4084,18,10971,1550,4585,0,-3035,3343,-2494,16457,14175,0.49,36,20231,30,78.02,
1998,1,05JAN1998,25300,45,437,571,82,1970,3060,28405,124,6204,4109,24,10461,1500,4585,0,-3085,4194,-1202,22015,21029,0.36,26,26435,20,77.46,
1998,1,06JAN1998,28100,40,254,557,83,2130,3024,31164,126,6046,4051,21,10244,1450,5272,0,-3822,4566,-170,24644,24742,0.32,21,29034,15,76.83,
1998,1,07JAN1998,26400,40,204,554,82,2120,2960,29400,128,6722,4087,19,10956,1450,3668,0,-2218,4340,-2214,22721,20662,0.37,30,27280,24,76.35,
1998,1,08JAN1998,23900,43,199,557,81,2020,2857,26800,124,7068,4092,22,11306,1450,3668,0,-2218,4008,-3000,20556,17712,0.42,34,24780,29,75.99,
1998,1,09JAN1998,24200,48,199,569,81,1960,2809,27057,125,7250,4184,24,11583,1350,2751,0,-1401,4048,-3816,20593,16874,0.42,38,25097,33,75.68,
1998,1,10JAN1998,24500,50,270,575,74,2030,2949,27499,119,7246,4105,14,11484,1300,4126,0,-2826,4088,-2611,21254,18841,0.41,31,25469,26,75.33,
1998,1,11JAN1998,25300,50,1150,561,68,2200,3979,29329,126,7293,4037,21,11477,1300,4126,0,-2826,4194,-1467,21947,20679,0.39,29,27129,24,74.93,
1998,1,12JAN1998,34500,43,5270,661,57,2630,8618,43161,120,7340,4085,20,11565,1250,9398,0,-8148,5418,7767,31407,39744,0.26,8,40531,2,74.13,
1998,1,13JAN1998,53600,1680,3040,647,23,4160,7870,63150,117,7465,4062,20,11664,1250,9628,0,-8378,7958,9609,49668,59864,0.18,5,58990,-1,73.1,
1998,1,14JAN1998,58500,2800,1380,573,20,6750,8723,70023,116,77,3897,14,4104,1200,10315,0,-9115,8610,19154,55243,75035,0.06,-7,69748,-8,71.99,
1998,1,15JAN1998,63700,3144,6730,630,37,5770,13167,80011,115,76,3841,23,4055,1200,11232,0,-10032,9301,24933,60352,85988,0.05,-7,80169,-7,70.86,
1998,1,16JAN1998,71700,13403,4440,624,26,7140,12230,97333,96,74,3826,21,4017,1150,10545,0,-9395,10365,24685,77368,102711,0.04,-6,97262,-6,69.67,
1998,1,17JAN1998,73600,27046,3120,544,23,10600,14287,114933,75,70,3836,17,3998,1150,5272,0,-4122,10618,23587,91182,115058,0.03,0,112667,-2,68.47,
1998,1,18JAN1998,77800,28938,3150,565,28,10700,14443,121181,83,76,3824,19,4002,1100,9169,0,-8069,11176,26862,97821,125248,0.03,-3,120567,-4,67.28,
1998,1,19JAN1998,79400,32471,4390,730,32,10600,15752,127623,77,70,3827,19,3993,1100,6648,0,-5548,11389,26754,102035,129177,0.03,-1,125960,-3,66.14,
1998,1,20JAN1998,77400,33332,2090,711,28,11400,14229,124961,72,75,3828,19,3994,1100,4355,0,-3255,11123,23474,100520,124222,0.03,1,122334,-2,65.09,
1998,1,21JAN1998,75300,32097,1440,697,26,11400,13563,120960,74,74,3565,22,3735,1050,4355,0,-3305,10844,22820,97479,120530,0.03,0,118613,-2,64.11,
1998,1,22JAN1998,73600,28756,1120,806,24,10900,12850,115206,81,76,3532,24,3713,1050,4355,0,-3305,10618,21903,92664,114798,0.03,0,112881,-2,63.22,
1998,1,23JAN1998,71800,23413,934,857,39,10300,12130,107343,79,76,3829,18,4002,1000,229,0,771,10378,18006,84619,102570,0.04,4,103017,0,62.46,
1998,1,24JAN1998,70300,20175,802,863,48,9550,11263,101738,77,76,3831,21,4005,1000,0,0,1000,10179,16787,80016,96733,0.04,5,97313,1,61.77,
1998,1,25JAN1998,68800,18242,698,864,640,8820,11022,98064,75,76,3816,14,3981,1000,0,0,1000,9979,16370,76783,93083,0.04,5,93663,1,61.14,
1998,1,26JAN1998,67800,16316,623,866,60,7690,9239,93355,74,77,3831,22,4004,1000,229,0,771,9846,14581,74054,88580,0.04,5,89027,1,60.58,
1998,1,27JAN1998,67600,16600,575,876,122,6990,8563,92763,67,78,3841,21,4007,950,229,0,721,9820,13908,74178,88036,0.04,5,88454,0,60.06,
1998,1,28JAN1998,67700,18613,532,887,211,6790,8420,94733,70,1493,4199,21,5783,950,229,0,721,9833,12001,76278,88229,0.06,7,90211,2,59.56,
1998,1,29JAN1998,69500,22653,1640,971,229,6760,9600,101753,73,1494,4080,27,5674,950,2980,0,-2030,10073,15317,82649,98108,0.05,4,97663,0,59.02,
1998,1,30JAN1998,71200,30288,1400,961,820,7170,10351,111839,83,2000,4142,32,6257,950,2980,0,-2030,10299,15712,91758,107612,0.05,4,107483,0,58.45,
1998,1,31JAN1998,70700,29074,957,912,2004,8870,12743,112517,72,1993,3870,35,5970,900,3209,0,-2309,10232,18506,90188,108856,0.05,3,107516,-1,57.91,
1998,2,01FEB1998,70000,27749,911,927,1223,10000,13061,110810,74,1994,3724,14,5806,900,5043,0,-4143,10139,20087,88770,109147,0.05,2,106744,-2,57.39,
1998,2,02FEB1998,71900,30294,2320,975,210,11100,14605,116799,59,2548,3609,35,6251,900,9169,0,-8269,10392,24121,94118,118817,0.05,-2,114021,-4,56.85,
1998,2,03FEB1998,84300,66366,14700,1380,179,13300,29559,180225,60,1580,2092,40,3772,900,15129,0,-14229,12041,47077,142609,190682,0.02,-6,182429,-5,56.03,
1998,2,04FEB1998,94100,108415,5070,1930,2663,17200,26863,229378,82,437,2361,48,2928,900,15358,0,-14458,13344,46678,193219,240909,0.01,-5,232523,-4,55.11,
1998,2,05FEB1998,90300,126315,2900,2470,5245,19900,30515,247130,104,0,2805,50,2959,900,16275,0,-15375,12839,50389,208081,259547,0.01,-5,250629,-4,54.18,
1998,2,06FEB1998,86100,152326,4780,2820,3997,21100,32697,271123,74,0,2812,41,2927,900,16046,0,-15146,12280,51895,230387,283342,0.01,-5,274558,-3,53.26,
1998,2,07FEB1998,84300,164819,7380,2960,4834,22700,37874,286993,60,0,2705,43,2808,900,13983,0,-13083,12041,55611,240741,297268,0.01,-4,289680,-3,52.35,
1998,2,08FEB1998,86800,178521,6130,2930,7332,26300,42692,308013,62,0,2585,45,2692,900,6877,0,-5977,12373,56258,254621,311298,0.01,-1,307831,-1,51.46,
1998,2,09FEB1998,84000,173334,3700,2930,7879,30100,44609,301943,71,0,3302,49,3422,900,6877,0,-5977,12001,57073,247007,304498,0.01,-1,301031,-1,50.64,
1998,2,10FEB1998,81400,162235,2680,3090,7883,32400,46053,289688,87,0,3610,45,3742,850,6877,0,-6027,11655,57883,233667,291973,0.01,-1,288477,-1,49.88,
1998,2,11FEB1998,79600,144431,2590,3270,7012,33500,46372,270403,71,0,3561,44,3676,850,5272,0,-4422,11416,56986,213853,271149,0.01,0,268584,-1,49.22,
1998,2,12FEB1998,78100,126035,2270,3350,4827,34300,44747,248882,90,0,3627,49,3766,850,5960,0,-5110,11216,55518,194349,250226,0.01,-1,247262,-1,48.65,
1998,2,13FEB1998,78000,114010,2290,3350,3390,35000,44030,236040,83,0,3626,46,3755,850,4355,0,-3505,11203,53756,181789,235790,0.02,0,233757,-1,48.14,
1998,2,14FEB1998,80300,104800,3900,3410,3103,34500,44913,230013,83,0,3632,42,3757,850,8482,0,-7632,11509,57625,175728,233887,0.02,-2,229461,-2,47.67,
1998,2,15FEB1998,86700,109548,3770,3470,3038,34000,44278,240526,91,0,3619,45,3755,850,7106,0,-6256,12360,56950,185640,243027,0.02,-1,239399,-2,47.2,
1998,2,16FEB1998,86100,100048,2580,3420,3035,33500,42535,228683,67,0,3616,46,3729,850,9857,0,-9007,12280,56941,176390,233961,0.02,-2,228737,-2,46.78,
1998,2,17FEB1998,84700,97407,2340,3400,3035,32800,41575,223682,68,0,3439,46,3553,850,7106,0,-6256,12094,54182,171765,226385,0.02,-1,222756,-2,46.41,
1998,2,18FEB1998,83000,81757,1850,3370,3021,32200,40441,205198,70,0,3509,49,3628,850,7106,0,-6256,11868,52748,154641,207827,0.02,-1,204198,-2,46.11,
1998,2,19FEB1998,80900,74022,2240,3280,2291,32300,40111,195033,68,0,3774,38,3880,850,7106,0,-6256,11589,51887,145085,197410,0.02,-1,193781,-2,45.86,
1998,2,20FEB1998,81000,84223,2880,3080,1038,32300,39298,204521,72,0,3880,48,4000,850,7106,0,-6256,11602,50966,155373,206777,0.02,-1,203148,-2,45.59,
1998,2,21FEB1998,79100,77178,3350,3000,1006,31800,39156,195434,60,0,3730,44,3834,900,7335,0,-6435,11349,50854,146731,198035,0.02,-1,194303,-2,45.37,
1998,2,22FEB1998,80700,99221,4190,3010,1884,31600,40684,220605,79,0,3052,45,3176,900,7335,0,-6435,11562,53253,170161,223864,0.01,-1,220132,-2,45.08,
1998,2,23FEB1998,81100,95937,3780,2990,2929,31200,40899,217936,78,0,3518,45,3641,900,8940,0,-8040,11615,54099,167673,222335,0.02,-2,217671,-2,44.8,
1998,2,24FEB1998,80000,93719,3370,2980,2925,30800,40075,213794,80,0,2487,50,2617,900,4585,0,-3685,11469,51322,163282,214861,0.01,0,212724,-1,44.57,
1998,2,25FEB1998,78300,81476,2410,2950,2500,30500,38360,198136,88,0,1158,46,1292,900,4585,0,-3685,11243,50705,149565,200528,0.01,-1,198391,-1,44.4,
1998,2,26FEB1998,77200,71547,2020,2930,1641,31000,37591,186338,83,0,771,46,900,900,1605,0,-705,11097,48246,137848,186143,0.0,0,185734,0,44.28,
1998,2,27FEB1998,75900,60913,1770,2930,694,30900,36294,173107,201,0,768,48,1017,900,1605,0,-705,10924,46659,126087,172795,0.0,0,172386,0,44.21,
1998,2,28FEB1998,74400,51680,1580,2920,157,31100,35757,161837,279,0,1382,44,1705,900,0,0,900,10724,44191,115104,159232,0.01,2,159754,0,44.21,
1998,3,01MAR1998,73000,43336,1450,2900,157,30600,35107,151443,261,0,1688,47,1996,950,0,0,950,10538,43032,105532,148497,0.01,2,149048,0,44.25,
1998,3,02MAR1998,71400,35903,1350,2890,157,29200,33597,140900,99,0,1270,48,1417,1000,0,0,1000,10325,41855,96698,138483,0.01,2,139063,0,44.33,
1998,3,03MAR1998,70400,31979,1380,2900,157,27700,32137,134516,129,0,764,53,946,1000,0,0,1000,10192,40733,91907,132570,0.01,1,133150,0,44.43,
1998,3,04MAR1998,69700,29155,1310,2890,156,26300,30656,129511,191,0,1407,50,1648,1000,0,0,1000,10099,38457,88476,126863,0.01,2,127443,0,44.56,
1998,3,05MAR1998,68900,25336,1280,2900,156,24800,29136,123372,258,0,1789,52,2099,1050,1605,0,-555,9993,37391,84399,121828,0.01,1,121506,0,44.71,
1998,3,06MAR1998,69000,22736,2300,2900,156,23500,28856,120592,279,0,1792,51,2122,1050,1605,0,-555,10006,37101,81885,119025,0.01,1,118703,0,44.86,
1998,3,07MAR1998,68100,20207,1670,2890,154,22600,27314,115621,206,0,1786,47,2039,1050,2063,0,-1013,9886,35820,78704,114595,0.02,1,114007,-1,45.03,
1998,3,08MAR1998,66900,17369,1420,2880,152,21300,25752,110021,201,0,1780,51,2032,1100,2063,0,-963,9727,34072,74812,108952,0.02,1,108393,-1,45.22,
1998,3,09MAR1998,65700,14538,1310,2880,151,20400,24741,104979,98,0,1749,49,1896,1100,2063,0,-963,9567,33038,70941,104046,0.02,1,103488,-1,45.43,
1998,3,10MAR1998,64500,11330,1210,2880,151,20000,24241,100071,220,0,1708,47,1975,1100,458,0,642,9408,31256,66243,97454,0.02,3,97827,0,45.68,
