Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2002,10,21OCT2002,9190,148,9,115,26,2060,2210,11548,71,1489,4301,71,5932,1793,0,0,1793,4370,-518,4466,3822,0.5,67,9488,60,86.63,
2002,10,22OCT2002,9010,129,10,115,30,2050,2205,11344,70,2296,3776,73,6215,1787,0,0,1787,3870,-1302,4769,3341,0.53,71,9294,64,86.78,
2002,10,23OCT2002,9500,125,10,114,39,2250,2413,12038,67,1994,4502,71,6634,1730,0,0,1730,3740,-1606,5401,3674,0.54,69,9788,62,86.87,
2002,10,24OCT2002,9190,118,11,117,40,2410,2578,11886,71,1937,4298,61,6367,1733,0,0,1733,3770,-1145,5053,3786,0.52,68,9476,60,86.93,
2002,10,25OCT2002,9030,99,11,120,40,2560,2731,11860,69,1788,4294,52,6203,1726,0,0,1726,3760,-834,4886,3931,0.51,67,9300,58,86.96,
2002,10,26OCT2002,9160,79,11,118,40,2590,2759,11998,67,1798,4309,60,6234,1737,0,0,1737,3560,-1045,5193,4026,0.51,66,9408,57,86.98,
2002,10,27OCT2002,9790,75,11,107,40,2510,2668,12533,53,2185,4519,60,6817,1737,0,0,1737,4040,-1238,5339,3979,0.53,68,10023,60,87.0,
2002,10,28OCT2002,9830,83,12,109,41,2330,2492,12405,56,2986,4224,60,7326,1750,0,0,1750,4150,-1822,5273,3329,0.58,73,10075,67,87.14,
2002,10,29OCT2002,10100,96,12,110,44,2190,2356,12552,67,4485,2214,53,6819,1680,0,0,1680,4320,-1235,5406,4053,0.53,68,10362,61,87.14,
2002,10,30OCT2002,10600,118,12,110,39,2010,2171,12889,72,3996,2207,44,6319,1688,0,0,1688,4640,-605,5605,4882,0.48,62,10879,55,87.02,
2002,10,31OCT2002,10600,118,12,127,37,1870,2046,12764,72,4000,2102,63,6237,1688,0,0,1688,4800,-488,5445,4839,0.48,62,10894,56,86.92,
2002,11,01NOV2002,10300,113,12,132,39,1790,1973,12386,68,3992,2110,29,6199,1693,0,0,1693,4720,-606,5219,4494,0.49,64,10596,58,86.87,
2002,11,02NOV2002,10300,89,12,126,39,1720,1897,12286,69,1494,4375,40,5978,1690,0,0,1690,4770,-410,5146,4618,0.48,62,10566,56,86.8,
2002,11,03NOV2002,10100,80,12,121,40,1720,1893,12073,72,1996,4262,49,6379,1690,0,0,1690,4900,-684,4807,4004,0.52,67,10353,61,86.83,
2002,11,04NOV2002,10200,62,12,535,39,1680,2266,12528,76,3495,2079,68,5718,1690,0,0,1690,4690,140,5099,5120,0.44,59,10848,53,86.7,
2002,11,05NOV2002,10500,44,13,389,37,1700,2139,12683,57,3497,1595,85,5234,1700,0,0,1700,4490,290,5578,5749,0.4,55,10983,48,86.5,
2002,11,06NOV2002,11100,40,13,237,41,1700,1991,13131,70,1497,2371,87,4025,1700,0,0,1700,4370,1231,6294,7406,0.29,44,11431,35,86.15,
2002,11,07NOV2002,11200,12,16,231,41,1740,2028,13240,74,1491,4230,79,5874,1700,5502,0,-3802,4280,2905,7996,11168,0.43,16,11500,3,85.55,
2002,11,08NOV2002,13800,0,28,288,39,1860,2215,16015,65,1492,2878,59,4494,1650,12608,0,-10958,5120,9963,11748,22478,0.27,-40,16450,-37,84.53,
2002,11,09NOV2002,15100,11,293,237,45,2150,2725,17836,63,1492,1347,54,2956,1700,12837,0,-11137,5150,12158,13079,26017,0.16,-46,19558,-33,83.48,
2002,11,10NOV2002,15200,30,234,219,49,2060,2562,17792,65,1491,1058,55,2669,1650,13066,0,-11416,4830,12144,13597,26539,0.14,-49,19918,-33,82.47,
2002,11,11NOV2002,15400,30,147,214,41,1990,2392,17822,64,2997,3144,59,6264,1650,13066,0,-11416,5350,8898,13277,22974,0.34,-29,18241,-26,81.61,
2002,11,12NOV2002,15000,38,120,210,39,1940,2309,17347,59,3992,4343,73,8467,1650,7565,0,-5915,5260,2946,11434,14794,0.48,15,15407,4,81.08,
2002,11,13NOV2002,14700,81,82,202,41,1880,2205,16986,59,4994,4254,62,9369,1650,458,0,1192,6150,-1788,8297,6426,0.54,62,15106,57,81.12,
2002,11,14NOV2002,14200,67,68,205,43,1830,2146,16413,67,5497,4281,53,9898,1650,229,0,1421,6390,-2285,7479,5094,0.6,69,14583,65,81.3,
2002,11,15NOV2002,13500,53,62,207,44,1810,2123,15676,70,5722,4264,56,10112,1700,0,0,1700,6270,-2824,6807,3864,0.64,75,13866,72,81.66,
2002,11,16NOV2002,12800,50,57,208,40,1760,2065,14915,72,5715,4260,60,10107,1700,0,0,1700,6150,-2997,6224,3108,0.67,79,13155,76,82.13,
2002,11,17NOV2002,12200,20,51,208,38,1720,2017,14237,75,5492,4279,45,9891,1700,0,0,1700,5930,-3049,5814,2646,0.69,81,12517,79,82.69,
2002,11,18NOV2002,11800,0,46,211,38,1700,1995,13795,71,4898,4276,56,9301,1700,0,0,1700,5790,-2621,5534,2794,0.67,80,12095,77,83.17,
2002,11,19NOV2002,11400,0,43,211,37,1670,1961,13361,69,3998,4022,59,8148,1700,0,0,1700,5540,-1752,5384,3513,0.6,74,11691,70,83.49,
2002,11,20NOV2002,10900,27,42,212,38,1650,1942,12869,71,4993,4084,68,9216,1750,0,0,1750,5310,-3101,5127,1903,0.71,85,11219,83,84.18,
2002,11,21NOV2002,10600,71,40,211,41,1650,1942,12613,79,3497,4457,56,8089,1750,0,0,1750,5200,-2085,4981,2774,0.63,78,10963,75,84.59,
2002,11,22NOV2002,9890,50,40,214,48,1630,1932,11872,88,2991,4244,70,7393,1750,0,0,1750,5010,-1589,4440,2729,0.61,77,10242,73,84.99,
2002,11,23NOV2002,10500,46,40,213,52,1590,1895,12441,85,1995,4244,65,6389,1750,0,0,1750,4920,-711,5136,4302,0.5,65,10851,60,85.07,
2002,11,24NOV2002,10500,40,40,214,51,1560,1865,12405,81,2491,4208,62,6842,1750,0,0,1750,4810,-1304,5240,3813,0.54,69,10845,65,85.23,
2002,11,25NOV2002,10300,33,39,214,49,1550,1852,12185,77,2498,4235,64,6874,1800,0,0,1800,4560,-1632,5269,3511,0.55,71,10635,67,85.43,
2002,11,26NOV2002,10100,29,38,209,45,1520,1812,11941,77,2298,4258,73,6706,1800,0,0,1800,4610,-1454,5015,3435,0.55,71,10421,67,85.63,
2002,11,27NOV2002,10300,53,38,212,48,1490,1788,12141,79,2091,4213,69,6452,1850,0,0,1850,4700,-1166,5135,3839,0.52,68,10651,64,85.75,
2002,11,28NOV2002,10400,40,37,212,43,1460,1752,12192,73,2096,4213,74,6456,1900,0,0,1900,4750,-1189,5158,3836,0.52,69,10732,64,85.86,
2002,11,29NOV2002,10200,40,36,213,44,1460,1753,11993,59,1993,4256,73,6381,1900,0,0,1900,4800,-1063,4908,3712,0.52,69,10533,65,85.99,
2002,11,30NOV2002,9900,47,36,212,44,1460,1752,11699,59,1999,4287,71,6416,1950,0,0,1950,4800,-1132,4601,3333,0.54,72,10239,67,86.19,
2002,12,01DEC2002,9930,43,36,211,45,1460,1752,11725,58,1496,4300,59,5913,2000,0,0,2000,4860,-601,4553,3812,0.49,67,10265,63,86.28,
2002,12,02DEC2002,10000,38,36,211,45,1450,1742,11780,66,1993,4294,66,6419,2000,0,0,2000,4820,-1157,4658,3361,0.53,71,10330,67,86.45,
2002,12,03DEC2002,10200,40,36,209,45,1440,1730,11970,76,1990,4291,74,6431,2000,0,0,2000,3820,-2181,5860,3539,0.52,70,10530,66,86.58,
2002,12,04DEC2002,10300,30,36,210,47,1440,1733,12063,70,1995,4292,74,6431,2050,0,0,2050,3015,-3015,6741,3582,0.52,70,10623,66,86.69,
2002,12,05DEC2002,10500,30,37,209,44,1440,1730,12260,73,1997,3671,71,5812,2100,0,0,2100,2982,-2465,6960,4348,0.46,65,10820,60,86.67,
2002,12,06DEC2002,10700,30,36,209,40,1460,1745,12475,73,1988,3411,81,5553,2100,0,0,2100,2986,-2187,7156,4822,0.43,61,11015,56,86.59,
2002,12,07DEC2002,11000,37,36,209,39,1460,1744,12781,70,1977,2910,83,5040,2150,0,0,2150,2927,-1767,7508,5591,0.38,56,11321,51,86.42,
2002,12,08DEC2002,11300,40,35,209,40,1450,1734,13074,70,2014,2721,72,4877,2150,0,0,2150,2893,-1648,7845,6047,0.36,54,11624,48,86.2,
2002,12,09DEC2002,11300,38,35,209,47,1470,1761,13099,78,1970,2724,64,4836,2150,0,0,2150,2940,-1533,7796,6113,0.36,53,11629,47,85.99,
2002,12,10DEC2002,12000,33,36,210,50,1480,1776,13809,80,1993,2734,47,4854,2200,458,0,1742,3860,-350,7685,7213,0.34,48,12329,41,85.68,
2002,12,11DEC2002,12100,75,37,209,45,1480,1771,13946,72,1979,2721,14,4786,2200,458,0,1742,5130,983,6557,7418,0.34,47,12466,40,85.37,
2002,12,12DEC2002,12200,97,39,209,45,1460,1753,14050,74,1980,2721,0,4775,2200,458,0,1742,5380,1226,6429,7533,0.33,46,12590,40,85.07,
2002,12,13DEC2002,12100,70,48,237,46,1480,1811,13981,65,2969,2723,0,5757,2200,4585,0,-2385,5635,3240,7202,10609,0.41,24,12501,15,84.57,
2002,12,14DEC2002,14500,50,95,260,46,1600,2001,16551,61,3492,3417,0,6970,2200,7565,0,-5365,6339,4856,9714,14945,0.42,10,14951,0,83.87,
2002,12,15DEC2002,19600,50,366,243,93,1680,2382,22032,66,4000,3718,0,7784,2200,7565,0,-5365,7833,5918,13319,19613,0.35,11,20352,4,83.03,
2002,12,16DEC2002,34600,2125,692,320,227,1740,2979,39704,47,4497,3441,0,7985,2200,16275,0,-14075,8659,12802,32007,45794,0.2,-15,37964,-21,81.7,
2002,12,17DEC2002,46300,7370,958,260,1070,2090,4378,58048,37,3000,3003,0,6040,2200,16505,0,-14305,6987,14623,50688,66313,0.1,-14,58835,-13,80.19,
2002,12,18DEC2002,48400,5753,506,224,441,2500,3671,57824,36,7193,3569,0,10798,2150,12378,0,-10228,8139,7661,48878,57254,0.19,1,55324,-3,78.87,
2002,12,19DEC2002,53200,5027,333,232,220,2470,3255,61482,44,7400,3783,0,11227,2150,12837,0,-10687,8938,7912,52281,60942,0.18,1,59012,-3,77.57,
2002,12,20DEC2002,52400,4980,392,265,336,2690,3683,61063,27,7494,3802,18,11341,2150,14900,0,-12750,9274,9903,51676,62471,0.18,-2,58373,-7,76.34,
2002,12,21DEC2002,48800,5750,466,241,328,2940,3975,58525,32,7494,3790,0,11316,2100,6418,0,-4318,8808,4274,46951,51527,0.19,12,55585,7,75.29,
2002,12,22DEC2002,48900,6401,344,219,179,3010,3752,59053,35,7495,3805,14,11349,2100,6189,0,-4089,8583,3644,47863,51793,0.19,12,56043,8,74.3,
2002,12,23DEC2002,51200,5675,230,215,132,2880,3457,60332,37,7572,3797,14,11420,2050,6189,0,-4139,8815,3543,49219,53052,0.19,12,57452,8,73.35,
2002,12,24DEC2002,50700,5304,175,213,113,2740,3241,59245,42,7474,3809,1,11326,2050,2751,0,-701,8763,1134,47437,48620,0.19,18,56505,14,72.51,
2002,12,25DEC2002,44700,5074,149,212,98,2610,3069,52843,61,7170,3799,0,11030,2000,229,0,1771,7928,-1184,41350,40042,0.21,24,50233,20,71.83,
2002,12,26DEC2002,36800,4800,131,211,79,2460,2881,44481,48,7521,3801,0,11370,2000,0,0,2000,6814,-2975,34226,31111,0.25,30,42021,26,71.36,
2002,12,27DEC2002,31800,4380,121,210,70,2340,2741,38921,41,3994,2543,4,6582,1950,0,0,1950,6014,905,29620,30389,0.17,22,36581,17,70.93,
2002,12,28DEC2002,31400,4180,156,220,66,2250,2692,38272,55,4000,2043,0,6098,1950,1834,0,116,5963,2481,29584,32058,0.16,16,36022,11,70.49,
2002,12,29DEC2002,39800,4780,870,228,70,2220,3388,47968,60,3993,2048,0,6101,1900,2751,0,-851,6961,4801,37857,42717,0.13,11,45748,7,69.89,
2002,12,30DEC2002,48800,5193,603,218,166,2220,3207,57200,49,3995,2018,10,6072,1850,2980,0,-1130,8476,6346,45833,52258,0.11,9,54980,5,69.19,
2002,12,31DEC2002,57500,5210,489,239,134,2230,3092,65802,46,5001,3637,18,8702,1800,5272,0,-3472,9840,6487,53842,60573,0.13,8,63572,5,68.43,
2003,1,01JAN2003,63400,10460,469,224,473,2260,3426,77286,60,4994,4221,19,9294,1700,5272,0,-3572,10642,7096,64218,71565,0.12,7,75026,5,67.61,
2003,1,02JAN2003,64700,17260,320,214,232,2320,3086,85046,62,4993,4214,17,9286,1650,3438,0,-1788,10816,5779,71645,77549,0.11,9,82726,6,66.78,
2003,1,03JAN2003,65300,25560,261,211,154,2280,2906,93766,69,7394,4229,17,11709,1600,2522,0,-922,10918,2714,80200,82979,0.12,12,91486,9,65.95,
2003,1,04JAN2003,63800,19560,234,209,125,2200,2768,86128,13,7348,4210,16,11587,1550,2292,0,-742,10864,2528,72704,75284,0.13,13,83928,10,65.23,
2003,1,05JAN2003,61300,9090,217,207,105,2140,2669,73059,77,7341,4208,15,11641,1500,0,0,1500,10448,501,59522,59918,0.16,18,70919,16,64.7,
2003,1,06JAN2003,57000,5760,206,207,91,2080,2584,65344,73,7341,4202,6,11622,1450,0,0,1450,9834,-146,52520,52272,0.18,20,63264,17,64.29,
2003,1,07JAN2003,50700,5264,198,205,82,1990,2475,58439,98,7292,4232,3,11625,1450,0,0,1450,7572,-2520,47986,45364,0.2,22,56449,20,63.99,
2003,1,08JAN2003,44100,5045,191,205,75,1910,2381,51526,226,7295,4259,10,11790,1450,0,0,1450,6694,-3657,42045,38286,0.22,26,49616,23,63.81,
2003,1,09JAN2003,38300,4869,189,207,70,1830,2296,45465,249,6709,4256,16,11230,1350,1375,0,-25,5923,-2995,37253,34260,0.24,25,43635,21,63.72,
2003,1,10JAN2003,34500,4810,218,220,59,1810,2307,41617,252,7286,4214,13,11765,1300,2063,0,-763,5418,-3545,34106,30615,0.28,26,39807,23,63.7,
2003,1,11JAN2003,33400,4710,302,210,95,1840,2447,40557,252,6555,4201,10,11018,1300,2063,0,-763,6008,-2067,32316,30302,0.27,25,38717,22,63.7,
2003,1,12JAN2003,35700,4656,313,206,139,1890,2548,42904,254,7063,4254,10,11581,1250,2063,0,-813,6267,-2237,34317,32136,0.26,25,41014,22,63.65,
2003,1,13JAN2003,39800,4700,274,208,128,2040,2650,47150,254,7166,4258,10,11688,1250,2063,0,-813,6778,-1732,37950,36275,0.24,23,45110,20,63.53,
2003,1,14JAN2003,43200,5110,253,208,106,2040,2607,50917,257,7351,4262,11,11881,1200,688,0,512,7298,-2309,40869,38524,0.23,24,48877,21,63.38,
2003,1,15JAN2003,50900,5174,242,208,89,2020,2559,58633,254,2342,4274,0,6870,1200,0,0,1200,8272,3181,47466,50563,0.11,14,56613,11,63.06,
2003,1,16JAN2003,60100,5565,227,208,78,1950,2463,68128,257,2320,4266,0,6843,1150,0,0,1150,9751,4623,55592,60135,0.1,12,66178,9,62.64,
2003,1,17JAN2003,64900,16889,213,210,70,1910,2403,84192,257,2312,4276,0,6845,1150,0,0,1150,10830,5640,70637,76197,0.08,9,82282,7,62.1,
2003,1,18JAN2003,64600,17967,212,211,61,1860,2344,84911,256,2294,4281,0,6831,1100,0,0,1100,11045,5843,71214,76980,0.08,9,83051,7,61.58,
2003,1,19JAN2003,62600,8760,222,211,55,1810,2298,73658,255,2296,4282,0,6833,1100,0,0,1100,10742,5492,60310,65725,0.09,11,71848,9,61.18,
2003,1,20JAN2003,59200,5560,225,211,50,1780,2266,67026,258,2290,4244,0,6792,1100,229,0,871,10248,5156,54268,59364,0.1,11,65246,9,60.88,
2003,1,21JAN2003,54500,5130,225,210,54,1740,2229,61859,259,7189,4269,0,11717,1050,458,0,592,9502,-371,49962,49550,0.19,20,60119,18,60.71,
2003,1,22JAN2003,50000,4960,234,211,42,1710,2197,57157,236,7194,4258,0,11688,1050,688,0,362,8769,-958,46090,45106,0.2,21,55447,19,60.61,
2003,1,23JAN2003,47000,4910,259,210,39,1690,2198,54108,253,7037,4259,10,11559,1000,688,0,312,8226,-1338,43597,42237,0.21,22,52418,19,60.56,
2003,1,24JAN2003,47600,4950,359,210,37,1680,2286,54836,258,6952,4274,10,11494,1000,688,0,312,8191,-1220,44272,43029,0.2,22,53156,19,60.5,
2003,1,25JAN2003,49500,4870,382,209,38,1670,2299,56669,253,4697,4314,11,9275,1000,458,0,542,8411,1083,45807,46852,0.16,17,54999,15,60.39,
2003,1,26JAN2003,51100,4728,353,210,37,1660,2260,58088,257,4689,4312,11,9269,1000,229,0,771,8775,1265,46837,48049,0.15,17,56428,15,60.26,
2003,1,27JAN2003,52100,4435,347,211,36,1660,2254,58789,272,4671,4308,18,9269,950,0,0,950,8965,1332,47304,48570,0.15,17,57129,15,60.14,
2003,1,28JAN2003,52000,4126,350,209,37,1700,2296,58422,256,4646,4331,25,9258,950,0,0,950,8933,1354,46927,48214,0.15,17,56722,15,60.03,
2003,1,29JAN2003,51200,3873,351,210,36,1970,2567,57640,255,7295,4314,23,11887,950,0,0,950,8775,-1162,46032,44803,0.2,22,55670,20,59.97,
2003,1,30JAN2003,49700,3620,320,210,36,2020,2586,55906,256,7279,4318,26,11879,950,0,0,950,8580,-1331,44474,43077,0.21,23,53886,20,59.94,
2003,1,31JAN2003,47800,3490,299,211,36,1840,2386,53676,256,7290,4314,27,11887,900,0,0,900,8308,-1778,42730,40889,0.22,24,51836,21,59.95,
2003,2,01FEB2003,44900,3419,300,210,36,1740,2286,50605,255,7278,4317,29,11879,900,0,0,900,7831,-2347,40236,37826,0.23,25,48865,23,60.0,
2003,2,02FEB2003,42400,3306,314,211,35,1750,2310,48016,256,7299,4305,27,11887,900,0,0,900,7368,-2794,38086,35229,0.24,27,46266,24,60.1,
2003,2,03FEB2003,40200,3130,294,211,35,1770,2310,45640,252,7294,4294,41,11881,900,0,0,900,6993,-3163,36085,32859,0.25,28,43870,25,60.24,
2003,2,04FEB2003,37900,3070,265,211,35,1770,2281,43251,252,7060,4282,39,11633,900,0,0,900,6614,-3323,34104,30718,0.26,29,41481,26,60.41,
2003,2,05FEB2003,35400,2983,243,214,35,1780,2272,40655,255,6917,4284,40,11496,900,0,0,900,6170,-3639,31961,28259,0.28,30,38875,27,60.63,
2003,2,06FEB2003,33000,2697,223,213,35,1800,2271,37968,253,7145,4287,40,11725,900,0,0,900,5786,-4253,29659,25343,0.3,33,36168,30,60.91,
2003,2,07FEB2003,30900,1980,209,214,36,1810,2269,35149,259,6845,4269,34,11407,900,0,0,900,5468,-4255,27160,22842,0.32,35,33339,31,61.24,
2003,2,08FEB2003,28800,1279,197,213,36,1820,2266,32345,260,7247,4313,26,11846,900,0,0,900,5109,-5056,24718,19599,0.36,39,30525,36,61.65,
2003,2,09FEB2003,27200,70,187,214,37,1820,2258,29528,256,7002,4288,23,11569,900,0,0,900,4760,-5136,22258,17059,0.38,42,27708,38,62.12,
2003,2,10FEB2003,26100,70,178,214,38,1820,2250,28420,255,7112,4293,24,11684,850,0,0,850,4596,-5391,21336,15886,0.4,44,26600,40,62.62,
2003,2,11FEB2003,25700,81,170,214,38,1820,2242,28023,255,7295,4315,29,11894,850,0,0,850,4620,-5585,20923,15279,0.41,45,26203,42,63.11,
2003,2,12FEB2003,26900,90,166,217,37,1830,2250,29240,255,7191,4334,23,11803,850,2751,0,-1901,4877,-3440,22645,19338,0.39,34,27410,29,63.43,
2003,2,13FEB2003,31100,84,179,232,34,1880,2325,33509,256,7241,4349,26,11872,850,2751,0,-1901,5328,-2983,26388,23538,0.35,30,31629,26,63.6,
2003,2,14FEB2003,34100,1205,281,215,33,1870,2399,37704,257,491,3827,23,4598,850,2751,0,-1901,5738,4774,30099,35007,0.11,7,35834,2,63.5,
2003,2,15FEB2003,36000,1920,277,212,35,1850,2374,40294,260,485,3610,22,4377,850,2751,0,-1901,6180,5413,32272,37818,0.1,6,38444,2,63.36,
2003,2,16FEB2003,37700,2280,352,235,38,1880,2505,42485,260,7275,4198,23,11756,850,5502,0,-4652,6573,346,34709,35381,0.27,17,40605,13,63.27,
2003,2,17FEB2003,40900,2848,424,215,38,1910,2587,46335,260,7282,4352,23,11917,850,2751,0,-1901,7052,-1043,37228,36319,0.25,22,44425,18,63.17,
2003,2,18FEB2003,45300,3165,332,213,38,1900,2483,50948,259,7270,4341,30,11900,850,2751,0,-1901,7602,-579,41395,40949,0.23,20,49048,17,63.0,
2003,2,19FEB2003,45200,3155,297,218,38,1920,2473,50828,259,7298,4361,33,11951,850,3209,0,-2359,7703,-242,41313,41236,0.23,19,48908,16,62.83,
2003,2,20FEB2003,43400,2954,305,215,38,1940,2498,48852,259,7216,4295,29,11799,850,3209,0,-2359,7534,-233,39481,39413,0.24,19,46912,16,62.7,
2003,2,21FEB2003,42300,2660,278,213,39,1970,2500,47460,259,7190,4296,33,11778,900,458,0,442,7321,-2244,37515,35241,0.24,26,45490,23,62.65,
2003,2,22FEB2003,41100,2280,261,213,35,1960,2469,45849,260,7122,4313,28,11723,900,458,0,442,7092,-2449,36164,33685,0.25,27,43889,23,62.64,
2003,2,23FEB2003,39900,1890,249,214,34,1940,2437,44227,257,7296,4333,29,11915,900,458,0,442,6859,-2906,34807,31871,0.26,28,42287,25,62.65,
2003,2,24FEB2003,38700,1600,241,214,35,1950,2440,42740,259,7296,4347,28,11930,900,0,0,900,6614,-3461,33434,29910,0.27,30,40790,27,62.71,
2003,2,25FEB2003,37200,1419,243,214,35,2000,2492,41111,258,7291,4366,35,11950,900,229,0,671,6320,-3574,32111,28490,0.28,31,39111,27,62.8,
2003,2,26FEB2003,35200,1281,237,215,35,2030,2517,38998,258,3998,4372,33,8661,900,229,0,671,5985,-595,30308,29666,0.21,24,36968,20,62.85,
2003,2,27FEB2003,32900,1179,239,212,34,2050,2535,36614,259,2984,4372,31,7646,900,458,0,442,5205,-194,28751,28526,0.2,22,34564,17,62.93,
2003,2,28FEB2003,30000,75,236,213,34,2030,2513,32588,258,5361,4345,30,9994,900,458,0,442,4819,-2949,25132,22153,0.3,32,30558,28,63.17,
2003,3,01MAR2003,27400,75,221,212,34,2020,2487,29962,259,7259,4353,31,11902,950,458,0,492,4473,-5261,22864,17568,0.39,41,27942,37,63.54,
2003,3,02MAR2003,25200,75,208,211,34,2050,2503,27778,254,7038,4302,30,11624,1000,229,0,771,4181,-5442,20879,15383,0.41,45,25728,40,63.98,
2003,3,03MAR2003,23100,69,198,208,34,2120,2560,25729,258,7254,4318,33,11863,1000,229,0,771,3901,-5903,19052,13095,0.45,49,23609,45,64.5,
2003,3,04MAR2003,21700,69,195,211,37,2130,2573,24342,261,7227,4327,33,11848,1000,0,0,1000,3715,-6210,17774,11494,0.47,53,22212,48,65.08,
2003,3,05MAR2003,20700,75,191,211,39,2050,2491,23266,256,7341,4315,30,11942,1050,0,0,1050,3582,-6551,16899,10274,0.5,56,21216,52,65.69,
2003,3,06MAR2003,19500,75,181,207,44,2070,2502,22077,257,7062,4309,30,11658,1050,0,0,1050,3423,-6416,15858,9369,0.52,58,20007,53,66.33,
2003,3,07MAR2003,19000,75,174,208,50,2130,2562,21637,257,7344,4305,36,11942,1006,0,0,1006,3356,-6678,15437,8689,0.54,60,19507,55,66.99,
2003,3,08MAR2003,18600,73,170,204,46,2210,2630,21303,256,5937,4308,31,10532,1056,0,0,1056,3303,-5286,15074,9715,0.48,54,19093,49,67.53,
2003,3,09MAR2003,18000,70,164,206,44,2240,2654,20724,256,4922,4325,32,9535,1056,0,0,1056,3223,-4344,14551,10133,0.44,51,18484,45,68.02,
2003,3,10MAR2003,17300,70,159,207,65,2260,2691,20061,251,5183,4287,33,9754,1100,0,0,1100,3130,-4648,13932,9207,0.47,54,17801,48,68.55,
2003,3,11MAR2003,16700,70,154,207,46,2200,2607,19377,255,4273,4372,35,8935,1150,0,0,1150,3050,-4026,13398,9292,0.45,52,17177,46,69.04,
2003,3,12MAR2003,16300,70,151,206,57,2200,2614,18984,242,6291,4427,35,10995,1112,0,0,1112,2997,-6107,13062,6876,0.56,64,16784,59,69.69,
