Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2010,10,20OCT2010,9500,198,18,1480,26,2450,3974,13672,54,4992,4183,68,9297,1783,1375,0,408,4380,-1208,5204,3967,0.67,71,11222,65,86.5,
2010,10,21OCT2010,9610,173,19,1120,28,2530,3697,13480,88,4496,4140,93,8817,1778,1375,0,403,4480,-901,5190,4261,0.64,68,10950,61,86.5,
2010,10,22OCT2010,9620,66,20,790,31,2580,3421,13107,41,4494,4162,74,8771,1790,1375,0,415,4670,-950,4900,3921,0.66,70,10527,63,86.56,
2010,10,23OCT2010,9560,38,21,739,31,2810,3601,13199,67,2996,4163,67,7293,1740,0,0,1740,4770,-53,4341,4166,0.54,68,10389,60,86.58,
2010,10,24OCT2010,9830,41,49,777,32,3070,3928,13799,68,2997,4124,53,7242,1740,1146,0,594,5070,1370,4635,5963,0.52,57,10729,44,86.36,
2010,10,25OCT2010,12300,41,890,754,31,3230,4905,17246,71,3990,4155,88,8304,1741,4814,0,-3073,5450,4049,7751,12015,0.47,30,14016,14,85.7,
2010,10,26OCT2010,14700,45,326,1050,30,3170,4576,19321,67,4498,4147,91,8803,1742,4814,0,-3072,6050,3820,9555,13590,0.45,30,16151,16,85.0,
2010,10,27OCT2010,16800,57,142,1330,33,3150,4655,21512,115,4990,4151,82,9338,1740,4814,0,-3074,6590,3905,11128,15248,0.42,29,18362,17,84.27,
2010,10,28OCT2010,15100,59,100,1080,35,3230,4445,19604,106,5997,4164,81,10348,1741,4814,0,-3073,6290,2385,9729,12329,0.52,37,16374,25,83.71,
2010,10,29OCT2010,13200,59,81,738,47,3140,4006,17265,82,5986,4146,71,10285,1690,3668,0,-1978,5790,797,8023,8958,0.59,48,14125,37,83.39,
2010,10,30OCT2010,12700,58,72,559,65,3020,3716,16474,81,5990,4153,71,10295,1692,0,0,1692,5680,-1999,6604,4487,0.62,73,13454,67,83.53,
2010,10,31OCT2010,13100,54,63,532,77,2870,3542,16696,86,5092,4158,66,9402,1692,0,0,1692,5610,-1350,7070,5602,0.55,66,13826,59,83.52,
2010,11,01NOV2010,12900,50,60,526,90,2730,3406,16356,81,4873,4155,71,9180,1694,0,0,1694,4090,-2785,8386,5482,0.55,66,13626,60,83.53,
2010,11,02NOV2010,12500,49,58,566,96,2580,3300,15849,81,4992,4146,67,9286,1695,0,0,1695,2991,-4097,9083,4868,0.58,69,13269,63,83.61,
2010,11,03NOV2010,11900,49,54,547,89,2460,3150,15099,83,4986,4176,57,9302,1696,0,0,1696,3220,-4035,8254,4101,0.61,73,12639,68,83.8,
2010,11,04NOV2010,11700,49,51,538,71,2260,2920,14669,82,4989,4159,77,9307,1697,0,0,1697,4890,-2600,6384,3665,0.62,75,12409,70,84.05,
2010,11,05NOV2010,11000,49,47,540,44,2070,2701,13750,80,4993,4166,80,9319,1696,0,0,1696,5740,-1980,4834,2735,0.67,80,11680,77,84.48,
2010,11,06NOV2010,10800,52,44,536,30,1990,2600,13452,97,3493,4169,75,7834,1695,0,0,1695,5570,-766,4807,3923,0.57,71,11462,66,84.65,
2010,11,07NOV2010,11500,54,49,560,33,1980,2622,14176,119,4497,4277,63,8956,1700,0,0,1700,5600,-1839,5478,3520,0.62,75,12196,71,84.88,
2010,11,08NOV2010,11800,54,142,538,30,2010,2720,14574,65,5000,4171,80,9316,1642,3438,0,-1796,5720,292,6637,7055,0.63,52,12564,44,84.65,
2010,11,09NOV2010,11900,56,202,535,31,1970,2738,14694,69,5494,4171,79,9813,1697,3438,0,-1741,5760,-183,6684,6623,0.66,55,12724,48,84.47,
2010,11,10NOV2010,12300,59,126,543,31,1890,2590,14949,69,5491,4163,71,9794,1647,3438,0,-1791,5720,-319,7141,6947,0.65,54,13059,47,84.27,
2010,11,11NOV2010,12500,59,111,695,32,1820,2658,15217,35,5490,4129,73,9727,1648,3438,0,-1790,5580,-325,7480,7280,0.63,52,13397,46,84.06,
2010,11,12NOV2010,11900,59,103,873,32,1750,2758,14717,60,5490,4181,69,9800,1647,3438,0,-1791,5420,-457,7041,6709,0.66,54,12967,48,83.9,
2010,11,13NOV2010,11400,59,90,887,32,1700,2709,14168,78,4988,4178,71,9315,1650,0,0,1650,5180,-2499,5817,3203,0.65,77,12468,74,84.23,
2010,11,14NOV2010,11200,59,82,890,32,1680,2684,13943,83,3990,4177,72,8322,1646,0,0,1646,5060,-1648,5738,3975,0.59,71,12263,68,84.41,
2010,11,15NOV2010,10900,61,78,876,28,1680,2662,13623,116,4264,3960,75,8415,1697,0,0,1697,5070,-1786,5416,3511,0.6,74,11943,71,84.65,
2010,11,16NOV2010,10700,64,73,583,25,1660,2341,13105,105,3963,4209,76,8353,1697,0,0,1697,5190,-1925,5099,3055,0.62,77,11445,73,84.98,
2010,11,17NOV2010,10600,64,73,537,25,1640,2275,12939,51,4244,4157,79,8531,1697,0,0,1697,5280,-2079,4909,2711,0.65,79,11299,76,85.36,
2010,11,18NOV2010,10300,64,70,531,26,1620,2247,12611,39,3994,4153,85,8271,1697,0,0,1697,5310,-1817,4579,2643,0.65,79,10991,76,85.73,
2010,11,19NOV2010,10400,61,68,548,26,1590,2232,12693,76,3990,4188,87,8341,1697,0,0,1697,5390,-1822,4596,2655,0.64,79,11103,76,86.09,
2010,11,20NOV2010,11300,63,97,730,27,1650,2504,13867,79,4494,4087,69,8729,1750,1605,0,145,5570,-749,5752,4993,0.62,64,12217,59,86.01,
2010,11,21NOV2010,12900,55,317,743,27,1780,2867,15822,79,4489,4124,55,8747,1750,6418,0,-4668,6020,3174,8242,11743,0.54,26,14042,16,85.39,
2010,11,22NOV2010,14400,52,263,713,26,1780,2782,17234,98,4993,4110,71,9272,1744,6648,0,-4904,6420,3118,9405,12866,0.53,25,15454,17,84.74,
2010,11,23NOV2010,14600,55,519,753,26,1760,3058,17713,82,5495,4150,67,9794,1747,6648,0,-4901,6780,3229,9247,12820,0.54,28,15953,20,84.13,
2010,11,24NOV2010,16500,57,704,748,26,1790,3268,19825,68,5491,4149,52,9760,1747,8023,0,-6276,6790,4377,11524,16341,0.49,18,18035,9,83.4,
2010,11,25NOV2010,16800,57,275,704,26,1840,2845,19702,112,5456,4155,50,9773,1800,6418,0,-4618,6910,2984,11240,14548,0.49,26,17862,19,82.78,
2010,11,26NOV2010,16600,60,184,710,22,1830,2746,19406,68,5497,4170,59,9794,1800,1605,0,195,7060,-115,9545,9417,0.5,51,17576,46,82.48,
2010,11,27NOV2010,15900,62,197,723,19,1840,2779,18741,59,5991,4170,56,10276,1850,1375,0,475,7030,-775,8799,7990,0.54,57,16901,53,82.3,
2010,11,28NOV2010,16300,62,318,711,19,1850,2898,19260,71,5998,4168,56,10293,1900,3668,0,-1768,6890,644,9967,10735,0.53,44,17410,38,81.94,
2010,11,29NOV2010,18400,62,241,694,21,1900,2856,21318,67,5483,4147,64,9761,1900,2292,0,-392,7460,810,11112,11949,0.45,44,19418,38,81.53,
2010,11,30NOV2010,19400,60,173,708,22,1950,2853,22313,62,5815,4153,62,10092,1950,2292,0,-342,7740,723,11816,12563,0.45,44,20363,38,81.11,
2010,12,01DEC2010,18100,105,151,723,20,1960,2854,21059,39,5285,4137,65,9526,1995,2292,0,-297,5600,-879,12688,11830,0.45,44,19099,38,80.75,
2010,12,02DEC2010,15800,125,137,730,27,2270,3164,19089,40,6384,4157,61,10642,1994,2292,0,-298,3666,-3618,12343,8745,0.55,54,16819,48,80.61,
2010,12,03DEC2010,16000,122,133,722,27,3700,4582,20704,77,6375,4144,56,10652,1997,0,0,1997,3607,-3761,11956,8055,0.51,61,17004,53,80.53,
2010,12,04DEC2010,18200,121,147,727,23,4580,5477,23798,58,6386,4159,54,10657,2050,0,0,2050,3826,-2687,13921,11091,0.44,53,19218,42,80.25,
2010,12,05DEC2010,19500,122,201,746,24,5030,6001,25623,9,6392,4152,51,10604,2100,1375,0,725,3999,-1075,15420,14294,0.41,44,20593,31,79.81,
2010,12,06DEC2010,19800,103,483,735,25,5240,6483,26386,12,6389,4154,44,10599,2093,3668,0,-1575,4003,910,16341,17361,0.4,34,21146,18,79.28,
2010,12,07DEC2010,22100,80,653,720,25,5290,6688,28868,14,6394,4168,38,10614,2148,4126,0,-1978,4236,1596,18498,20232,0.37,30,23578,14,78.68,
2010,12,08DEC2010,27900,80,435,729,24,5060,6248,34228,9,6394,4169,38,10610,2146,4126,0,-1980,4937,1862,23597,25598,0.31,25,29168,12,77.95,
2010,12,09DEC2010,30300,80,428,733,25,4700,5886,36266,9,6392,4185,39,10625,2148,5960,0,-3812,5446,3185,26001,29453,0.29,19,31566,7,77.18,
2010,12,10DEC2010,30700,80,676,730,22,4800,6228,37008,12,6392,4153,34,10591,2198,4585,0,-2387,5433,2622,26015,28804,0.28,22,32208,11,76.46,
2010,12,11DEC2010,29600,77,682,1010,18,4820,6530,36207,7,6216,4186,30,10439,2198,2292,0,-94,5275,1427,24428,25862,0.29,29,31387,18,75.86,
2010,12,12DEC2010,28300,75,602,1060,18,4510,6190,34565,12,5969,4189,36,10206,2198,1834,0,364,5098,845,23176,23995,0.29,31,30055,20,75.33,
2010,12,13DEC2010,26900,71,529,1050,18,4200,5797,32768,13,6042,4183,39,10277,2196,1834,0,362,4979,264,21891,22129,0.31,32,28568,23,74.89,
2010,12,14DEC2010,33300,70,565,1080,17,4040,5702,39072,19,6032,4141,40,10232,2200,0,0,2200,5604,-356,27150,26640,0.26,32,35032,24,74.35,
2010,12,15DEC2010,35900,79,1580,1350,16,4130,7076,43055,19,6393,4153,30,10595,2198,1834,0,364,6372,2616,29505,32095,0.24,25,38925,18,73.72,
2010,12,16DEC2010,47500,89,1080,1620,31,4620,7351,54940,17,6392,4173,9,10591,2198,1834,0,364,7797,4321,39690,43985,0.19,20,50320,13,72.92,
2010,12,17DEC2010,54600,1091,898,1660,40,5410,8008,63699,8,6392,4151,0,10551,2198,1834,0,364,9122,6342,46467,52783,0.17,17,58289,9,72.05,
2010,12,18DEC2010,53900,1423,4510,1850,42,6170,12572,67895,8,6391,4121,5,10525,2150,4126,0,-1976,9415,12747,46461,59346,0.15,13,61725,4,71.15,
2010,12,19DEC2010,61600,1713,8040,2240,38,7250,17568,80881,3,6392,4117,0,10512,2148,5272,0,-3124,10222,19309,53966,73493,0.13,9,73631,0,70.16,
2010,12,20DEC2010,71400,2045,6240,2330,39,8520,17129,90574,11,6397,4191,0,10599,2147,7106,0,-4959,11376,21129,63458,84934,0.12,6,85780,1,69.13,
2010,12,21DEC2010,77000,2657,2940,2600,41,9510,15091,94748,11,6390,4051,7,10459,2100,7106,0,-5006,12009,19896,69050,89296,0.11,6,89317,0,68.12,
2010,12,22DEC2010,75200,3909,2300,2870,42,10400,15612,94721,15,6391,3842,0,10248,2098,7335,0,-5237,12026,20794,68549,89710,0.11,5,88747,-1,67.17,
2010,12,23DEC2010,72000,3766,1840,2920,43,10600,15403,91169,8,7522,3834,3,11367,2048,6418,0,-4370,11674,18551,65316,84173,0.12,8,84935,1,66.31,
2010,12,24DEC2010,69800,3160,1470,2790,41,10600,14901,87861,6,7528,3822,5,11361,2050,5272,0,-3222,11451,17085,62411,79722,0.13,9,81454,2,65.54,
2010,12,25DEC2010,69100,2883,1360,2780,42,10300,14482,86465,4,8657,3820,0,12481,2000,1605,0,395,11260,13004,60612,73589,0.14,15,76165,3,64.86,
2010,12,26DEC2010,68200,2828,2610,2840,38,10300,15788,86816,1,8657,3820,0,12478,2000,5272,0,-3272,11172,16609,60772,77610,0.14,11,76516,-1,64.18,
2010,12,27DEC2010,65600,2751,1750,2810,37,10600,15197,83548,6,8652,4181,1,12840,1944,5043,0,-3099,10966,15337,58253,73807,0.15,12,72948,-1,63.57,
2010,12,28DEC2010,63900,2711,1570,2660,38,10900,15168,81779,11,8659,4203,6,12879,1948,3897,0,-1949,10767,14323,56390,70849,0.16,13,70879,0,63.02,
2010,12,29DEC2010,62000,2771,6630,2670,44,10900,20244,85015,10,8657,4123,0,12790,1900,5731,0,-3831,10620,20564,55224,76056,0.15,11,74115,-3,62.46,
2010,12,30DEC2010,65200,2921,3480,2640,41,11700,17861,85982,8,8527,4099,7,12641,1850,7565,0,-5715,10786,19720,58935,79056,0.15,8,79234,0,61.9,
2010,12,31DEC2010,67300,3141,2150,2610,46,13100,17906,88347,6,8651,4104,0,12761,1796,3897,0,-2101,11049,17560,59980,77687,0.14,12,80147,3,61.38,
2011,1,01JAN2011,67300,3141,1900,2600,45,13000,17545,87986,6,6489,4105,5,10605,1697,3897,0,-2200,11092,19462,59965,79581,0.12,10,79866,0,60.88,
2011,1,02JAN2011,65500,3171,2630,2640,49,13000,18319,86990,2,6498,4118,0,10618,1648,4355,0,-2707,11092,20553,58337,79079,0.12,9,78946,0,60.41,
2011,1,03JAN2011,64700,3093,2290,2640,46,13600,18576,86369,10,6490,4131,1,10632,1598,4355,0,-2757,10870,20606,57695,78494,0.12,9,77943,-1,59.97,
2011,1,04JAN2011,60900,3244,1710,2620,75,15000,19405,83549,15,6497,4123,6,10641,1549,2522,0,-973,10347,19744,54069,73881,0.13,12,73945,0,59.59,
2011,1,05JAN2011,56600,3180,1410,2610,131,14600,18751,78531,13,8655,4104,1,12773,1497,2522,0,-1025,9798,16442,50269,66783,0.16,15,69195,3,59.3,
2011,1,06JAN2011,52000,3064,1230,2580,195,14600,18605,73669,14,8659,4056,8,12737,1447,2522,0,-1075,8961,15527,46404,62006,0.17,16,64340,4,59.07,
2011,1,07JAN2011,46500,2964,1100,2450,194,15000,18744,68208,13,8651,4144,0,12808,1448,1834,0,-386,8061,14248,41511,55786,0.19,18,58516,5,58.92,
2011,1,08JAN2011,42600,2834,1010,2260,195,15400,18865,64299,9,8657,4138,0,12804,1450,0,0,1450,7278,12396,37750,50045,0.2,22,54072,7,58.85,
2011,1,09JAN2011,39300,2651,925,2210,194,15500,18829,60780,3,8191,4132,7,12333,1350,0,0,1350,6723,12341,34850,47097,0.2,23,50503,7,58.83,
2011,1,10JAN2011,37500,2425,847,2190,196,15000,18233,58158,14,7290,4119,4,11427,1295,229,0,1066,6375,12488,33252,45665,0.2,21,48248,5,58.82,
2011,1,11JAN2011,35400,2143,776,2040,198,14400,17414,54957,16,7743,4109,0,11868,1298,229,0,1069,6044,10895,31200,42020,0.22,24,45437,8,58.87,
2011,1,12JAN2011,33100,1746,736,1840,198,13700,16474,51320,20,7348,4113,0,11481,1247,229,0,1018,5620,9952,28941,38821,0.22,24,42262,8,58.97,
2011,1,13JAN2011,31400,1349,700,1650,197,13100,15647,48396,14,7491,4115,6,11626,1248,229,0,1019,5353,8712,27111,35751,0.24,26,39728,10,59.12,
2011,1,14JAN2011,29400,1109,717,1450,195,12400,14762,45271,13,7491,4125,5,11634,1198,458,0,740,5108,7755,25194,32898,0.26,27,37100,11,59.31,
2011,1,15JAN2011,29300,89,685,1260,195,11500,13640,43029,10,6995,4132,2,11139,1200,229,0,971,5037,6907,24080,30919,0.26,28,31529,2,59.53,
2011,1,16JAN2011,29500,89,679,1190,195,10900,12964,42553,12,6998,4135,6,11151,1146,229,0,917,5018,6235,24314,30485,0.26,28,31653,4,59.75,
2011,1,17JAN2011,28900,89,734,1130,194,11200,13258,42247,10,7445,4131,0,11586,1150,229,0,921,4978,6051,23753,29740,0.27,30,31047,4,59.97,
2011,1,18JAN2011,28000,89,821,1070,145,11900,13936,42025,16,7493,4132,0,11641,1096,229,0,867,4902,6634,22944,29517,0.28,30,30125,2,60.18,
2011,1,19JAN2011,27500,89,858,1030,101,11900,13889,41478,17,6690,4147,6,10860,1097,0,0,1097,4783,7099,22499,29521,0.26,29,33578,12,60.39,
2011,1,20JAN2011,27000,87,838,970,102,11500,13410,40497,15,7495,4128,5,11643,1098,0,0,1098,4655,5708,22125,27756,0.29,31,28997,4,60.62,
2011,1,21JAN2011,25600,88,793,915,104,11000,12812,38500,15,7493,3610,0,11118,1048,0,0,1048,4532,5545,20863,26334,0.29,32,27500,4,60.87,
2011,1,22JAN2011,24900,89,751,868,102,10700,12421,37410,11,6995,3292,6,10304,1049,0,0,1049,4426,5861,20269,26057,0.27,30,26710,2,61.12,
2011,1,23JAN2011,25000,93,737,816,99,10100,11752,36845,9,6490,4111,3,10613,1000,0,0,1000,4399,4888,20414,25232,0.29,32,26745,6,61.37,
2011,1,24JAN2011,24200,94,702,805,101,9310,10918,35212,15,4997,4106,5,9123,1000,0,0,1000,4324,5469,19690,25089,0.26,29,25902,3,61.61,
2011,1,25JAN2011,23600,94,670,793,83,8620,10166,33860,18,4496,3561,3,8078,1000,229,0,771,4240,5827,19238,25011,0.24,26,28141,11,61.84,
2011,1,26JAN2011,23000,94,647,747,75,8110,9579,32673,15,3994,4095,4,8108,994,229,0,765,4139,5113,18741,23800,0.25,27,24563,3,62.09,
2011,1,27JAN2011,21900,94,621,692,77,8190,9580,31574,15,3991,4107,18,8131,948,229,0,719,3984,4966,17809,22724,0.26,28,23384,3,62.36,
2011,1,28JAN2011,21100,94,598,642,78,8360,9678,30872,9,4995,2843,15,7862,948,229,0,719,3825,5174,17168,22291,0.25,28,25330,12,62.63,
2011,1,29JAN2011,20600,94,573,594,77,8330,9574,30268,14,5491,3478,17,9000,948,229,0,719,3778,3885,16715,20549,0.3,32,21938,6,62.93,
2011,1,30JAN2011,20600,91,923,606,75,8030,9634,30325,10,5490,4287,16,9803,950,0,0,950,3862,3075,16563,19572,0.32,35,22295,12,63.25,
2011,1,31JAN2011,21000,87,926,715,71,7650,9362,30449,16,5497,4148,18,9679,900,1375,0,-475,3880,3872,17340,21245,0.32,30,22799,7,63.49,
2011,2,01FEB2011,20800,89,703,893,72,7340,9008,29897,12,5499,4257,18,9786,896,1375,0,-479,3851,3385,17172,20591,0.33,31,22557,9,63.75,
2011,2,02FEB2011,20600,89,627,634,49,7000,8310,28999,17,4993,3995,16,9021,900,1605,0,-705,3774,3521,17112,20683,0.31,29,21999,6,63.98,
2011,2,03FEB2011,20700,89,568,595,31,6780,7974,28763,11,4996,4277,15,9299,900,1605,0,-705,3753,2886,17233,20168,0.32,30,21983,8,64.22,
2011,2,04FEB2011,20200,93,529,587,28,6790,7934,28227,9,4498,4177,13,8697,893,1605,0,-712,3695,3395,16797,20242,0.31,28,21437,6,64.45,
2011,2,05FEB2011,19600,94,509,582,26,6800,7917,27611,7,4999,4236,18,9260,900,229,0,671,3676,1897,15830,17680,0.33,36,20811,15,64.75,
2011,2,06FEB2011,19200,94,502,578,27,6880,7987,27281,8,4990,4237,13,9248,900,229,0,671,3554,1857,15552,17362,0.34,36,20401,15,65.04,
2011,2,07FEB2011,18600,98,502,572,26,6870,7970,26668,13,5857,3212,10,9092,895,0,0,895,3440,1736,15007,16681,0.34,37,19798,16,65.35,
2011,2,08FEB2011,18700,97,502,571,27,6830,7930,26727,12,5990,2812,2,8816,898,0,0,898,3340,1871,15206,17013,0.33,36,19897,14,65.62,
2011,2,09FEB2011,18300,94,491,569,27,6800,7887,26281,6,5992,2798,15,8811,894,0,0,894,3289,1783,14855,16576,0.33,37,19481,15,65.9,
2011,2,10FEB2011,18500,94,461,564,27,6950,8002,26596,9,6039,2241,17,8306,807,0,0,807,3267,2439,15101,17483,0.31,34,19646,11,66.12,
2011,2,11FEB2011,18000,93,444,559,29,7250,8282,26375,5,6696,2011,17,8729,837,0,0,837,3161,2170,14698,16809,0.33,36,19125,12,66.36,
2011,2,12FEB2011,17500,93,427,555,28,7370,8380,25973,3,6691,2013,15,8722,828,0,0,828,3089,2208,14272,16423,0.33,37,18603,12,66.6,
2011,2,13FEB2011,17000,93,410,553,27,7410,8400,25493,24,6997,2016,21,9058,850,0,0,850,3078,1868,13777,15585,0.35,39,18083,14,66.87,
2011,2,14FEB2011,16300,92,399,559,27,7410,8395,24787,10,6997,1946,15,8968,826,0,0,826,3181,2071,12980,14993,0.36,40,17377,14,67.14,
2011,2,15FEB2011,16300,91,396,560,26,7380,8362,24753,3,6984,1968,21,8976,850,0,0,850,3337,2170,12816,14927,0.36,40,17373,14,67.4,
2011,2,16FEB2011,17000,170,728,583,27,7390,8728,25898,8,6491,2608,17,9124,850,0,0,850,3528,2580,13404,15924,0.35,39,18508,14,67.6,
2011,2,17FEB2011,20900,328,1160,582,27,7610,9379,30607,9,6490,2850,5,9354,848,2292,0,-1444,4096,5060,17537,22698,0.31,26,22997,1,67.57,
2011,2,18FEB2011,29000,1274,2230,603,34,7980,10847,41121,12,6490,2864,0,9366,850,5272,0,-4422,5107,9463,26405,36177,0.23,12,36597,1,67.23,
2011,2,19FEB2011,34500,2018,3400,645,37,8930,13012,49530,9,6500,2852,0,9361,850,8711,0,-7861,5418,14178,33302,48030,0.19,3,44905,-7,66.74,
2011,2,20FEB2011,39000,2436,1710,589,41,11000,13340,54776,12,6995,2858,0,9865,850,9628,0,-8778,6016,15197,37878,53689,0.18,2,48943,-10,66.19,
2011,2,21FEB2011,38400,2470,1190,557,47,11700,13494,54364,10,6992,2862,0,9864,900,9628,0,-8728,5936,15239,37378,53228,0.18,2,48166,-11,65.68,
2011,2,22FEB2011,34600,2388,973,548,47,11800,13368,50356,23,5996,2858,0,8877,900,7335,0,-6435,5431,14105,33359,47914,0.18,5,44182,-8,65.27,
2011,2,23FEB2011,31200,1954,843,546,48,11800,13237,46391,29,5983,2863,12,8887,886,4355,0,-3469,4979,11583,29147,40973,0.19,12,39241,-4,64.98,
2011,2,24FEB2011,28000,1377,770,547,48,11800,13165,42542,33,5490,2861,12,8396,896,917,0,-21,4553,9336,24830,34167,0.2,20,34875,2,64.83,
2011,2,25FEB2011,27300,1643,2770,608,59,11700,15137,44080,31,4988,3382,13,8414,900,1146,0,-246,4460,11343,24552,35912,0.19,19,36512,2,64.65,
2011,2,26FEB2011,34800,1548,2120,617,44,11700,14481,50829,31,4988,3597,27,8643,900,4126,0,-3226,5457,13393,31794,45412,0.17,11,43708,-4,64.33,
2011,2,27FEB2011,37800,1855,1310,557,48,12300,14215,53870,31,4989,3595,45,8660,895,4126,0,-3231,5856,13512,34703,48442,0.16,10,46567,-4,63.98,
2011,2,28FEB2011,35300,1716,1030,550,48,12000,13628,50644,20,4999,3585,20,8624,900,4126,0,-3226,5524,12625,32395,45246,0.17,11,43375,-4,63.7,
2011,3,01MAR2011,31200,1402,891,540,262,11600,13293,45895,8,4984,3579,14,8585,948,4126,0,-3178,4979,11753,28513,40488,0.19,12,38832,-4,63.51,
2011,3,02MAR2011,30600,1209,862,549,497,11500,13408,45217,9,5732,3584,15,9340,998,2980,0,-1982,5262,10618,27102,37859,0.21,16,38039,0,63.36,
2011,3,03MAR2011,31000,1161,1590,545,497,11300,13932,46093,4,4495,4122,11,8632,997,917,0,80,5308,10556,26831,37381,0.19,19,38736,3,63.24,
2011,3,04MAR2011,31700,1379,1620,510,497,11300,13927,47006,8,4494,4172,21,8695,1000,917,0,83,5482,10660,27574,38228,0.18,19,39649,4,63.11,
2011,3,05MAR2011,33900,1396,1370,386,497,11200,13453,48749,4,4244,4245,14,8507,1050,917,0,133,5758,10618,29501,40109,0.17,18,41449,3,62.95,
2011,3,06MAR2011,34100,1423,1610,559,498,10800,13467,48990,4,4244,4221,12,8481,1050,917,0,133,5845,10745,29641,40376,0.17,18,41950,4,62.8,
2011,3,07MAR2011,33800,1466,4870,693,1013,10400,16976,52242,3,4243,4244,13,8503,1050,2751,0,-1701,5847,15425,29895,45440,0.16,13,45737,1,62.58,
2011,3,08MAR2011,37700,1956,3250,793,1618,10200,15861,55517,6,3742,4231,3,7982,1092,1834,0,-742,6264,14625,33600,48277,0.14,13,48998,1,62.33,
2011,3,09MAR2011,39300,2379,2500,832,1315,10200,14847,56526,9,3492,4251,0,7752,1096,1834,0,-738,6634,14208,35252,49512,0.14,12,50007,1,62.08,
2011,3,10MAR2011,37400,2490,2150,841,1014,10200,14205,54095,5,3490,4206,6,7707,1100,1834,0,-734,6315,13290,33780,47122,0.14,13,47575,1,61.88,
2011,3,11MAR2011,34800,2571,2070,840,716,10200,13826,51197,4,3492,4218,3,7717,1148,1834,0,-686,5880,12435,31683,44166,0.15,14,44670,1,61.73,
