Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2003,10,22OCT2003,10300,108,10,112,135,2700,2957,13365,74,3491,4387,117,8069,1770,0,0,1770,5140,-1123,4772,3526,0.59,74,10665,67,87.85,
2003,10,23OCT2003,10900,100,10,113,127,2750,3000,14000,60,4004,4366,113,8543,1714,0,0,1714,5220,-1437,5300,3743,0.6,73,11250,67,87.86,
2003,10,24OCT2003,10400,77,9,116,125,2720,2970,13447,95,4005,4351,115,8566,1724,0,0,1724,5140,-1576,4854,3157,0.62,77,10727,71,87.99,
2003,10,25OCT2003,10000,74,9,122,125,2830,3086,13160,78,4002,4356,101,8537,1725,0,0,1725,5050,-1522,4541,2898,0.63,78,10330,72,88.16,
2003,10,26OCT2003,9860,128,9,120,122,2830,3081,13069,80,3275,4503,35,7893,1745,0,0,1745,5020,-926,4479,3431,0.59,74,10239,66,88.21,
2003,10,27OCT2003,9970,146,9,122,115,2640,2886,13002,51,3985,4458,0,8494,1750,0,0,1750,5530,-1216,4096,2758,0.65,79,10362,73,88.41,
2003,10,28OCT2003,10500,148,8,137,101,2440,2686,13334,59,1982,4551,0,6592,1750,0,0,1750,5950,907,4208,4992,0.49,63,10894,54,88.2,
2003,10,29OCT2003,9420,146,8,135,64,2360,2567,12133,58,1571,4375,0,6004,1700,0,0,1700,5250,708,3840,4429,0.49,63,9773,55,88.09,
2003,10,30OCT2003,10900,138,9,127,45,2360,2541,13579,63,497,3355,0,3915,1670,0,0,1670,4640,2181,5930,7994,0.28,41,11219,29,87.6,
2003,10,31OCT2003,11300,132,10,124,33,2220,2387,13819,70,297,2806,0,3173,1693,0,0,1693,4820,2933,6138,8952,0.22,35,11599,23,87.07,
2003,11,01NOV2003,11500,116,11,126,28,2040,2205,13821,72,293,3414,0,3779,1700,0,0,1700,4990,2311,6150,8342,0.27,40,11781,29,86.61,
2003,11,02NOV2003,11700,103,11,128,26,1910,2075,13878,66,262,4179,0,4507,1700,458,0,1242,5160,1921,6295,8129,0.32,41,11968,32,86.19,
2003,11,03NOV2003,12100,100,16,182,22,1840,2060,14260,59,3981,4401,0,8441,1700,1146,0,554,5360,-1381,6685,5265,0.59,63,12420,58,86.08,
2003,11,04NOV2003,11800,100,25,574,19,1820,2438,14338,54,4477,4406,0,8937,1700,1146,0,554,5450,-1409,6295,4847,0.62,66,12518,61,86.02,
2003,11,05NOV2003,12000,79,29,419,21,1770,2239,14318,42,4653,4360,19,9074,1700,1146,0,554,5580,-1615,6344,4690,0.63,67,12548,63,85.99,
2003,11,06NOV2003,11900,62,28,297,29,1770,2124,14086,16,4988,4339,11,9354,1700,1375,0,325,5630,-1811,6241,4407,0.66,69,12316,64,86.0,
2003,11,07NOV2003,12000,50,26,297,28,1810,2161,14211,20,5289,4337,26,9672,1700,2751,0,-1051,5690,-1138,6654,5590,0.68,61,12401,55,85.86,
2003,11,08NOV2003,11800,50,27,292,28,1790,2137,13987,23,4499,4353,45,8920,1650,10545,0,-8895,5780,4778,8560,13962,0.63,0,12197,-14,85.13,
2003,11,09NOV2003,12800,50,39,324,29,1890,2282,15132,27,4501,4346,53,8927,1700,10774,0,-9074,6000,5253,9391,15279,0.58,-1,13242,-15,84.39,
2003,11,10NOV2003,13600,0,58,285,28,1880,2251,15851,62,6006,4356,68,10492,1650,10774,0,-9124,6130,3819,10025,14483,0.65,9,13971,-4,83.72,
2003,11,11NOV2003,14200,0,59,280,28,1810,2177,16377,74,5996,4366,63,10499,1650,10545,0,-8895,6290,3749,10400,14773,0.63,10,14567,-1,83.08,
2003,11,12NOV2003,14500,0,42,279,28,1770,2119,16619,63,6295,4295,69,10722,1650,8711,0,-7061,6340,2326,10137,12958,0.64,22,14849,13,82.55,
2003,11,13NOV2003,14400,36,34,277,25,1670,2006,16442,60,6659,4341,68,11128,1650,229,0,1421,6240,-3805,7798,3894,0.67,76,14772,74,82.83,
2003,11,14NOV2003,13700,65,30,282,21,1590,1923,15688,61,5995,4438,64,10558,1650,0,0,1650,5980,-3727,7323,3480,0.67,78,14098,75,83.17,
2003,11,15NOV2003,13500,32,31,285,21,1570,1907,15439,60,4987,4348,60,9455,1700,688,0,1012,5730,-2476,7519,4972,0.6,68,13869,64,83.26,
2003,11,16NOV2003,13300,15,35,279,21,1570,1905,15220,61,5007,4392,59,9519,1700,688,0,1012,5670,-2602,7362,4689,0.62,69,13650,66,83.38,
2003,11,17NOV2003,13500,0,57,276,23,1560,1916,15416,61,4502,4405,60,9028,1700,688,0,1012,5650,-2120,7567,5376,0.58,65,13856,61,83.41,
2003,11,18NOV2003,13500,0,45,274,26,1530,1875,15375,63,4311,4272,64,8710,1700,688,0,1012,5790,-1703,7427,5652,0.56,63,13845,59,83.4,
2003,11,19NOV2003,12800,9,37,273,33,1520,1863,14672,73,4330,4353,69,8825,1700,688,0,1012,5950,-1670,6576,4834,0.59,67,13152,63,83.5,
2003,11,20NOV2003,12400,75,34,276,36,1530,1876,14351,62,3689,4348,74,8173,1750,0,0,1750,5930,-1505,6055,4428,0.56,69,12821,65,83.64,
2003,11,21NOV2003,12100,75,32,276,42,1510,1860,14035,47,3264,4358,72,7741,1750,0,0,1750,5700,-1319,5985,4544,0.54,68,12525,64,83.76,
2003,11,22NOV2003,11900,57,30,276,44,1500,1850,13807,61,2973,4347,79,7460,1750,0,0,1750,5520,-1227,5947,4597,0.53,67,12307,63,83.87,
2003,11,23NOV2003,11400,43,28,278,44,1510,1860,13303,63,2480,4335,75,6953,1750,0,0,1750,5410,-820,5543,4600,0.51,65,11793,61,83.97,
2003,11,24NOV2003,11200,40,27,278,44,1530,1879,13119,60,2478,4358,77,6973,1750,0,0,1750,5400,-831,5350,4396,0.52,66,11589,62,84.09,
2003,11,25NOV2003,11300,26,27,277,44,1480,1828,13154,61,2472,4399,80,7012,1800,0,0,1800,5330,-1024,5492,4342,0.52,67,11674,63,84.22,
2003,11,26NOV2003,11700,20,27,278,44,1470,1819,13539,62,2485,4384,75,7006,1800,0,0,1800,5280,-1077,5936,4733,0.51,65,12069,61,84.28,
2003,11,27NOV2003,11800,20,27,274,43,1460,1804,13624,61,1496,4335,78,5970,1850,0,0,1850,5210,-158,6092,5804,0.43,57,12164,52,84.21,
2003,11,28NOV2003,11400,20,27,274,43,1450,1794,13214,63,1492,4404,71,6030,1900,0,0,1900,5210,-261,5678,5284,0.45,60,11764,55,84.2,
2003,11,29NOV2003,11700,20,27,272,43,1430,1772,13492,52,2499,4357,71,6979,1900,0,0,1900,5280,-1162,5908,4613,0.51,66,12062,62,84.28,
2003,11,30NOV2003,12000,20,27,275,43,1430,1775,13795,32,2470,4385,74,6961,1950,917,0,1033,5606,-252,6125,5801,0.5,58,12365,53,84.21,
2003,12,01DEC2003,12500,20,28,276,49,1420,1773,14293,29,2485,4347,82,6943,2000,1433,0,567,3850,-1689,8511,6783,0.48,53,12873,47,84.04,
2003,12,02DEC2003,13900,20,29,275,56,1410,1770,15690,21,1486,4349,77,5933,2000,1433,0,567,2678,-1854,11083,9190,0.37,41,14280,36,83.69,
2003,12,03DEC2003,15100,20,29,271,56,1400,1756,16876,17,2002,4335,78,6432,2000,1433,0,567,2837,-2207,12124,9877,0.38,41,15476,36,83.3,
2003,12,04DEC2003,16300,20,30,272,56,1400,1758,18078,20,2499,4346,88,6953,2050,1891,0,159,2997,-2301,13279,10966,0.38,39,16678,34,82.88,
2003,12,05DEC2003,16700,20,32,276,55,1400,1763,18483,23,2495,4366,94,6978,2100,1433,0,667,3050,-2599,13483,10838,0.37,41,17083,37,82.48,
2003,12,06DEC2003,15900,20,33,278,51,1420,1782,17702,30,2498,4386,90,7004,2100,2522,0,-422,2944,-2004,13094,11120,0.39,37,16282,32,82.08,
2003,12,07DEC2003,16200,20,63,283,52,1430,1828,18048,26,2997,4391,91,7505,2150,3438,0,-1288,2984,-1856,13597,11831,0.41,34,16618,29,81.67,
2003,12,08DEC2003,19000,24,228,273,51,1440,1992,21016,32,454,4369,85,4940,2150,3438,0,-1288,3356,1245,16029,17364,0.23,17,19576,11,81.04,
2003,12,09DEC2003,23600,30,117,272,51,1410,1850,25480,35,459,3790,75,4359,2150,2980,0,-830,3968,1998,19895,21951,0.17,14,24070,9,80.28,
2003,12,10DEC2003,22600,37,93,302,52,1410,1857,24494,33,492,3092,77,3694,2200,6877,0,-4677,3835,5038,20112,25477,0.15,-4,23084,-10,79.48,
2003,12,11DEC2003,21400,40,168,303,53,1480,2004,23444,16,974,2728,70,3788,2200,5272,0,-3072,3675,3888,18625,22728,0.16,3,21964,-3,78.79,
2003,12,12DEC2003,23900,40,185,277,52,1500,2014,25954,21,1986,2776,77,4860,2200,4585,0,-2385,4008,2712,20600,23479,0.18,10,24454,4,78.11,
2003,12,13DEC2003,26000,40,164,277,52,1480,1973,28013,28,2996,3411,77,6512,2200,4585,0,-2385,4287,1298,22421,23886,0.23,15,26533,10,77.47,
2003,12,14DEC2003,26300,26,332,294,53,1470,2149,28475,30,4006,4220,75,8331,2200,7335,0,-5135,4327,1483,23437,25279,0.29,11,27005,6,76.82,
2003,12,15DEC2003,29800,1053,348,277,52,1480,2157,33010,28,6634,4405,76,11143,2200,2980,0,-780,4792,-3687,26279,22647,0.33,31,31530,28,76.28,
2003,12,16DEC2003,35000,1457,186,273,52,1460,1971,38428,26,6687,4298,74,11085,2200,2980,0,-780,5484,-3123,31191,28123,0.29,27,36968,24,75.63,
2003,12,17DEC2003,34400,1710,131,272,52,1440,1895,38005,33,6035,4401,77,10546,2200,2751,0,-551,5404,-2889,30860,28010,0.27,26,36565,23,75.02,
2003,12,18DEC2003,31100,1510,106,272,55,1440,1873,34483,32,5177,4386,83,9678,2150,2751,0,-601,4965,-2449,27813,25406,0.28,26,33043,23,74.5,
2003,12,19DEC2003,28800,1137,95,277,60,1440,1872,31809,30,4919,4315,85,9349,2150,1605,0,545,4659,-3172,25125,21915,0.29,31,30369,28,74.11,
2003,12,20DEC2003,27400,30,99,282,61,1500,1942,29372,22,5289,4353,81,9745,2150,1834,0,316,4473,-3535,22868,19311,0.33,34,27872,31,73.82,
2003,12,21DEC2003,26900,30,119,276,61,1520,1976,28906,14,6351,4343,69,10777,2100,2063,0,37,4407,-4418,22513,18092,0.37,37,27386,34,73.59,
2003,12,22DEC2003,28400,1215,194,272,61,1500,2027,31642,49,6340,4347,73,10809,2100,2063,0,37,4606,-4200,24998,20796,0.34,34,30142,31,73.28,
2003,12,23DEC2003,28900,1910,155,280,61,1510,2006,32816,41,7138,4367,68,11614,2050,3209,0,-1159,4673,-4182,26462,22361,0.35,32,31306,29,72.94,
2003,12,24DEC2003,28600,1977,218,301,62,1510,2091,32668,15,7159,4296,64,11534,2050,3897,0,-1847,4633,-3610,26461,22981,0.35,30,31158,26,72.6,
2003,12,25DEC2003,32900,2450,784,297,61,1580,2722,38072,24,7159,4240,64,11487,2000,3668,0,-1668,5205,-2476,30612,28253,0.3,26,36492,23,72.15,
2003,12,26DEC2003,39700,3293,603,278,80,1650,2611,45604,32,7159,4319,68,11578,2000,3438,0,-1438,6109,-1923,37287,35464,0.25,22,43954,19,71.58,
2003,12,27DEC2003,42300,3310,344,274,79,1680,2377,47987,30,6455,4351,72,10908,1950,3438,0,-1488,6455,-1109,39572,38567,0.23,20,46307,17,70.98,
2003,12,28DEC2003,44000,3330,245,274,73,1650,2242,49572,29,6319,4312,77,10737,1950,2292,0,-342,6681,-1592,40745,39177,0.21,21,47922,18,70.41,
2003,12,29DEC2003,43100,3480,302,310,77,1650,2339,48919,19,6797,4324,79,11219,1900,5043,0,-3143,6561,-276,40899,40843,0.23,17,47269,14,69.84,
2003,12,30DEC2003,43700,5587,448,305,91,1740,2584,51871,46,5297,4354,78,9775,1850,5043,0,-3193,6641,1526,43540,45289,0.19,13,50131,10,69.23,
2003,12,31DEC2003,47000,7120,334,283,105,1760,2482,56602,60,3874,4331,59,8324,1800,5043,0,-3243,7080,3346,47948,51521,0.14,9,54842,6,68.58,
2004,1,01JAN2004,52900,5776,830,357,128,1790,3105,61781,64,4344,4308,47,8763,1700,10545,0,-8845,7865,7956,53288,61863,0.14,0,59991,-3,67.84,
2004,1,02JAN2004,59300,6090,1100,360,1158,2050,4668,70058,62,6197,4258,59,10576,1650,11691,0,-10041,8716,9334,59486,69523,0.15,1,68008,-2,67.07,
2004,1,03JAN2004,61000,6887,635,305,1028,2420,4388,72275,63,6849,4274,52,11238,1600,6648,0,-5048,10566,6997,58734,66085,0.15,9,69855,5,66.37,
2004,1,04JAN2004,61200,7136,397,286,487,2380,3550,71886,65,7206,4249,52,11572,1550,6648,0,-5098,10586,5877,59177,65412,0.16,9,69506,6,65.72,
2004,1,05JAN2004,59000,6580,295,280,188,2240,3003,68583,65,6812,4332,53,11262,1500,6648,0,-5148,10291,5378,56730,62469,0.16,9,66343,6,65.14,
2004,1,06JAN2004,53800,6260,255,278,138,2150,2821,62881,71,7199,4372,52,11694,1450,1834,0,-384,9412,788,50755,51571,0.18,18,60731,15,64.71,
2004,1,07JAN2004,48100,6260,268,282,114,2060,2724,57084,63,7251,4377,44,11735,1450,1375,0,75,8454,-606,45885,45274,0.2,21,55024,18,64.39,
2004,1,08JAN2004,43800,6137,257,279,100,1970,2606,52543,73,7295,4394,55,11817,1450,1375,0,75,7660,-1600,42256,40651,0.22,23,50573,20,64.15,
2004,1,09JAN2004,42000,6090,246,275,96,1920,2537,50627,86,7311,4377,45,11819,1350,1375,0,-25,7240,-2026,40857,38833,0.23,23,48707,20,63.96,
2004,1,10JAN2004,42200,6140,236,274,93,1890,2493,50833,82,6474,4380,36,10972,1300,1375,0,-75,7192,-1238,41169,39936,0.21,21,48943,18,63.76,
2004,1,11JAN2004,43300,6190,226,272,84,1850,2432,51922,85,6870,4378,30,11363,1300,688,0,612,7459,-1870,41860,39947,0.22,23,50072,20,63.57,
2004,1,12JAN2004,45200,5990,216,300,78,1800,2394,53584,57,6535,4394,29,11015,1250,0,0,1250,7682,-1751,43158,41319,0.2,23,51784,20,63.37,
2004,1,13JAN2004,44500,5757,208,275,81,1760,2324,52581,201,6187,4375,28,10791,1250,0,0,1250,7570,-1709,42337,40540,0.2,23,50821,20,63.19,
2004,1,14JAN2004,40700,5470,204,276,79,1730,2289,48459,283,6299,4375,45,11002,1200,0,0,1200,7066,-2427,38768,36257,0.22,25,46729,22,63.1,
2004,1,15JAN2004,37200,4910,204,276,70,1700,2250,44360,285,6858,4402,38,11583,1200,0,0,1200,6572,-3541,35202,31577,0.25,29,42660,26,63.1,
2004,1,16JAN2004,34700,4080,204,274,58,1670,2206,40986,285,6715,4352,26,11378,1150,229,0,921,6193,-3578,32329,28687,0.27,30,39316,27,63.16,
2004,1,17JAN2004,32500,3420,203,273,52,1650,2178,38098,284,7050,4364,27,11725,1150,229,0,921,5863,-4283,29799,25452,0.3,33,36448,30,63.29,
2004,1,18JAN2004,30500,2850,199,273,55,1650,2177,35527,283,7184,4387,24,11878,1100,229,0,871,5497,-4770,27609,22778,0.33,36,33877,33,63.49,
2004,1,19JAN2004,28600,2373,195,276,62,1640,2173,33146,290,7175,4375,30,11870,1100,229,0,871,5203,-5060,25526,20405,0.35,38,31506,35,63.75,
2004,1,20JAN2004,26900,1870,194,277,63,1630,2164,30934,284,7177,4375,30,11866,1100,229,0,871,4978,-5290,23548,18197,0.37,41,29304,38,64.07,
2004,1,21JAN2004,25500,1427,190,276,62,1610,2138,29065,291,7188,4379,28,11886,1050,0,0,1050,4788,-5642,21845,16129,0.4,45,27455,41,64.45,
2004,1,22JAN2004,24200,1120,182,278,61,1600,2121,27441,264,7188,4366,25,11843,1050,0,0,1050,4578,-5826,20448,14548,0.42,47,25841,44,64.87,
2004,1,23JAN2004,23000,60,174,278,60,1580,2092,25152,288,7181,4361,21,11851,1000,229,0,771,4399,-5861,18445,12530,0.46,50,23572,47,65.37,
2004,1,24JAN2004,22400,60,172,282,61,1590,2105,24565,279,7179,4362,20,11840,1000,1146,0,-146,4282,-5358,18219,12871,0.47,48,22975,44,65.83,
2004,1,25JAN2004,21700,60,176,280,61,1600,2117,23877,285,7010,4391,19,11705,1000,1146,0,-146,4201,-5292,17600,12318,0.48,48,22277,45,66.28,
2004,1,26JAN2004,21100,60,172,279,61,1590,2102,23262,282,6620,4354,26,11282,1000,1146,0,-146,4048,-5037,17153,12126,0.47,48,21672,44,66.72,
2004,1,27JAN2004,20500,60,224,284,61,1600,2169,22729,285,6727,4348,29,11389,950,1834,0,-884,4018,-4628,16789,12224,0.49,46,21129,42,67.14,
2004,1,28JAN2004,21300,60,372,285,61,1620,2338,23698,286,6823,4334,26,11469,950,1605,0,-655,4005,-4701,17538,12884,0.47,46,22078,42,67.49,
2004,1,29JAN2004,23400,60,278,283,60,1620,2241,25701,280,6669,4358,29,11336,950,688,0,262,4182,-5084,19205,14103,0.43,45,24081,41,67.77,
2004,1,30JAN2004,24900,60,235,285,57,1600,2177,27137,284,7116,4366,30,11796,950,688,0,262,4418,-5372,20469,15079,0.42,44,25537,41,67.99,
2004,1,31JAN2004,24400,60,231,283,54,1590,2158,26618,282,7027,4374,27,11710,900,688,0,212,4418,-5272,19983,14696,0.43,45,25028,41,68.21,
2004,2,01FEB2004,23500,60,213,284,54,1580,2131,25691,280,4905,4363,25,9573,900,0,0,900,4310,-3717,18998,15218,0.36,41,24111,37,68.4,
2004,2,02FEB2004,22800,60,297,306,56,1590,2249,25109,279,4805,4304,28,9416,900,4355,0,-3455,4380,-541,19448,19148,0.36,24,23519,19,68.43,
2004,2,03FEB2004,24500,53,537,301,57,1680,2575,27128,283,4206,4279,27,8795,900,5043,0,-4143,4703,1176,21010,22476,0.31,17,25448,12,68.36,
2004,2,04FEB2004,32400,1980,485,290,67,1690,2532,36912,289,4500,3827,29,8645,900,5043,0,-4143,5586,2166,29954,32410,0.23,12,35222,8,68.05,
2004,2,05FEB2004,38400,2633,354,286,137,1740,2517,43550,295,5970,4333,28,10626,900,5043,0,-4143,6433,1017,35760,37067,0.24,15,41810,11,67.67,
2004,2,06FEB2004,38100,2787,298,286,118,1830,2532,43419,290,5177,4326,29,9822,900,5272,0,-4372,6565,2117,35546,37969,0.22,13,41589,9,67.3,
2004,2,07FEB2004,34600,2760,299,287,96,1810,2492,39852,287,5207,3834,26,9354,900,917,0,-17,6148,-703,31217,30515,0.23,23,38042,20,67.09,
2004,2,08FEB2004,31600,2390,286,286,82,1780,2434,36424,284,5848,3680,27,9839,900,229,0,671,5632,-2209,28170,25914,0.26,29,34644,25,67.0,
2004,2,09FEB2004,29600,1980,250,287,75,1760,2372,33952,286,6286,3663,27,10262,900,229,0,671,5310,-3016,26082,23019,0.29,32,32192,28,66.99,
2004,2,10FEB2004,27800,1514,235,286,69,1770,2360,31674,286,6176,3665,32,10159,850,229,0,621,4996,-3207,24144,20894,0.31,34,29904,30,67.04,
2004,2,11FEB2004,26000,1070,218,289,64,1740,2311,29381,290,5894,3712,30,9926,850,0,0,850,4733,-3434,22099,18605,0.33,37,27641,33,67.16,
2004,2,12FEB2004,24600,60,208,291,64,1730,2293,26953,283,6326,3713,31,10353,850,0,0,850,4538,-4074,19884,15750,0.37,42,25223,38,67.39,
2004,2,13FEB2004,23300,60,199,290,64,1750,2303,25663,294,6507,3689,29,10519,850,0,0,850,4390,-4378,18732,14294,0.4,44,23913,40,67.66,
2004,2,14FEB2004,22200,63,194,290,64,1790,2338,24601,289,6316,3695,25,10325,850,0,0,850,4195,-4344,17830,13426,0.41,45,22811,41,67.96,
2004,2,15FEB2004,21200,65,188,290,64,1800,2342,23607,268,6510,3716,27,10521,850,0,0,850,4069,-4662,16958,12236,0.43,48,21807,44,68.31,
2004,2,16FEB2004,20300,61,201,315,64,1840,2420,22781,91,6480,3702,23,10296,850,4585,0,-3735,4202,-1247,17205,16220,0.45,29,20941,23,68.45,
2004,2,17FEB2004,22900,1384,447,293,65,1890,2695,26979,83,6485,3732,34,10334,850,6648,0,-5798,4809,938,21098,22443,0.38,17,25089,11,68.38,
2004,2,18FEB2004,39000,6470,1270,351,66,1920,3607,49077,67,7253,3724,26,11070,850,10201,0,-9351,6755,5370,41333,47358,0.22,4,47157,0,67.82,
2004,2,19FEB2004,56600,9070,1270,328,711,2100,4409,70079,74,7309,3718,22,11123,850,10201,0,-9351,9341,8705,58947,68307,0.16,3,67979,0,67.06,
2004,2,20FEB2004,69300,41588,870,300,340,2600,4110,114998,86,7360,3715,27,11188,850,10201,0,-9351,11537,10537,101969,113161,0.1,2,112398,-1,66.02,
2004,2,21FEB2004,73300,81576,707,292,163,2550,3712,158588,86,7503,3718,25,11332,900,5845,0,-4945,12696,8290,143565,152201,0.07,4,156038,2,64.84,
2004,2,22FEB2004,73800,79594,620,295,122,2550,3587,156981,92,7491,3731,24,11338,900,4241,0,-3341,13007,7427,141322,148984,0.07,5,154431,4,63.74,
2004,2,23FEB2004,73100,66364,577,295,101,2540,3513,142977,101,7509,4235,27,11872,900,917,0,-17,12856,4508,126613,131122,0.08,8,140437,7,62.79,
2004,2,24FEB2004,71900,54221,570,288,92,2480,3430,129551,89,7265,4394,28,11776,900,917,0,-17,12748,4413,113378,117792,0.09,9,127071,7,61.95,
2004,2,25FEB2004,71900,51622,1170,321,94,2420,4005,127527,0,7298,3968,27,11293,900,4126,0,-3226,12933,7742,111492,119460,0.09,6,125107,5,61.16,
2004,2,26FEB2004,74600,95502,3810,376,711,2810,7707,177809,0,7443,4286,25,11754,900,6877,0,-5977,13083,12921,158693,172032,0.07,3,174999,2,60.17,
2004,2,27FEB2004,74700,99611,2900,388,1171,3910,8369,182680,0,7205,4483,29,11717,900,6648,0,-5748,13125,13513,162795,176711,0.06,3,178770,1,59.22,
2004,2,28FEB2004,73800,105288,1500,326,1050,4220,7096,186184,0,7259,4467,29,11755,900,6418,0,-5518,12786,11714,167847,179947,0.06,3,181964,1,58.3,
2004,2,29FEB2004,72400,97559,1110,301,913,3970,6294,176253,0,7337,4390,26,11753,950,6418,0,-5468,12681,10776,158809,169968,0.07,4,172283,1,57.48,
2004,3,01MAR2004,71300,87135,1040,306,805,3920,6071,164506,1,8008,4454,28,12491,950,4355,0,-3405,12563,8356,146826,155420,0.08,6,160586,3,56.76,
2004,3,02MAR2004,71000,79941,1170,299,914,3850,6233,157174,2,7905,4479,28,12414,1000,1375,0,-375,12278,6341,138768,145135,0.08,8,153324,5,56.12,
2004,3,03MAR2004,70300,69410,865,293,918,3640,5716,145426,5,6790,4452,28,11275,1000,1146,0,-146,12222,6758,127529,134297,0.08,8,141786,5,55.57,
2004,3,04MAR2004,69500,63390,743,289,668,3430,5130,138020,2,7808,4435,29,12274,1000,1146,0,-146,12171,5122,120760,125892,0.09,9,134590,6,55.09,
2004,3,05MAR2004,68600,51766,655,286,252,3360,4553,124919,4,7701,4440,26,12171,1050,1146,0,-96,12084,4528,108309,112844,0.1,10,121559,7,54.71,
2004,3,06MAR2004,67500,41436,594,286,156,3330,4366,113302,3,7655,4421,26,12105,1050,0,0,1050,11786,3365,96856,100147,0.11,12,109972,9,54.42,
2004,3,07MAR2004,66300,31708,560,284,130,3250,4224,102232,5,7196,4421,26,11648,1050,0,0,1050,11642,3536,86072,89534,0.11,12,98982,10,54.22,
2004,3,08MAR2004,65400,23572,566,282,115,3400,4363,93335,1,7485,4373,29,11888,1100,0,0,1100,11510,3270,77154,80347,0.13,14,89935,11,54.11,
2004,3,09MAR2004,63800,16560,611,281,103,3410,4405,84765,2,7760,4329,17,12108,1080,0,0,1080,11235,2830,68823,71577,0.14,16,81355,12,54.07,
2004,3,10MAR2004,62400,9800,688,283,94,3310,4375,76575,7,7754,4328,2,12091,1100,0,0,1100,10836,2405,61056,63384,0.16,17,73265,13,54.12,
