Year,Mo,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
2012,11,03NOV2012,10600,53,34,172,32,1340,1578,12231,108,1997,4204,75,6385,1689,688,0,1002,5090,-368,5283,4844,0.51,60,10891,56,86.41,
2012,11,04NOV2012,10800,48,35,178,32,1330,1575,12423,102,1997,4400,85,6583,1691,688,0,1004,5050,-611,5517,4836,0.51,61,11093,56,86.34,
2012,11,05NOV2012,10600,52,31,178,31,1320,1560,12212,116,1993,4225,91,6424,1690,688,0,1003,5040,-476,5331,4785,0.51,61,10892,56,86.28,
2012,11,06NOV2012,10600,54,27,305,30,1300,1662,12316,122,1991,4226,81,6420,1691,0,0,1691,5070,-788,5110,4204,0.5,66,11016,62,86.31,
2012,11,07NOV2012,10100,55,24,268,38,1260,1590,11745,119,1992,4237,82,6429,1692,0,0,1692,5030,-910,4651,3623,0.53,69,10485,65,86.43,
2012,11,08NOV2012,10100,53,23,224,46,1250,1543,11696,121,1992,4237,77,6426,1639,229,0,1410,4940,-860,4818,3859,0.53,67,10446,63,86.5,
2012,11,09NOV2012,10300,48,24,186,45,1240,1495,11843,123,1989,4236,81,6429,1642,458,0,1183,5108,-596,4909,4230,0.53,64,10603,60,86.51,
2012,11,10NOV2012,9690,51,26,179,40,1260,1505,11246,135,1499,4232,76,5941,1643,458,0,1184,4929,-277,4480,4120,0.51,63,9986,59,86.54,
2012,11,11NOV2012,9330,53,33,177,41,1250,1501,10884,142,1493,4220,73,5928,1645,458,0,1187,4824,-375,4227,3769,0.52,65,9634,61,86.62,
2012,11,12NOV2012,8910,62,35,170,46,1270,1521,10493,155,1496,4212,75,5938,1645,458,0,1187,4701,-488,3939,3369,0.54,68,9223,63,86.77,
2012,11,13NOV2012,8540,68,32,173,52,1250,1507,10115,151,1481,1756,90,3478,1645,229,0,1416,4680,1789,3532,5222,0.32,48,8865,41,86.63,
2012,11,14NOV2012,8760,79,28,176,68,1240,1512,10351,144,1493,1425,89,3151,1639,0,0,1639,4690,1986,3690,5561,0.28,46,9111,39,86.46,
2012,11,15NOV2012,8900,72,27,170,67,1260,1524,10496,129,1492,3561,86,5268,1685,0,0,1685,4830,-9,3670,3543,0.48,66,9236,62,86.58,
2012,11,16NOV2012,9210,55,27,176,62,1260,1525,10790,117,1490,3554,87,5248,1689,688,0,1001,4910,536,4075,4541,0.47,58,9530,52,86.54,
2012,11,17NOV2012,9570,50,32,205,51,1260,1548,11168,114,1491,3533,69,5206,1700,2751,0,-1051,5120,2145,4794,7012,0.45,37,9908,29,86.22,
2012,11,18NOV2012,11900,49,74,203,46,1310,1633,13582,114,1499,3552,69,5235,1695,4814,0,-3119,5600,4025,7222,11466,0.37,16,12272,7,85.61,
2012,11,19NOV2012,13600,51,237,178,48,1330,1793,15444,110,5996,3527,84,9717,1690,4814,0,-3123,6320,426,8206,8850,0.62,43,14114,37,85.19,
2012,11,20NOV2012,15400,54,142,170,55,1300,1667,17121,94,5997,3525,76,9692,1745,4814,0,-3069,6940,910,9373,10498,0.56,39,15821,34,84.68,
2012,11,21NOV2012,15700,56,95,205,62,1300,1662,17418,96,4997,4153,76,9322,1747,5502,0,-3755,7010,1790,9797,11851,0.53,32,16118,26,84.13,
2012,11,22NOV2012,15000,57,91,176,64,1310,1641,16698,91,4997,4391,79,9558,1743,3438,0,-1695,6830,15,8702,8835,0.56,47,15388,43,83.79,
2012,11,23NOV2012,16000,58,107,175,60,1310,1652,17710,97,4491,4386,73,9046,1744,1375,0,369,7180,-454,8775,8295,0.5,53,16400,49,83.52,
2012,11,24NOV2012,17200,58,80,176,59,1310,1625,18883,101,3995,4386,69,8550,1745,1375,0,370,7590,424,9564,9963,0.44,47,17573,43,83.14,
2012,11,25NOV2012,15500,40,64,181,63,1320,1628,17168,103,3998,4392,80,8574,1794,1375,0,419,7250,32,8173,8175,0.49,52,15848,48,82.91,
2012,11,26NOV2012,13800,33,56,175,63,1300,1594,15427,108,3992,4401,60,8561,1795,0,0,1795,6490,-1644,6840,5071,0.54,67,14127,64,83.0,
2012,11,27NOV2012,12800,33,50,172,63,1270,1555,14388,109,4492,4406,76,9082,1837,0,0,1837,4590,-4132,7729,3468,0.62,76,13118,74,83.33,
2012,11,28NOV2012,12500,60,51,208,63,1260,1582,14142,106,4986,4421,74,9586,1893,917,0,976,3275,-5363,9012,3580,0.66,75,12882,72,83.62,
2012,11,29NOV2012,14000,125,65,177,63,1300,1605,15730,106,5488,4379,70,10043,1895,917,0,978,3319,-5755,10532,4709,0.63,70,14430,67,83.72,
2012,11,30NOV2012,17400,145,665,374,52,1370,2461,20006,99,5495,4401,70,10065,1950,8940,0,-6990,3919,859,15583,16931,0.49,15,18636,9,82.99,
2012,12,01DEC2012,31100,145,1720,631,40,1570,3961,35206,99,6490,4419,50,11059,2000,10086,0,-8086,5708,3866,27801,32234,0.31,8,33636,4,81.88,
2012,12,02DEC2012,47600,1973,3140,794,50,1610,5594,55167,98,6677,4326,34,11135,2000,17651,0,-15651,8164,12796,45791,59683,0.2,-8,53557,-11,80.43,
2012,12,03DEC2012,55600,3287,2660,692,41,1790,5183,64070,108,6668,4407,33,11216,2000,16734,0,-14734,9915,13459,53097,67588,0.17,-5,62280,-9,78.99,
2012,12,04DEC2012,57700,4080,1070,603,40,1800,3513,65293,102,6676,4385,34,11196,2050,16734,0,-14684,10554,12415,55337,68780,0.17,-5,63493,-8,77.61,
2012,12,05DEC2012,56500,3877,1150,580,41,1770,3541,63918,115,6676,4390,38,11219,2100,10315,0,-8215,10429,8091,52248,60915,0.17,5,62148,2,76.39,
2012,12,06DEC2012,56600,3914,1520,530,41,1830,3921,64435,151,6670,4382,34,11236,2071,9169,0,-7098,10314,7613,52188,60297,0.17,6,62605,4,75.24,
2012,12,07DEC2012,57500,4102,981,465,40,1790,3276,64878,111,6551,4376,33,11071,2150,1605,0,545,10444,2294,51005,53262,0.17,18,63088,16,74.23,
2012,12,08DEC2012,56400,4092,718,409,40,1720,2887,63379,102,2695,3308,27,6132,2150,1605,0,545,10245,6646,50094,56702,0.09,11,61659,8,73.24,
2012,12,09DEC2012,52800,4072,566,352,40,1670,2628,59500,103,3196,2807,28,6134,2150,1605,0,545,9668,5807,47051,52821,0.1,11,57830,9,72.35,
2012,12,10DEC2012,46400,4082,459,287,40,1610,2396,52878,98,3194,2763,24,6079,2200,0,0,2200,8590,3477,41276,44599,0.11,16,51268,13,71.62,
2012,12,11DEC2012,40100,4032,387,237,40,1570,2234,46366,106,6673,3911,18,10707,2200,0,0,2200,7295,-2608,36221,33459,0.23,28,44796,25,71.11,
2012,12,12DEC2012,35200,3812,372,207,35,1530,2144,41156,101,6671,4425,24,11220,2200,917,0,1283,6260,-3650,32393,28653,0.27,30,39626,28,70.73,
2012,12,13DEC2012,31700,3158,410,190,27,1490,2117,36975,90,6671,4421,24,11206,2200,917,0,1283,5638,-4285,28861,24486,0.3,34,35485,31,70.47,
2012,12,14DEC2012,29500,2618,328,192,25,1460,2005,34123,91,6680,4429,20,11219,2200,917,0,1283,5266,-4782,26493,21621,0.33,37,32663,34,70.31,
2012,12,15DEC2012,27500,2037,289,198,22,1430,1939,31476,113,6676,4376,21,11186,2200,1605,0,595,4952,-4682,24418,19695,0.35,37,30046,34,70.22,
2012,12,16DEC2012,25300,87,261,188,20,1420,1889,27276,79,7091,4369,23,11562,2200,1605,0,595,4653,-5407,20567,15119,0.42,45,25856,42,70.3,
2012,12,17DEC2012,24100,87,313,194,20,1410,1937,26124,90,7091,4365,26,11571,2200,1146,0,1054,4507,-5812,19385,13499,0.44,48,24714,45,70.45,
2012,12,18DEC2012,25600,89,862,188,21,1420,2491,28180,83,7093,4238,23,11436,2150,1146,0,1004,4684,-4914,20724,15740,0.4,44,26760,41,70.5,
2012,12,19DEC2012,30100,96,661,182,21,1420,2284,32480,84,1488,2392,20,3985,2150,1146,0,1004,5202,2849,24713,27491,0.12,15,31060,11,70.18,
2012,12,20DEC2012,31400,99,532,186,21,1410,2149,33648,79,1498,984,24,2586,2150,458,0,1692,5481,3945,25544,29371,0.07,13,32238,9,69.84,
2012,12,21DEC2012,29900,100,465,372,21,1380,2238,32238,79,1493,987,20,2578,2100,917,0,1183,5454,4345,24215,28477,0.08,12,30858,8,69.53,
2012,12,22DEC2012,33600,336,903,446,21,1410,2780,36716,74,698,873,20,1665,2100,5043,0,-2943,6147,9174,28613,37994,0.04,-3,36287,-5,69.06,
2012,12,23DEC2012,47100,4109,1730,457,22,1570,3779,54988,85,697,819,24,1625,2050,7565,0,-5515,8154,13892,44599,58877,0.03,-7,55679,-6,68.33,
2012,12,24DEC2012,57600,5801,1970,440,22,2050,4482,67883,88,1492,912,22,2514,2043,7565,0,-5522,10194,15751,54753,70890,0.04,-4,67688,-5,67.52,
2012,12,25DEC2012,65400,5695,1220,438,21,3530,5209,76304,81,1490,988,22,2581,2000,8711,0,-6711,11712,18702,61262,80434,0.03,-5,76541,-5,66.67,
2012,12,26DEC2012,69000,10523,2390,450,22,3520,6382,85905,80,1990,992,15,3077,2000,8252,0,-6252,12611,19980,68663,89080,0.03,-4,85454,-4,65.8,
2012,12,27DEC2012,67900,15596,1580,436,26,3110,5152,88648,82,1879,1309,15,3285,1943,3668,0,-1725,12608,15596,71371,87088,0.04,2,86885,0,65.0,
2012,12,28DEC2012,66300,9575,949,460,30,3430,4869,80744,81,1996,1647,15,3739,1950,1146,0,804,12225,12833,63425,76201,0.05,6,77314,1,64.32,
2012,12,29DEC2012,62400,5125,720,457,29,3300,4506,72031,83,1986,1659,15,3742,1900,1146,0,754,11628,11902,55686,67535,0.05,6,68731,2,63.76,
2012,12,30DEC2012,57500,4211,592,454,29,3020,4095,65806,86,1996,1638,18,3739,1850,0,0,1850,10601,9755,50592,60217,0.06,8,62786,4,63.31,
2012,12,31DEC2012,50500,3997,500,454,29,2740,3723,58220,85,1992,1589,15,3680,1800,229,0,1571,9295,8317,44762,52969,0.06,9,55480,5,62.96,
2013,1,01JAN2013,43600,3713,433,453,29,2480,3395,50708,267,1998,1606,15,3885,1694,229,0,1465,7995,6552,38908,45358,0.07,11,48228,6,62.73,
2013,1,02JAN2013,38400,3407,393,444,28,2260,3125,44932,264,2410,2483,14,5171,1647,229,0,1418,6987,4019,34423,38343,0.11,15,42672,10,62.63,
2013,1,03JAN2013,35400,3097,360,452,28,2090,2930,41427,287,2992,2808,15,6101,1598,229,0,1369,6405,2344,31709,33956,0.14,18,39337,14,62.61,
2013,1,04JAN2013,33500,2704,330,443,32,2000,2805,39009,239,1997,1988,15,4238,1547,229,0,1318,6040,3750,29795,33453,0.1,14,37009,10,62.59,
2013,1,05JAN2013,30400,2228,308,454,36,1940,2738,35366,251,1996,1640,15,3902,1497,3897,0,-2399,5599,5995,27701,33863,0.1,4,33426,-1,62.58,
2013,1,06JAN2013,28500,1836,339,511,34,1990,2874,33210,245,1554,2479,16,4294,1450,6418,0,-4968,5233,7042,26494,33884,0.12,-2,31220,-9,62.56,
2013,1,07JAN2013,27200,1396,326,471,28,2110,2935,31531,256,2315,2817,13,5401,1396,6418,0,-5022,4924,5722,25078,31152,0.16,1,29421,-6,62.6,
2013,1,08JAN2013,26100,86,291,455,27,2300,3073,29259,259,3358,699,16,4332,1400,6418,0,-5018,4791,6794,22800,29945,0.14,-2,28517,-5,62.66,
2013,1,09JAN2013,25100,90,276,443,28,2400,3147,28337,256,3837,0,16,4109,1350,6648,0,-5298,4712,7193,21961,29525,0.14,-4,27572,-7,62.72,
2013,1,10JAN2013,24600,89,315,443,29,2330,3117,27806,283,4368,0,10,4661,1300,2751,0,-1451,4621,4020,20474,24596,0.16,12,25476,3,62.9,
2013,1,11JAN2013,24900,86,309,428,29,2200,2966,27952,285,4079,481,17,4861,1300,229,0,1071,4600,2009,20086,22020,0.16,21,25752,14,63.15,
2013,1,12JAN2013,24100,86,281,355,29,2070,2735,26921,278,3991,1961,17,6246,1250,229,0,1021,4594,419,19306,19654,0.22,27,24851,21,63.45,
2013,1,13JAN2013,24000,86,256,259,29,1960,2504,26590,268,3494,2506,17,6285,1250,229,0,1021,4581,137,19219,19284,0.23,27,24630,22,63.75,
2013,1,14JAN2013,23300,86,237,211,29,1880,2357,25743,283,2499,2717,14,5513,1200,0,0,1200,4429,494,18621,19030,0.2,26,23863,20,64.04,
2013,1,15JAN2013,22300,90,239,195,30,1830,2294,24684,230,2490,2747,17,5484,1200,0,0,1200,4229,259,17825,18000,0.21,27,22854,21,64.35,
2013,1,16JAN2013,21000,95,254,196,33,1790,2273,23368,270,2999,2105,14,5388,1150,0,0,1150,4049,187,16724,16830,0.22,28,21578,22,64.68,
2013,1,17JAN2013,20100,96,239,188,32,1740,2199,22395,270,3494,984,15,4763,1150,0,0,1150,3916,605,15958,16482,0.2,26,20655,20,65.02,
2013,1,18JAN2013,19600,96,230,195,31,1700,2156,21852,274,3997,983,19,5273,1100,0,0,1100,3758,-74,15630,15479,0.23,29,20152,23,65.37,
2013,1,19JAN2013,19100,93,225,191,31,1650,2097,21290,278,3990,984,15,5267,1100,0,0,1100,3554,-331,15331,14923,0.23,30,19640,24,65.73,
2013,1,20JAN2013,18200,91,222,190,29,1620,2061,20352,280,3499,987,19,4786,1095,0,0,1095,3437,0,14547,14471,0.22,29,18732,23,66.09,
2013,1,21JAN2013,17800,91,219,188,25,1590,2022,19913,272,3497,987,15,4772,1047,0,0,1047,3456,26,14142,14094,0.23,29,18323,23,66.44,
2013,1,22JAN2013,17400,91,220,189,25,1580,2014,19505,278,3497,989,20,4784,1048,0,0,1048,3480,29,13718,13673,0.23,30,17925,24,66.8,
2013,1,23JAN2013,17400,91,224,189,22,1560,1995,19486,282,3491,991,15,4779,1000,229,0,771,3514,229,13761,13937,0.23,28,17926,22,67.12,
2013,1,24JAN2013,17700,94,232,191,18,1540,1981,19775,273,2491,1667,15,4445,1000,688,0,312,3549,882,14158,15018,0.21,24,18235,18,67.38,
2013,1,25JAN2013,17700,96,281,187,19,1530,2017,19813,261,993,1733,15,3001,1000,917,0,83,3531,2493,14242,16729,0.14,16,18283,8,67.55,
2013,1,26JAN2013,18100,96,361,189,18,1510,2078,20274,267,996,1973,14,3250,1000,917,0,83,3593,2367,14580,16941,0.15,16,18764,10,67.71,
2013,1,27JAN2013,19600,94,391,180,18,1490,2079,21773,271,990,1976,16,3253,950,917,0,33,3773,2577,15912,18487,0.14,15,20283,9,67.8,
2013,1,28JAN2013,19900,89,388,193,18,1450,2049,22038,278,993,1969,19,3259,950,688,0,262,3810,2430,16106,18517,0.13,16,20588,10,67.89,
2013,1,29JAN2013,20500,88,364,182,21,1460,2027,22615,280,990,1960,14,3243,950,229,0,721,3809,2124,16578,18651,0.13,18,21155,12,67.96,
2013,1,30JAN2013,20100,91,341,182,26,1460,2009,22200,290,1496,1951,15,3751,950,0,0,950,3858,1498,16067,17499,0.16,21,20740,16,68.07,
2013,1,31JAN2013,19700,86,322,212,26,1490,2050,21836,292,1499,1949,16,3757,900,0,0,900,3868,1576,15666,17179,0.16,21,20346,16,68.19,
2013,2,01FEB2013,19100,83,308,435,28,1750,2521,21704,288,1489,2267,20,4064,893,0,0,893,3803,1680,15130,16747,0.17,23,19954,16,68.32,
2013,2,02FEB2013,18800,89,297,514,25,1850,2686,21575,267,1497,2405,14,4183,900,0,0,900,3685,1603,14952,16492,0.18,24,19725,16,68.45,
2013,2,03FEB2013,18600,77,287,276,25,1890,2478,21155,276,1489,2388,15,4168,900,0,0,900,3571,1296,14854,16087,0.18,24,19265,16,68.59,
2013,2,04FEB2013,18300,72,276,258,25,1900,2459,20831,279,1493,2390,20,4181,900,0,0,900,3504,1197,14616,15750,0.19,24,18931,17,68.74,
2013,2,05FEB2013,17700,72,268,216,25,1920,2429,20201,274,1493,2400,13,4179,900,0,0,900,3484,1149,14036,15122,0.19,25,18281,17,68.9,
2013,2,06FEB2013,18400,54,263,209,25,1910,2407,20861,270,1488,2396,16,4170,900,0,0,900,3524,1176,14678,15791,0.19,24,18951,17,69.03,
2013,2,07FEB2013,18100,95,255,204,23,2020,2502,20697,286,1489,2449,19,4243,900,0,0,900,3573,1247,14370,15554,0.19,25,18677,17,69.16,
2013,2,08FEB2013,17700,147,257,204,23,2270,2754,20601,288,1492,2498,15,4294,900,0,0,900,3614,1489,13981,15407,0.19,25,18331,16,69.29,
2013,2,09FEB2013,17400,127,247,202,23,2330,2802,20329,290,1490,2488,15,4283,900,0,0,900,3563,1497,13712,15146,0.2,25,17999,16,69.42,
2013,2,10FEB2013,17400,108,233,199,23,2360,2815,20323,290,1490,2478,20,4278,850,0,0,850,3526,1511,13744,15195,0.2,25,17963,15,69.55,
2013,2,11FEB2013,17000,98,224,199,23,2350,2796,19894,303,988,1862,21,3173,810,0,0,810,3506,2602,13365,15911,0.14,20,17544,9,69.63,
2013,2,12FEB2013,16600,93,215,198,22,2330,2765,19458,302,986,1612,15,2914,833,0,0,833,3454,2763,13006,15710,0.13,19,17128,8,69.72,
2013,2,13FEB2013,16200,101,208,199,22,2300,2729,19030,279,1489,2159,19,3946,850,0,0,850,3397,1627,12666,14234,0.19,25,16730,15,69.87,
2013,2,14FEB2013,15600,102,202,201,23,2280,2706,18408,120,1490,2391,14,4015,826,0,0,826,3314,1468,12157,13567,0.21,26,16128,16,70.04,
2013,2,15FEB2013,15200,98,198,184,23,2300,2705,18003,126,1497,2374,27,4024,830,0,0,830,3194,1335,11872,13148,0.21,27,15703,16,70.23,
2013,2,16FEB2013,14900,97,193,194,23,2330,2740,17737,133,1500,2392,18,4044,850,0,0,850,3065,1208,11694,12843,0.22,28,15407,17,70.42,
2013,2,17FEB2013,14600,101,190,199,24,2340,2753,17454,127,1499,2406,26,4058,850,0,0,850,2888,1030,11575,12546,0.22,28,15114,17,70.61,
2013,2,18FEB2013,14200,102,187,194,24,2340,2745,17047,106,1495,2387,26,4015,832,0,0,832,2780,969,11289,12200,0.23,28,14707,17,70.81,
2013,2,19FEB2013,14300,98,190,179,24,2340,2733,17131,103,1493,2391,24,4011,845,1146,0,-301,2731,1649,11751,13421,0.23,22,14791,9,70.94,
2013,2,20FEB2013,14700,97,218,174,23,2380,2795,17592,115,1492,2566,18,4191,848,1146,0,-298,2784,1582,12096,13699,0.23,22,15212,10,71.04,
2013,2,21FEB2013,14500,97,203,137,24,2390,2754,17351,129,2488,2793,23,5433,895,1146,0,-251,2758,241,11910,12168,0.3,30,14961,19,71.22,
2013,2,22FEB2013,14100,95,192,133,25,2390,2740,16935,121,2055,3070,29,5275,895,1146,0,-251,2704,332,11561,11911,0.3,30,14545,18,71.4,
2013,2,23FEB2013,14100,94,195,124,25,2410,2754,16948,116,2956,3464,18,6554,900,1146,0,-246,2704,-936,11559,10640,0.38,37,14538,27,71.65,
2013,2,24FEB2013,14000,97,198,135,23,2440,2796,16893,103,2494,3464,27,6088,900,0,0,900,2691,-1186,11154,9905,0.35,41,14453,31,71.93,
2013,2,25FEB2013,13500,98,191,147,22,2430,2790,16388,101,2498,3460,27,6085,880,0,0,880,2625,-1242,10727,9423,0.36,43,13958,32,72.22,
2013,2,26FEB2013,13300,125,185,120,23,2370,2698,16123,108,2498,3462,24,6092,887,0,0,887,2598,-1372,10579,9145,0.37,43,13753,34,72.52,
2013,2,27FEB2013,13200,137,179,150,23,2330,2682,16019,116,2494,3470,30,6109,884,0,0,884,2585,-1417,10505,9025,0.37,44,13689,34,72.81,
2013,2,28FEB2013,13100,144,175,149,23,2200,2547,15791,120,2491,3062,24,5697,875,0,0,875,2571,-1147,10428,9220,0.35,42,13591,32,73.07,
2013,3,01MAR2013,13000,166,173,157,23,1980,2333,15499,285,2497,2877,27,5686,919,0,0,919,2558,-1392,10351,8894,0.34,43,13519,34,73.34,
2013,3,02MAR2013,12700,186,175,159,23,1870,2227,15113,273,2998,2872,23,6165,1000,0,0,1000,2518,-2070,10088,7948,0.39,47,13243,40,73.66,
2013,3,03MAR2013,12500,197,175,166,24,1870,2235,14932,281,2992,2878,29,6181,969,0,0,969,2492,-2084,9934,7783,0.39,48,13062,40,73.99,
2013,3,04MAR2013,12800,224,215,164,24,1870,2273,15297,299,2491,2882,27,5699,1000,0,0,1000,2651,-1425,10093,8598,0.35,44,13427,36,74.23,
2013,3,05MAR2013,12400,236,229,174,24,1760,2187,14823,301,2696,2887,14,5898,1004,0,0,1004,2655,-1709,9700,7920,0.37,47,13063,39,74.51,
2013,3,06MAR2013,12000,234,255,180,25,1850,2310,14544,295,2989,2904,23,6211,1007,229,0,777,2676,-1731,9340,7555,0.4,48,12694,40,74.8,
2013,3,07MAR2013,12500,236,326,154,22,1720,2222,14958,275,2696,2638,15,5624,1004,229,0,775,2799,-1107,9720,8559,0.35,43,13238,35,75.0,
2013,3,08MAR2013,11900,253,283,159,23,1680,2145,14298,291,2897,2533,23,5745,1035,229,0,806,2847,-1277,9080,7747,0.38,46,12618,39,75.25,
2013,3,09MAR2013,12800,266,261,154,23,1680,2118,15184,307,2691,2689,23,5711,1100,229,0,871,2851,-1308,9971,8603,0.35,43,13504,36,75.42,
2013,3,10MAR2013,12000,293,251,153,24,1780,2208,14501,301,2692,2566,28,5587,1055,229,0,825,2883,-1032,9179,8089,0.36,44,12721,36,75.62,
2013,3,11MAR2013,12700,327,241,157,29,1770,2197,15224,334,2498,2653,21,5505,1106,0,0,1106,3045,-982,9672,8613,0.34,43,13454,36,75.77,
2013,3,12MAR2013,14800,386,244,146,38,1500,1928,17114,342,2491,2666,11,5510,1098,0,0,1098,3277,-1019,11602,10507,0.3,39,15614,33,75.78,
2013,3,13MAR2013,15400,420,253,142,54,1430,1879,17699,338,1489,1765,8,3600,1143,0,0,1143,3362,899,12138,12957,0.18,27,16269,20,75.66,
