Unnamed: 0.1,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_etr,modis_pet,tc_pet,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,fldas_swe,gldas_swe,dmet_swet,gldas_sm,tc_sm,gldas_m,q_in,q_out,res_s,gmet_eto
2001-11-30,3.7747931993441113,2.257620415666933,2.8336974931526275,7.328611492586517,11.724592396420405,10.809868878587363,9.432763934623194,11.39026145384127,7.877300110770498,0.31334992435024656,0.1790384772260703,0.4272931872177104,0.9196815887940272,0.8862976147522031,1.7422576914472157,20.54855853042487,20.18628944760188,17.85398444268468,19.312131390791766,21.322554218905093,0.662654668912804,0.27268654772873024,36.53380493430364,24.579794024344594,14.785506397771092,12.492143659810658,0.5831553192754176,1.0616525355600002,18.5663039556,6.584524052644789
2001-12-31,3.4579948752714817,1.8046940999009904,1.962444973374846,3.823185805484274,5.76506192974807,4.157083531937077,6.3891402315977,4.370174697786428,4.130044157403458,0.95490207411964,1.6642115945885942,2.8123430580647506,5.4314567267729865,1.8275936355600912,11.54018985510149,29.39744361939585,25.399778271596407,25.51046593997931,26.92702870343616,29.57686247430697,6.05738638046355,3.089563504795252,147.18862341911418,39.52745169456432,22.617631463230854,16.76096004308069,1.1375414040471554,0.9554042688,21.80313679716,4.3592364207810625
2002-01-31,4.075534490022593,2.566693070861223,2.656389992905388,2.933922205386392,7.088352253337487,6.318250866170327,8.065472776055444,7.667708017653557,3.7082495234770825,0.5691847457724137,7.793669720990449,1.7654924230212832,10.128346889784149,1.2339724909089198,3.826092398198463,11.370573631089014,11.480006506613288,10.36416682230308,10.890734130163317,11.704150233794707,7.044934706710013,4.779351408035279,110.02729377824328,51.55574180801022,23.000064639582373,20.624443970683387,1.4543127929392128,0.66284871588,24.88487679744,5.478514737562734
2002-02-28,6.0371066091654955,4.3223341930072285,3.812493428232033,3.97149623023094,9.801902205635846,10.39158720781715,11.820069298090507,13.957452653731439,6.293678548426592,0.3003152071644354,2.290311963542234,3.1071527269584305,5.6977798976651,1.088820528997746,2.002075715700455,6.913389532346677,7.120060873439486,6.398191223786237,7.1728921724472015,6.9139017415555895,6.4078284828800225,3.8371361959212207,127.07387620196288,45.992722160222606,22.422777033621184,18.26684423308404,0.8491833224340479,0.9316560783600001,26.44536221328,8.361618137069527
2002-03-31,8.277954619674242,7.880928848649428,5.314145526098523,6.678784993534192,16.141986745022788,18.94005814998824,17.82205774236639,19.208502157705947,10.537466326478613,0.5248542925833144,2.9703661320622565,2.97681010251798,6.4720305271635485,1.6340615993425132,2.546692046458478,11.72931114359695,10.842097750604859,9.455972222029512,10.550653240250346,11.53910186046982,4.849224696981358,2.1965645397553657,160.52746280476748,53.399557510529746,21.355001682104326,20.829843606988995,1.2632483283305471,2.29869112536,28.27838503512,13.180896895312662
2002-04-30,9.533871456173197,10.025449895285815,4.850311456197374,8.135777230491007,23.282368581257423,30.471580016972915,22.077829881824485,18.43918983134268,16.344203020045455,0.06448104836958017,2.0719042290235907,0.6469390190796946,2.7833242964728657,1.0164470258371812,3.9171172750074974,4.307978809681136,4.956262440614038,4.285615096017579,4.616911166447972,4.8090109180112615,1.6110003154999142,0.11256507101384287,143.82521569934974,47.70209342553974,17.559441258412075,18.95038615354737,1.3230538394397695,3.5159928016800004,29.84021741112,17.189197010966275
2002-05-31,10.632886831728056,11.635436732960878,6.330368752287424,8.948972392577707,36.485705870519254,45.68738405762537,33.75092291154009,33.84052161314696,24.526523584990677,0.021378311046778484,0.6859009319378664,0.0765753153055834,0.7838545582902282,0.4002742096750983,1.1026170868234038,4.0778347257767855,3.2249965648628467,3.262277238111325,3.809438404527245,3.793879790635044,0.4655458704990568,0.026848439827811845,132.9349145507101,41.80898386957538,12.913919328553968,17.404087947819672,1.4562532666745858,1.3035354966,29.862665513640003,25.993726854748868
2002-06-30,10.537632759244213,10.422297212899498,6.197141261856128,5.695569622592251,47.55814807149658,60.37071728057497,41.856858013624894,42.19661764517205,31.050542840068626,0.0002297380645771436,0.2953143800551895,0.001060560525932026,0.2966046786456987,0.07544123017318301,0.4759372171464786,0.32621714638096155,0.8606523193477056,0.4702235258798619,0.4347683285130407,0.10775002093971764,0.03861004651886596,0.001422012112514011,86.03201925355465,31.54913288809825,8.04872105392891,14.420525563163636,1.5279920282354689,1.70688715704,27.082368289679998,31.73614962758463
2002-07-31,7.656937531497816,6.477562097695228,4.371406529802644,2.515864916328208,52.80050050476962,63.36865599220478,45.16940360388272,42.555918032180415,33.443206462542314,3.634478596852323e-05,0.20493426470460607,7.089677963292318e-05,0.2050415062702076,0.004387775760700522,0.013963926684611766,0.26131032713991365,0.4663006085310444,0.10829162755202393,0.14111383188556978,0.07610155901169216,0.0,0.0009780858374353104,42.08481790521936,24.562143602227092,5.6899880285212125,12.76892369471699,1.669539769139405,1.1832058221600001,23.1387958134,34.31718562325328
2002-08-31,3.940652147097917,2.9715391104958178,3.275613425642717,1.2915696376285866,48.82486315197564,57.911730414227065,40.47260000839962,39.331758660135776,30.052846498246584,5.361499443188203e-06,0.1627814107943279,2.1261939498848847e-05,0.16280803423326995,0.0023843675188923038,0.0,0.02502556103650936,0.4712391021589826,0.04164262540237846,0.05132364379864344,0.0002584038099176471,0.0,0.0014107215997157911,16.28996689496535,20.195280046994725,4.5276811962364025,11.598446861728293,1.1979938375976955,1.1219290027200002,20.6770596012,30.10301170726057
2002-09-30,2.2752570189314008,1.4112061622175092,3.1540888113019485,1.02532873743099,38.69915256382336,46.5103949858125,33.129814174681265,31.70327023092034,22.69205565009277,0.00015815144338273158,0.1335581370476788,7.937149369692866e-05,0.13379565998475848,0.007936322829966437,0.0023273211141019608,0.16573633644085864,1.0569174879584766,0.06671695477335407,0.1301390702042595,0.1258257738068502,0.00010688224112047592,0.0019394642358854168,6.348909072591146,17.743545258945726,3.7930836197468367,10.718510655652636,0.7712084457944064,1.10296794816,19.36401274032,23.443963099463538
2002-10-31,1.3619393661665338,0.7003934031906875,2.1178347654690133,0.6850178789564738,26.426855508299607,32.69471837322294,22.72789221096991,16.398242977481587,13.945582975462301,6.14810456488903e-05,0.12087800260452865,0.0016737693749878284,0.12261325302516538,0.010255498594234285,0.0,0.1165042875020592,1.3780331928033849,0.1828927108934733,0.2001402131214923,0.1142958376126534,0.0065401081114072465,0.010076580752229176,4.063753518714737,17.64417226617857,3.2763786638283805,10.855711033984694,0.7643136402653183,1.50247608492,18.16111440996,15.558290561860519
2002-11-30,3.216010540915061,3.0586719846052657,2.488553232832152,7.092278457723081,13.534806043447904,16.583732079448776,12.959920244611569,12.937092644573266,7.923360088881192,0.19430806527507904,0.14245064381004546,0.29261978160921376,0.6293784906943383,0.9226661387627833,0.8055804836723454,16.77588170254138,14.23247415028481,13.514889284288067,15.026675676803087,16.35643807629919,0.8725159302222703,0.10755095978918312,8.430298800890727,23.17201707588556,9.704939502960645,12.028263597598258,0.6606513529371648,1.3508493224399998,18.49473497904,8.472858200354038
2002-12-31,3.1300718282849287,2.641916497186952,2.28670715936768,4.488178286012938,6.8435362413645136,6.591813841004955,6.30729136070908,5.4185791538497226,4.787094609377883,2.014489130803689,1.6282452602366604,2.588811999529961,6.231546390570309,2.40342683082642,14.28371339566783,38.29521083336289,32.082396309437854,35.141984269245,35.3459593817096,39.43825856118546,2.94490404786745,1.8231373574534169,44.666137732387064,37.4976280853785,22.87966662642227,16.126373720240807,1.4485533433896962,1.04331068796,22.033909803839997,4.3014744063544015
2003-01-31,4.169977940478913,3.4275448071656345,3.000454230100732,3.862805127041908,8.151324821067224,8.52391192494399,8.578039813709312,8.91792333376211,5.342806409056177,0.24767056941801344,5.6534363362762425,3.3488540823570383,9.249960988051292,1.1056096978851042,5.434239021738668,9.531191630993245,8.399983172022381,8.571805569831769,9.25267405198373,10.120113615341447,4.51502359385841,2.1567719633474582,71.8006530702054,52.092926603274755,22.91157007658968,20.543287008158067,2.3057321838796803,0.78311548284,24.9950166936,5.94458720598232
2003-02-28,6.0274910641656385,4.697040103564716,4.164772212472169,4.520651976131767,10.844057819759746,12.041339619965813,10.678511458476557,11.947786622307394,5.256262371907866,0.25141124692287425,3.397783181164992,0.7777297898653541,4.42692421795322,0.9156908624531228,1.843543036213208,8.82655231119345,10.88122729019131,8.943012042518314,9.445073190242956,9.07278263201569,3.0544311908902126,0.7672294535018721,53.439573869561116,48.295007893367575,23.20207752365557,18.864896173475397,1.5565442029138947,0.9203857716,26.13776930568,7.616712746471609
2003-03-31,8.728735840278324,9.019781202178175,5.855880436184247,8.349466512672329,17.322550950459586,21.586849924871558,17.938574222803897,17.849225330866698,12.277051021493914,0.48073376064807,3.1802582842173766,0.8563174909457003,4.517309535811148,1.7557601633590638,2.891636016280596,11.922905291900735,11.1977722868984,10.833278682943194,10.756084522163237,12.153548056650415,2.754901579030686,0.5306054900474163,78.38261770064089,53.604000510508136,21.840336564837195,20.871644922168425,1.1369090876378112,2.46515665224,28.76329562664,13.42371874559992
2003-04-30,8.666090614085098,9.689197996319487,4.909248038485132,9.66435640867017,19.630430757088767,21.68362732657249,16.904246019514623,15.066331377613807,12.986927099119738,0.9786430884796922,5.158150925251412,1.4645534720271982,7.6013474857583025,2.576202227564776,7.146099146515075,20.506252731201624,14.9576397285521,19.2341801283903,19.601941483265065,19.659211974553475,2.431777803270652,0.4477174698319205,113.07133247423214,53.63973508692746,21.715156424009294,20.714011349239108,1.6092468765176835,4.5594367054800005,31.005255306359995,13.322993131023484
2003-05-31,11.91523804942291,14.716014525904699,7.484849468367813,11.200104392629713,34.218227875076536,43.24502351327243,31.680504970392732,32.46730750690605,23.42128058422092,0.17124866745934986,3.834571718257175,0.4653046716895933,4.471125057406118,1.4158523580845774,3.245241087771105,6.334655125307123,4.781026293599521,5.331362083741198,5.975945393201988,6.642822833123771,1.6386564254978262,0.14311301694341882,128.4924314328199,51.33407286099178,16.03605184779365,20.20734248465666,2.92503894916608,2.6343999760799997,32.921239526040004,24.666514019188018
2003-06-30,11.511914928917415,12.771612198164707,6.6212248303905135,7.06244564399847,46.363689968311775,59.301614228134824,40.42011234725449,41.802163291249656,30.546751389237407,0.00014184213146439806,0.5185334250593766,2.5552060165131688e-05,0.5187008192510061,0.2727998482951233,0.7998882786203609,0.09030884422811612,0.7757490540437882,0.1791895142313558,0.2076285016748116,0.0277805559992778,0.1557606004249542,0.0003492319451046531,77.96209478642264,36.21037465897832,9.594470161578668,15.775482862323928,2.10213268562258,1.8541486338,32.035841414640004,31.0790157867763
2003-07-31,8.754801894299703,8.359470546911725,3.9836032882820533,3.9471149427840513,53.32653823763466,64.20585500975642,46.19048230067787,41.621515090921115,33.685897163916955,0.0004434594580911993,0.28932339542180624,3.5966264283095524e-05,0.2898028211441805,0.024242424977426524,0.0563133632793098,0.7289958539540649,0.7456912570699458,0.7260588884820941,0.746786147503518,0.6792963335445645,0.005080281250096842,3.926956754751554e-05,39.613229561036384,27.2702982557352,6.442044799598433,13.56908412903652,1.8324043409028101,1.8356772708000002,27.658967150040002,34.919737024228844
2003-08-31,5.373154552975762,5.359972571902767,4.609632605314912,4.91787165916903,46.21282723017065,54.59093624480248,37.66296570794205,38.80534844826122,29.04272825941253,0.008105701641248964,0.21622171321012912,6.159668963861885e-05,0.2243890115410167,0.019152694737981608,0.20774238972586664,2.8173800783943235,1.3275128371363578,2.388293343091373,2.4871465319692385,2.500550726491086,0.0,3.481165219793011e-05,14.787028008769646,22.88124786870129,4.989467598838765,12.363649177986321,1.3408754003629058,3.3745706192400005,24.75204086928,28.472888604800943
2003-09-30,3.4791094110473644,2.640244456241013,3.479601204007957,1.3519640431804745,39.56638029699975,47.43981578133832,34.08964838335473,31.867352750396037,22.597097171522268,0.00035359970782002407,0.1726387019740594,2.4003071518951928e-05,0.17301630475339838,0.013162310499053032,0.01731513431541961,0.5404841519167937,1.4022222559149289,0.5631528861915716,0.4822619575840771,0.5569229528591134,4.95974496758055e-06,0.00022202799729133246,5.770745508324271,19.80897269005523,4.106379379613214,11.307238241447287,0.8397400212154369,1.7708332272,23.62099644936,24.282434759699893
2003-10-31,1.5313178510504597,1.217766088516667,1.9930087481504624,0.9396049434085899,29.521506039186228,36.82503583514562,26.47318186870327,19.466536387066785,15.966872848565107,0.00014034063349387295,0.14981388582528735,0.001055484975464994,0.15100971143424624,0.0022841471946011506,0.0004794112120470589,0.16303652044701986,1.4929859687827118,0.3412773695377706,0.2564399428831238,0.3039505971592648,0.00031727274207700657,0.0021899741479175206,2.7330577258792315,19.11169933083145,3.507339342948794,11.2815033467782,1.055217183819264,1.81517559972,22.51388030796,17.823060540167386
2003-11-30,2.5013596322685774,1.5598230943588922,2.6859973340637864,4.942705750606708,11.248464418050721,11.940107694274225,9.890766868266176,9.499825989841217,6.332682555180376,0.271453722753505,0.12820634948754556,0.4008346087900316,0.8004946810310822,0.27806065894518794,0.5345434035902745,10.205062251925238,10.866447817727664,9.395097558373717,9.591669857175953,10.684709036601948,0.6716022246156818,0.14022338974043966,13.290288013932464,20.08396591467009,8.004655226679619,11.26969416770034,0.8506273134108671,1.56977968764,22.39808613948,6.72448303416037
2003-12-31,3.560790785259796,2.371164272159084,2.155333487744904,4.134988720308305,7.119253849536578,5.890495765211028,6.9143041769367,5.492103171371974,4.4682893819321725,0.6728966294157868,0.7810324476868019,1.5764585819394452,3.0303876590420336,1.6136665170241855,8.639689061492454,30.99691898999966,24.93481636488433,26.21030477206573,28.506768574422328,31.64696559323977,2.2349998456398685,0.9252397965686212,45.02598048366739,35.2147033763189,20.80155339388647,15.434178283447066,1.5539914991213568,1.17924018396,24.064760615039997,4.653525687023807
2004-01-31,3.670068968555705,2.6604539994344893,2.9107685887261114,3.07741261722604,7.725506881581657,6.070313690385383,7.440294978402631,7.623352771495254,3.770217390802824,0.3222931470343726,3.673338480496183,3.106922513101459,7.102554140632013,0.9053176190791976,3.7411872211024315,11.375766094677784,10.583096925448784,10.328684218555374,10.73372733037126,11.845642187680411,5.8380371381293665,3.2141062022195173,99.35939692078549,47.82507501071647,21.60667564179657,19.181212231077282,1.5876056792060924,0.8696737083600001,25.79749657896,5.164236241799804
2004-02-29,6.087703676284898,3.8333093229753037,3.636248327677592,4.871981007172066,8.781154754013244,7.985354862373277,9.537723676426324,8.383277442825841,5.136691097244613,2.137636020047656,6.94355705178346,2.7665662405023776,11.847759312333494,3.689198570583293,12.111860726201725,26.03937757000741,23.172523353638464,25.127455663576065,27.11439459476424,27.262807324905467,5.611713040555447,3.2007227611305438,121.60578411552095,49.622844794382104,23.467870386163554,19.409312464432865,3.4747591529263104,0.9423047112,28.221929889000002,6.870635472946444
2004-03-31,10.184066495370203,10.58777004431901,6.100180488176742,8.718102804074416,20.079752855406674,25.124909237896162,21.686417208019144,23.53813934146822,14.007513938599056,0.21523887024536711,5.067337091255302,3.7946797497600473,9.077255711260717,1.318701133962118,5.760137406953914,4.5957177169961385,5.526554346863767,4.096702009028602,4.122972486264469,4.900348535704782,4.227173059345155,1.6360942961780924,151.90531870780376,54.551622217226104,20.56120584751506,21.284548522741574,2.6218875749944317,2.2489670796,30.2100714552,16.099059616426857
2004-04-30,10.137869222253467,11.578113483385527,6.111197634683684,7.602235691899482,29.51370430791615,38.45948111363365,28.06921518210261,30.799001136576962,18.32556895290549,0.014555990895509975,1.3700755537448592,0.19592141883360945,1.5805529634739786,0.5667896382059333,0.8153003663440314,2.481003073909436,3.3300234182991297,2.9454884323453427,2.6843211790526573,2.6798042030210665,1.0094659508139894,0.05165555803273055,122.82000409436488,45.28372799965074,15.402222697301733,18.27601124005568,1.7936749669469183,3.1116555907200003,30.650515092720003,21.011289362701884
2004-05-31,9.268654389876424,10.55097581580168,4.744064276623763,7.024657602468842,40.05981638857624,49.442906760985785,35.02098890765865,24.93153861676695,25.13064046436111,0.013017143944922316,0.5091807640678431,0.007599774005864798,0.5297976820186302,0.2961171048299558,0.8170958881129413,2.171770740929253,2.8380139811363785,2.3875853549451502,2.5818512554578272,2.2769011676443203,0.13758269707999446,0.007497248456542234,101.42199387530678,37.74456100746612,10.746912100795731,16.33990453711271,1.7435217921269759,5.21741194188,29.774265702479997,26.83998025477789
2004-06-30,9.620326335109578,8.962553050627633,6.451388863057118,4.317721113227747,48.9069003651566,58.57516226433413,40.957199068819904,40.85639161811748,29.999518278439158,0.00026624428927378744,0.2700292509119136,0.0003914174688468885,0.2706869126700343,0.02322474061187492,0.3421091992435452,0.3820033223181465,1.0887541292248768,0.5782272719119816,0.4966421736586729,0.2667278071174951,0.008158369263087202,0.0019115290391884168,69.64718568405456,29.18508862363606,7.089158972770988,13.81388182537152,1.8431307710208005,4.91411771208,26.46091022868,31.19639940517736
2004-07-31,7.227487405344112,5.7912835036329735,4.970139940427093,2.003756935511744,52.420418674352035,60.440656636042824,43.42610497334549,42.66606166296216,32.81965536134525,9.743326392139226e-05,0.2028107984789104,0.0001985820602293749,0.20310681380306114,0.005039907835415913,0.01887311965967059,0.2778604351701666,0.495783166382473,0.2832418789020487,0.2152743104205677,0.03204211274149902,0.0,0.0020748126752959057,40.02368132555501,23.48304647490261,5.274147698396461,12.499594603892367,1.9410391380510719,1.8792487183200002,22.55265968568,33.2126844001568
2004-08-31,3.849931390165332,2.9346840466953803,3.7792197776175183,1.4463733320370702,48.528811480243576,54.221065578036786,40.312764493231015,38.34379107177411,29.463109976936213,0.0004542595896589108,0.16507489234589576,0.0005813288598980633,0.16611048079545274,0.007671786352867686,0.02292491731024314,0.3253578873283288,0.7678584346626987,0.4320092004329525,0.3487075354314476,0.23586542060100296,0.0,0.002793944047488665,17.064200176009304,19.663649655694527,4.2870942868275215,11.471499115418608,1.4020600683036673,1.091136408,20.08048823268,29.996319341543987
2004-09-30,2.2464535688340463,1.5394247499564553,3.3613644375895344,1.3547221527539957,38.76867053933796,45.3793942490603,32.91160911603527,31.523622338155217,22.541004169065012,0.0007284755106409632,0.1372256158214024,0.0013916676453484087,0.13934575897739174,0.010851634124949149,0.019285584566713733,0.6953857066124797,1.2996435037189995,0.6388004420628579,0.4786122685080925,0.6281580213706469,0.0019121373084840774,0.0039090658514597506,7.843870766922319,17.56620689055868,3.63358985047542,10.682494269338044,1.0263753106071554,1.1893349842799998,19.08548925588,23.283445678335276
2004-10-31,2.46347303260085,2.341843967148012,3.790858208362416,10.955596882279005,22.3599835925961,24.27024113471771,18.947770882667843,17.486249910912903,13.61104450277577,0.3792823273713865,0.14383922650251016,0.3898336751956807,0.9129552290695772,0.9040231648855592,0.9010492223367528,17.021384016815468,13.767612052878485,16.691417224559178,16.31820515905627,17.27419969367115,0.4825455513859102,0.21421515721761444,15.184778453394769,21.21535764363012,8.128278558677032,11.777111495197294,0.7698316866029569,1.61756593632,18.89115694884,13.277744261550119
2004-11-30,3.9551315604012185,3.5011496745093167,2.362415754292204,4.7481494699281095,10.78186476935158,11.752033535083113,9.641819981206462,7.32452122130914,6.045782572652825,0.06787088286063132,0.2386400805772611,0.5781949774566199,0.8847059408945123,0.4506647315980054,0.9370495198589492,7.2702945063675175,8.137038108653513,6.610905615209948,7.420296602037642,7.666354867186098,1.4093893701382267,0.5728241239615316,37.19113062407831,31.52161560024239,11.25799437280959,14.190684386627956,0.5676239939521536,1.4149458771599999,19.35322595772,6.604188911662741
2004-12-31,3.4516035885037577,2.701047425162672,2.5382409867368416,3.84724659403234,7.875044236157782,7.8308742866925725,8.578012211577905,7.416752479289827,4.044916256817393,1.2905836394189134,0.6519010337068546,1.762038918869726,3.704523591995494,1.401866490442221,7.763727447823057,22.415888615778712,20.550808853012427,23.69766048744401,22.289621423422478,20.143891974259226,2.1973154013633067,0.9935765849736592,50.851880132872544,39.7424849279852,21.406613190312267,16.631076009173405,0.7880593539326977,1.1146724398799999,20.87530697376,5.5681227759804734
2005-01-31,3.902075585834578,2.8128812071201144,2.9678317174378415,2.8385369081868053,6.342236317049908,5.029259126033284,6.453620837803673,6.6142665879214695,2.9486471032149337,0.5214417272216303,5.167627668938153,3.523283770826419,9.212353166986203,1.76053111023779,10.19512355605484,25.12786129823776,20.592413585850448,21.893511609883728,23.52032656408288,24.74011752030964,7.0669555964583655,5.261154134680381,126.11139523623144,53.97761941948279,24.865359370584148,21.39103447199492,1.1066053879425022,0.9816650579999999,24.795016545960003,4.611191447280376
2005-02-28,6.302756448246996,4.4298524010139175,4.612709402018837,4.866717315919713,9.29278555492422,8.527999181923072,9.287491259069233,9.268196700843472,5.153385964918663,0.5672524914761152,4.7956580567243305,2.5301132310237,7.893023779224143,1.5930017299118309,6.854360324489537,13.264224272922068,14.65496398125654,14.038111485799757,14.584340415474172,14.556937107332892,6.4528135742615085,3.9516514748995775,133.9939184853362,51.96766582452965,25.36563829817585,20.44873941875125,1.1571664062348288,0.9262139645999999,26.67902279664,6.921618725079196
2005-03-31,9.134690602795896,9.21729591707114,6.576184320066261,9.575385323690265,16.65686405819854,18.5812539578536,16.77520119890193,18.414994635763954,11.106178896257106,0.8937149637671128,5.3206899366257305,2.8135870443837416,9.027991944776584,3.4245801469062576,8.668223802950275,19.24498820922676,17.609259447220452,16.571649501658758,18.216843496789263,19.92142410086957,5.6050259068975805,2.6079834606869894,166.49894677141458,59.4978959777028,24.53622517464124,23.18964620974937,2.2278273525826564,1.40755239804,29.813554507440003,12.630912274971285
2005-04-30,11.77123988114568,12.494802670315194,5.56468652237041,10.277081968705858,22.576779506664657,28.127093892254013,21.28306370250757,17.307910729520792,15.706072919758409,0.3644353270201201,5.2119440551839835,1.5065827943845218,7.082962176588625,1.592466558862672,3.15225568642309,8.16433463256718,7.803687220244634,8.126662646484617,8.366980956060582,8.555991337599176,4.815798797355903,1.464785890984727,199.80941438417838,57.47037511134538,21.340851204135753,22.278957200557,2.1219908216103938,2.93287746648,31.297405044359998,16.531241030354618
