,dmet_swet,fldas_aet,fldas_r,fldas_swe,gldas,gldas_aet,gldas_bfr,gldas_etr,gldas_m,gldas_qsm,gldas_sm,gldas_ssr,gldas_swe,gmet_eto,gmet_eto_sum,gmet_etr,gmet_etr_sum,modis_aet,modis_pet,modis_pet_sum,nldas_etr,p_chirps,p_daymet,p_persiann,p_prism,p_trmm,q_in,q_out,res_s,tc_aet,tc_pet,tc_pet_sum,tc_r,tc_sm,aet_mean,pet_mean,et_mean,p_mean,sm_mean,r_mean,r_eff,swe_mean,et_eff,et_sum,cvw_ds,pet_irr_mean
2007-10-31,0.5070552191431608,0.6909982829915302,0.32723558072106546,0.011677165320029518,0.2697203643582468,1.1308448763562187,0.12052323661390894,9.351655770692425,11.661877549251859,0.053373236099201804,20.754193096075,0.09582389164513602,0.017579909742541925,8.033909978212558,2.887516162478313,11.497897412466973,4.128182915823329,1.145797279560885,9.316372832466241,3.3564598539337127,11.440627278551428,5.556073102379801,6.924824599842478,7.3144918339859455,6.948439001109189,6.475157199666554,0.8813835554402304,1.5143372286,17.873331191160005,1.8424610344028363,8.122019023846585,2.9085467192065626,0.3788525861827765,3.4247154449741317,1.2025253683278676,9.242549811748088,5.222537590037978,6.643797147396794,11.946928696766998,0.46429802167557976,0.12868276006001578,0.01462853753128572,4.196638191433747,13.280705651441917,-0.30610068828271103,3.0508409118728625
2007-11-30,0.6117159772097764,0.7855792815193958,0.10429158464379436,0.05182285454164503,0.3149894602529564,0.8007630105029431,0.11981898138341165,5.277014601107747,11.72321327892007,0.1894125354312995,21.92069348185995,0.005757943438245228,0.06359893393068418,3.98319877347449,1.423336959379408,5.932443899353519,2.11504165200203,1.1614037318780488,8.094068209348286,2.9126888747337194,5.7749917224593394,4.15371697257464,2.753743355139873,2.805622164381104,2.475309155141355,2.669507922629365,0.7775218969989122,1.36015716252,17.7702097962,0.7954238368009034,3.503473444681951,1.2504736232714733,0.15592519411752154,3.2867173374373664,0.8857924651753228,5.378296081714561,3.132044273444942,2.971579913973267,12.310208032739128,0.3381820340032961,0.04973182440573648,0.0577108942361646,3.0235702176729156,7.70154110938663,-1.715387763936652,1.8621664857948668
2007-12-31,22.7786157931902,0.831852066235836,0.6582095455308365,1.5199626117369938,2.0004908130434087,0.9132284210445749,0.1869153996429163,2.1992836869372034,13.226421379564893,1.4802206805100973,27.036437607570928,0.3333547328903954,1.0679706784806555,2.2276756603229826,0.7963077539916938,3.4013466154659477,1.2138534574572197,1.2643569403076769,3.5154163915163372,1.2680207246972561,2.8023763023537067,12.842423806214653,15.321183200927296,14.610035314785893,14.674960285529794,14.961309908719043,0.7477476109148161,1.15869287412,18.29179421508,1.910516682427533,1.800671015078417,0.6445386482619183,0.5845902723312941,9.7227626434556,1.229988527503905,2.736277420595921,1.983132974049913,14.481982503235335,16.661873876863808,0.9977595604550888,0.20163916789399816,1.2939666451088248,2.1673126492912997,3.9227205844080877,5.046470965946696,0.9029557089836228
2008-01-31,206.7018380388713,2.0154592202677293,2.0145167686296017,6.1081647104092776,6.072662313937848,1.5193227789368613,1.485900633974513,2.1040483216526296,17.53985522076707,3.302769281191415,42.55413147817639,1.283992398771919,4.098176190635543,2.4131422639710522,0.8618120836492011,3.5644080693563254,1.2703651113428498,1.7891222234324833,4.22154031187789,1.524870955385779,2.592187332199637,27.08283735505988,32.57720518765249,28.070160837511967,30.872983496760238,27.39819271103333,1.074088837704499,0.82976692992,20.40259056552,2.1616858021325807,2.0334884651869225,0.7216715191767051,5.825598300810543,20.075911832959896,1.8713975061924137,3.0581447775980473,2.4647711418952305,29.20027591760358,26.72329951063445,3.746716555270623,1.2957856725980927,5.103170450522411,2.825240409503045,4.378719669554535,9.563842788556302,1.0361181860705617
2008-02-29,322.52451378164466,2.445351445666494,1.2614791900113358,8.55455954757728,8.080392776966557,2.4246651706295466,2.469625177071018,3.2966448370577206,18.472541087148908,5.105581092635097,46.37946739437081,0.5051865072604419,4.231669723069312,3.698355467448436,1.326495391021528,5.108382082623676,1.8284055729682331,2.3914018221710553,6.517185481459911,2.3479351148584633,3.8395509442482654,11.810724332940199,16.700786352514086,9.693181832368476,16.489772071925625,11.313363363295116,1.016381163810816,0.7558876453200001,22.6032002952,2.715088189767681,3.1299958224203817,1.1225195731471116,3.6510225941644547,21.27531080264805,2.494126657058694,4.6134797134881005,3.5538031852733973,13.2015655906087,28.70910642805592,3.5023189312382907,0.9485335831803177,6.393114635323297,3.990385181846756,6.625355651995336,2.978931931539588,1.598983359675701
2008-03-31,350.34233510717524,3.618311410928222,0.6137474933130428,5.23650426988221,5.113613218850997,4.79806944502103,2.263914120988653,7.369208441840728,20.22635864413528,2.583123536948787,51.43220286930006,0.2665755609135567,1.125937642587346,7.208570873440746,2.5901581081497103,9.824170941208397,3.526156930459982,2.1889947339836238,7.357920272353308,2.647987672759569,8.04454541278796,4.4707639086716755,2.4018088515371,4.796429039367265,2.1967353473450344,5.245977807155255,0.9188906711961602,0.94903457808,23.63084702064,2.32199425364209,6.384967712441979,2.297353604088891,1.9663780699477336,18.62532090043533,3.2318424608937413,7.693907449861108,5.4628749553774245,3.822342990815266,30.094627471290227,2.1531573633269834,0.6114174138338759,3.181220956234778,4.7008278623163475,11.061656315458151,-1.0287935391668688,2.5118331283327238
2008-04-30,306.96926539032427,3.392032738041854,0.5115426961224914,2.296054229426538,1.4369917729676602,5.248567771156671,1.031440689741053,12.068468487642996,17.843033611203076,0.3487513663389367,43.780429382955894,0.056799716887670375,0.09959547225369413,11.073737073362054,3.987373913817264,14.998239003780519,5.398860010699322,2.8705569064871654,15.399634104304882,5.53031837942905,12.897915689548487,2.40643132783965,1.0012779153669369,2.867754588769299,0.8892469829435262,3.5310788228894108,1.2402977504071682,1.90961329548,23.95061190888,1.9561739430811609,10.110215201427517,3.63699139512546,2.377878359658416,14.7804150045945,3.3668328396917127,12.895456345718744,8.131144592705228,2.1391579275617643,25.467959332917825,1.391677644788934,0.7049199237689893,1.1978248508401161,7.255451469277757,18.553543699071096,-0.7356074816689266,4.384894562790591
2008-05-31,247.1447377834665,2.2890739090259418,0.4888544527935548,0.6145702533312436,0.5415019715956737,4.007286046915291,0.4608165781390897,18.565132619092275,16.06035750288403,0.07497196695725973,36.6717054432865,0.005713426499324316,0.020470327020738126,17.733810253898035,6.391911739720178,23.881975140946032,8.613021548560752,1.9944356195018798,15.269444268757997,5.479566845948812,21.04678940124477,3.0040231932172667,3.057821228261421,3.2989330409541187,3.0370956038318986,2.9810577201139203,1.592933088690893,2.0032874671200003,24.565366006079998,1.2943222749015342,15.698320610511939,5.636516178085447,1.8850530236295528,10.867747003724904,2.3962794625861616,18.1458875685285,10.271083515557331,3.075786157275725,21.199936649965142,1.1270856341774187,0.5864116351433325,0.31752029017599087,7.830433874086692,26.121016312315188,-2.224362037514158,5.835998254584812
2008-06-30,161.91347995466688,1.7947376690406296,0.13075029378959033,0.06490217816810373,0.2604673865658262,2.4699229089772907,0.2568512370976237,26.986139136217766,13.646822275511155,0.001987582230119448,28.51877047076738,0.001628567238082962,0.0014282826069446394,25.0189145336256,9.028880341933432,34.294501506776726,12.388693872001852,1.6729000316526434,22.207472405336436,7.993092072755278,31.254944575480508,0.8274393577542605,0.07518675113873433,0.6813881896980319,0.05409789023567392,0.6744780891003442,1.625756438997504,1.13180794404,22.0832884752,0.7030006248162887,23.244008879524625,8.345639423889388,0.543225768281349,7.1082495637138585,1.6601403086217132,26.191224331315848,13.92568231996878,0.4625180555854089,16.424614103330796,0.6400499719085674,0.16810640193439408,0.03316523038752418,10.12877064451201,37.75630571057995,-3.2563053956637895,8.455870612859366
2008-07-31,82.05347887472689,1.0677060133951979,0.005057711752351739,0.0,0.1928875523898383,1.330597313824835,0.1925623897666464,28.97726149411158,12.277649178246742,8.794593456510105e-05,22.56974726463893,0.00023721668862682744,0.00031273613197871917,27.01496282723591,9.74682493750296,36.528128182430606,13.202665642305105,1.4938256050392849,22.13948598317238,7.976659883500632,34.89495812809946,0.3649842352147419,0.17622750299372547,0.6625972466423413,0.2189316177180173,0.5734146207212422,1.6864603556345854,0.8530402305600001,18.7163197932,0.40067260943661187,24.832039268796116,8.920842944217972,0.013963926684611766,5.2637078847596435,1.0732003854239822,27.628654065408753,14.350927225416367,0.39923104465801357,13.370368109215105,0.4745923866153468,0.004752504781004863,0.00015636806598935958,10.375268193446475,39.84699340752667,-4.3748538409112365,8.88144258840719
