,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,fldas_swe,gldas_swe,gldas_sm,tc_sm,gldas_m,q_in,q_out,res_s,et_multiplier,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_eto,gmet_etr,modis_pet,tc_pet,aet_mean,pet_mean,et_mean,p_mean,sm_mean,r_mean,r_eff,swe_mean,et_eff,c2vsim,cv_ds
2001-01-31,0.09524426966414276,0.2435779243955952,0.19091775235650052,0.5297399464162386,0.2575102570687592,0.3387077864468079,4.648649562244331,5.138611468440665,5.878214189163155,5.232827579057373,5.3109739929017366,0.11975211362219755,0.07439465318111659,12.317391643313591,3.7752803032035898,6.20375094111273,0.7631866760260607,0.92595123336,1.26727488504,0.5805560669234872,0.4481178253909874,0.29042525027133087,0.5963338109458071,0.5883863547940142,0.8574034392488081,0.6350558796617427,0.4560218684338681,0.6647856408996667,1.4566602499186394,0.4389517249692754,0.4808158103505349,0.7541048710553624,0.6174603407029486,5.241855358361453,7.432140962543304,0.47228616648946653,0.7548767899260244,0.09707338340165707,1.2349206814058973,0.22698575808863097,
2001-02-28,0.23062423552857525,0.6455984936408595,0.3463579455820537,1.2225806747514885,0.3908493287004618,0.8422790985366589,5.2350381467692,5.226746449665729,6.747654099698244,6.335717767033925,6.021914603814445,0.2686337863489162,0.14715438962597027,13.731315666373582,5.617042084396976,6.402754592609145,0.9156812586762241,0.93415510884,1.3605777791999998,0.611898138446928,0.6165934013368712,0.4615315512156677,0.5395175724618291,0.7453728321716705,1.0356500240810358,0.775998349098405,0.6522756011499018,0.9121426960097495,0.958545990092278,0.5828238117043419,0.5907538392965096,0.7764470247390678,0.6836004320177886,5.913414213396308,8.583704114459902,0.8428475901662084,2.23312989620171,0.20789408798744324,1.3672008640355773,0.8476267890237068,5.443243612877213
2001-03-31,0.21340499800297197,1.4919884838635322,0.30826137216806937,2.0136548540345736,0.3195273037324769,0.2417015795712,2.4914634081208327,3.67222931924989,3.5136282447791523,2.6544423766018057,2.8526596398082464,0.2025862702585852,0.13323529067383008,17.243423440942475,4.870328855938308,7.9549926016613055,1.0977427315427328,1.0697540322,1.51198374876,0.6413157444469975,1.1128333386821614,1.1006665379532252,0.8737130812857727,0.9040039613994164,2.0477175736880198,1.9049685215251162,1.3780413015874677,1.8123643531607008,1.9982774512298302,1.2703537374899643,0.9978042298301439,1.6147592108669908,1.3062817203485673,3.0368845977119854,10.022914966180696,0.9181566172202458,4.127955944960409,0.16791078046620764,2.6125634406971345,0.9699491291885352,3.0035680789893378
2001-04-30,0.1077712307303096,0.5041461993931092,0.054634526927528564,0.6665519570509474,0.18502799288745264,0.19230148746139608,1.878539832425804,2.1058207323426887,2.8056181260232225,2.4632598018477583,2.1585808816161167,0.03982749556619485,0.018897369169393788,15.088002600789821,4.025034337156718,7.136615008593807,1.103427242606592,1.3972676418,1.69003288632,0.7060725476896347,1.0387382740830096,1.2821448773122686,0.6449702046944881,0.9906319048246213,2.8185142287834326,2.938608212516352,1.8438024610084567,2.4004203314015977,1.963166152341466,1.7909773733425938,0.9891213152285967,1.9995915795235284,1.4943564473760627,2.282363874851118,8.749883982180116,0.5368271700015971,1.5543628019918843,0.02936243236779432,2.9887128947521253,0.5418214806395554,1.763493150842486
2001-05-31,0.000427265080094132,0.2249662873258216,0.0018855130460214925,0.2272790654519372,0.005044406443441287,0.015433545173835297,0.011473368149719918,0.3314170485894392,0.13869985597939155,0.04740647805837661,0.012994951561714707,0.0009782417662125642,0.0010811047735681703,12.331657810748318,2.663451478546473,6.402405794534472,1.3964714139119618,1.55042145252,1.73820028032,0.8208978041460654,0.9582612641294386,1.4282462082270853,0.719442804829164,0.37341480278377415,5.853068890047652,6.6148170700180975,4.0752928600240095,5.564744267191527,4.631878027491604,3.6059387088188486,0.8698412699923654,4.469463465881498,2.6696523679369317,0.10839834046772841,7.132505027943087,0.4110571077452939,0.6912858056869581,0.0010296732698903673,5.3393047358738635,-0.23240538298978208,-3.1065428036943623
2001-06-30,0.0006247427759399047,0.11295081917898465,0.00023270547575326894,0.1138082674306778,0.001640570534840731,0.010777923387231374,0.17927969206613692,0.2364799507568972,0.3388277262937319,0.21594675558266424,0.22993912975889114,5.919534704662608e-06,0.00021374905766784392,8.920863206731797,1.9130408419460516,5.346913735685095,1.5338915684702203,2.113783839,1.49301282636,0.9756080846144151,0.507904840929572,0.7909856419026978,0.32773206895957335,0.23960773156864001,7.7069303356692584,8.321769409175124,4.873423312059681,6.655147261600721,3.8761156563032926,4.710143918845666,0.4665575708401208,5.02870753720234,2.7476325540212305,0.2400946508916643,5.393605928120981,0.41502958245574256,-0.24304613166340888,0.00010983429618625326,5.495265108042461,-1.4689662467862945,-4.093154949845978
2001-07-31,8.263642586475762e-05,0.08564225179925307,6.640012659296116e-05,0.08579128835171079,0.00014767418902108983,0.0011013227459764708,0.032283854298356306,0.06465619025295427,0.09683366176833648,0.044152933120081284,0.03922858141746116,0.0,0.0005080763962646325,7.569722591180961,1.5012270373703278,5.0586608829970565,1.6664319382689794,1.05705288864,1.20932599464,1.0168792527597144,0.3110872999265721,0.4368506802056403,0.6526766437970322,0.11479546036746041,8.326639613100077,8.13774140953004,5.073583446435342,6.7413378291475965,5.839618151728845,4.785825742264628,0.3788525210741762,5.610091292394103,2.9944719067341397,0.055431044171437904,4.709870170516115,0.4383680558889219,-0.3311136590506707,0.00025403819813231627,5.988943813468279,-1.264223778342057,-4.688119116732263
2001-08-31,7.459958028678747e-06,0.06865572441922496,8.048589022889609e-05,0.06874367026748254,3.79681332976817e-05,0.0,2.254596539551679e-06,0.08446638746139007,0.022726823094301702,0.0056880825350240785,0.0006777306324000003,0.0,0.0006695953554919826,6.614737762515078,1.2542477430615342,4.782077141933238,1.262696846644224,0.8549188206,1.09249693644,1.0313834597469165,0.17174176096716548,0.2170245197305961,0.4222114092212706,0.07056861714512314,7.972747537689608,8.188985677835786,4.841477254849141,6.609293179309837,5.681431805341923,4.588850201823569,0.22038657676603884,5.430263110331118,2.8253248435485783,0.022712255663931077,4.2170208825032836,0.3328696212612511,-0.26548564147821313,0.0003347976777459913,5.6506496870971565,-1.8126734247998684,-4.8761282196136095
2001-09-30,0.002485421375651366,0.056768309483683325,0.00043630720512503163,0.05969003806445972,0.01071645821948532,0.014451208995137256,0.24081896810922085,0.47255786107108794,0.27660549264560896,0.2410774001258873,0.2662958248221966,0.0,0.0007845588034660951,6.022034167314604,1.0822917777492331,4.506990841801468,0.8740908639848448,0.9757690236,0.94318418244,0.9511324557892792,0.12018766760739377,0.13829078051672097,0.3894486703903122,0.1277813031004361,5.597960398296971,5.903842405513262,3.3705860500196603,4.692181514134198,4.244152901819889,3.1330068148548116,0.19392710540371577,3.85998182020714,2.0269544628054277,0.29947110935480037,3.8704389289551013,0.23973714231598178,-0.12925022729042035,0.00039227940173304753,4.053908925610855,-2.179971428746285,-3.4895864590614227
2001-10-31,0.009501868333606152,0.05325876952184879,0.0006416343952755768,0.06340227225073053,0.04208702467368133,0.04100544265436863,0.6170529737740573,1.2202964624930157,0.908124199960986,0.7639821275989529,0.8281147697086171,1.9268988752783207e-05,0.0005855827966041058,6.213248237167796,0.9621876192239938,4.634908214287981,0.6886650127583231,1.19554308912,0.8294388242399999,0.7826578890883579,0.10608375948395043,0.12690156131361335,0.24088598144742904,0.23667109613246748,3.3879322909928216,3.791040562140988,1.9624870297867947,2.870579212785036,2.003968942122297,1.672201003563983,0.1776355995943651,2.1273090470645277,1.1524723233294465,0.8675141067071259,3.9367813568932575,0.20878993808427593,-0.047045245643420414,0.0003024258926784445,2.304944646658893,-2.1055114029159085,-1.9437519556881584
2001-11-30,0.1511170924602107,0.08365701324169783,0.03900231061831174,0.27377641632022026,0.2945133896676348,0.3597101239356236,4.363547010849984,5.339245125003561,5.905816734417241,5.077498949503108,5.324957675296969,0.030481708971352068,0.013927932082169909,8.146622525251905,3.512867310554654,5.024190244635268,0.5831553192754176,1.0616525355600002,0.79246896168,0.6387537695425878,0.4027148916748828,0.2393490746611502,0.3789751373996675,0.7866176644449382,1.2160653557684251,1.0520003216970941,0.636953320919711,0.8986974028679424,1.257903054470514,0.7115266937212612,0.4519141920451597,0.8762701179948572,0.6640921550200085,5.202213099014172,5.561226693480609,0.37778881229972405,0.8049568193647579,0.02220482052676099,1.328184310040017,-0.32730459572667314,2.5996705687414123
2001-12-31,0.4650049727387412,0.6908810148258404,0.31251775606609394,1.4684037436306756,0.6727075830082448,2.657875916579137,6.545311381039224,7.311023425100815,8.670162558741561,7.701825274653919,7.831269749371837,0.3605797552142331,0.11800740014194452,13.460532216295922,6.491724283692374,6.591027779150661,1.1375414040471554,0.9554042688,0.97797448584,0.5340437053233513,0.4084565699059883,0.20662494606987206,0.358214297368295,0.5425512673504879,0.5975508885971748,0.4065890356767175,0.34802798351118924,0.5016272904390869,0.5682510516426118,0.37844373402587866,0.37896177017366084,0.4490875149046917,0.41402464253917626,7.611918477781471,8.847761426379652,1.4841321618163033,4.782281243995219,0.2392935776780888,0.8280492850783525,0.500859861283061,8.172167846826676
2002-01-31,0.28628768335700083,2.869173047532088,0.15681681063330508,3.312277541522394,0.4222920728803369,1.0489745436471218,2.56647615652532,3.3213936381428333,3.232142119166232,2.9521013459779,3.0701586131556398,0.3411986429879942,0.121850966178105,17.134364090605573,6.63129075224054,7.902032384547668,1.4543127929392128,0.66284871588,1.2097515452399998,0.5805560669234872,0.44497179279274585,0.3239619244085437,0.3924117841048596,0.42181772698684233,0.7528613761815783,0.6733799980487416,0.43041079601536203,0.6119090233013648,0.8446469329908473,0.4002046595718339,0.3957908070732479,0.5717928529698519,0.4837918300215499,3.028454374593585,10.555895742464593,1.5594642377472665,3.503339688549911,0.23152480458304958,0.9675836600430998,1.1566541276115458,4.411919538638507
2002-02-28,0.08897327347217819,0.8037538787947095,0.21750488641283436,1.110232038679722,0.27084332167199154,0.14753632290936472,1.3323048045474588,1.8655351685141472,1.959200978897731,1.5600200781705749,1.5114774957561816,0.31601913539747456,0.0972139437010006,14.78747717584665,6.256499840372255,6.864939816119617,0.8491833224340479,0.93165607836,1.35758782368,0.611898138446928,0.6404259810723405,0.5702343769932803,0.5578858826936722,0.4769068980031248,1.0793515824412176,1.1549413599840388,0.7303462996094544,1.0072176689524948,1.4837413136562683,0.6918428150264064,0.5613632846906045,0.9782870243111561,0.7698251545008803,1.6457077051772184,9.302972277446173,0.5944487514237815,2.3351099626973184,0.2066165395492376,1.5396503090017606,1.0309192274153247,3.488418812002348
2002-03-31,0.1954701908911166,0.9183552292944168,0.15309397659939022,1.2669193967849235,0.3954724308071652,0.2724727845586824,2.271818024912792,3.060439591167911,3.077245264686693,2.6109586078437417,2.6105343698933163,0.2492518242896519,0.04341801961086143,16.261925426132017,5.730816267427438,7.5404070333155,1.2632483283305471,2.29869112536,1.65097104168,0.6413157444469975,0.9338852723856026,1.063021292882509,0.7228786015091452,0.816058933253622,1.9134057612215354,2.1019196189956086,1.2993171434866309,1.7463233557976756,1.8963056641755345,1.214601976359034,0.8839610250077197,1.5391370349547189,1.2115490299812193,2.726199171700891,9.844382908958318,0.7995282351203296,2.751399822534517,0.14633492195025666,2.4230980599624385,0.5430978208360102,1.2380602118215112
2002-04-30,0.014274732287136997,0.36864747768397904,0.016204252690982208,0.3991264626620982,0.08911680273146104,0.07196775488652549,0.5636293970332584,0.9952921303791474,1.0503501967970326,0.8287499663388095,0.6536236916261134,0.06403125999604356,0.006579057754109097,13.795210311899854,4.234703470905625,6.671844298951091,1.3230538394397695,3.5159928016800004,1.80908220852,0.7060725476896347,0.9659231566606261,1.207732654381884,0.6364463713492832,0.6650589466286683,2.901431844242129,3.2997932804581085,1.9097676511232753,2.4841387991209767,2.050899074912273,1.8644332297403907,0.8687902822551155,2.077309688724229,1.4730499854896721,0.8183290764348724,8.233919360585523,0.47081621492996356,2.101479984175884,0.03530515887507633,2.9460999709793443,0.4351638707530583,-0.7300385292192706
2002-05-31,0.009558496030324451,0.15384174307657825,0.004335808668230743,0.16773604777513346,0.0324754674596608,0.046325394512313725,0.8527306337083995,0.7689779392992573,1.0512724818273609,1.0409697013189072,0.9742830089369466,0.006253651606574643,0.0026999866337515,11.801072815789896,3.05093894541794,6.14973796470211,1.4562532666745858,1.3035354966,1.90931109288,0.8208978041460654,0.7642742028240654,1.1413688715876524,0.7334993433234573,0.6065713420010919,5.007463786010299,5.54564885902839,3.4032449537617353,4.503772417805471,4.110206491328405,3.1487481657103435,0.8114284399340668,3.791493007151489,2.301460723542778,0.9376467530181744,7.000583241969982,0.42569754410542343,0.3365510741574867,0.004476819120163071,4.602921447085556,-0.45585334220140794,-2.0390195444594106
2002-06-30,5.068127611503074e-05,0.09421172763184826,7.777243651877904e-05,0.09434018134448208,0.0009572327794648475,0.0012315131904,0.0734609959965727,0.14608245034851114,0.08213354045762655,0.0559666561847956,0.030697723037473524,3.76623643048387e-05,0.00019932799628399517,8.964435705792233,2.056577152597133,5.269118009673466,1.5279920282354689,1.70688715704,1.77554882124,0.9756080846144151,0.5550728955526103,0.8080404285534469,0.6718637066617476,0.2730015485534369,7.55390253489554,8.492491113072813,4.873254629506515,6.560883085803687,5.834535020961826,4.594904458151376,0.5769946448303104,5.465894298605852,3.021444471718081,0.07766827320499589,5.43004362268761,0.4061302388874539,-0.12346919689900049,0.00011849518029441694,6.042888943436162,-1.4998044639660293,-4.5607824463748585
2002-07-31,2.016057524289094e-06,0.06952908203623799,5.59903993811137e-06,0.0695366971337004,8.577754186643432e-05,0.0,0.0029057639264202717,0.059628766422732064,0.01108688883011286,0.0034976219050588354,0.0012080341580147061,0.0,0.00017409490963398583,7.33345477975945,1.5522259119967374,4.916284590879764,1.669539769139405,1.18320582216,1.45314305232,1.0168792527597144,0.3428179587921685,0.41309379294635323,0.5265672684363295,0.1366633468032502,8.519388607891518,9.144741409549749,5.275984544387737,7.048690950249779,6.0254886175321225,4.993462094923728,0.3547855917445253,5.835906551773341,3.095346071758933,0.01566541504846775,4.600655094211984,0.43479056095374297,-0.36032615804856966,8.704745481699291e-05,6.190692143517866,-1.3107436400750885,-4.897199409056285
2002-08-31,3.1003224252005114e-07,0.05590829191719661,2.99578713364728e-06,0.055911597736572775,4.291155823009005e-05,0.0,0.0,0.08433455231798079,0.00855927754968748,0.0027517694074892553,0.0,0.0,0.0001601618859519189,6.371724123206638,1.2713757441228803,4.645741943297015,1.1979938375976955,1.1219290027200002,1.3010685366,1.0313834597469165,0.17663166812664927,0.19556834926774655,0.37850020948490043,0.08188518333500237,7.939804734479886,8.36287892197547,4.715663277282382,6.400633098033025,5.675188628829108,4.513668906406179,0.20814635255357464,5.326288477637673,2.767217415095624,0.019129119855031504,4.096280603542177,0.3134870867231246,-0.2584229528057372,8.008094297595945e-05,5.534434830191248,-1.7392800899233407,-5.04120088885077
2002-09-30,4.251626754588387e-06,0.04620049269362166,3.6912447871076294e-06,0.04620843556516336,0.00026622338899467474,0.0,0.003251077854240645,0.22831961896852496,0.005037562984088428,0.0021638273681557933,0.0036590832653171828,1.7216446074234012e-06,0.00017946378730552732,5.7576674871751,1.0859573264966276,4.372499459297634,0.7712084457944064,1.10296794816,1.1873811519600002,0.9511324557892792,0.09533721950681733,0.09446326741861723,0.3396674333788361,0.06292791177898668,5.737883820564674,6.3364048855611355,3.4251387628865575,4.872571069515531,4.366057344566211,3.1648037004109293,0.14809895802081435,3.957142719344807,2.052620838682811,0.0484862340880654,3.738708090989787,0.2044207761871411,-0.15640100821086547,9.059271595647536e-05,4.105241677365622,-2.13322690169025,-4.07367535856298
2002-10-31,1.414158501226766e-05,0.04215567935584398,0.00044436114396381884,0.04261418208482007,0.003505059588313619,0.0,0.00067824444942049,0.3765106669026536,0.02991269309818895,0.010669122926918372,0.0014776174716717508,0.00011724471037341999,0.0016204419170540167,5.798722146093122,0.9513809079625288,4.462602167014307,0.7643136402653183,1.50247608492,1.11467860728,0.7826578890883579,0.08217034889172012,0.045447416246572545,0.23795686184839532,0.043392570582437645,3.2198934877581835,3.6284112800663433,1.8353634328087025,2.6660020775187263,1.8716767850629297,1.5931147472330824,0.1022417993922814,1.9915392606558602,1.0468905300240707,0.08384966896977063,3.737568407023319,0.202608220484613,-0.15831863661147977,0.0008688433137137184,2.0937810600481415,-2.2463657874550336,-2.8340112218278124
2002-11-30,0.1007770139809834,0.06468971652125219,0.013863464351252209,0.1793301948534878,0.21186237032883776,0.20918912843695686,3.0675657508576784,3.4534620848052078,4.836742839717896,3.64878285842854,3.700531037601438,0.011085881124319241,0.0049447762833390715,7.869794355975878,2.161368944960452,4.89173878058571,0.6606513529371648,1.3508493224399998,1.09147191456,0.6387537695425878,0.29600740432000183,0.3010343786971537,0.3206679615062338,0.7798122804982965,1.3534723914108209,1.504564269706518,0.7547314458346768,1.1298938057792927,1.480779456741376,0.7443619582974699,0.42438050625542145,1.0274416666632038,0.7259110864593126,3.7414169142821523,4.9743006938406795,0.31525826163911186,0.4706167760707104,0.008015328703829157,1.4518221729186251,-0.4396764711873402,0.8531636194677571
2002-12-31,0.9897770940133291,0.7142678916747952,0.2300516799526513,1.9340966656407756,0.8775933460049856,3.156103717639028,8.616042281167637,9.448618120220504,11.962594156722586,9.879303662484293,10.73885193247078,0.16627595280237234,0.07532963483399008,12.940619727041812,6.593979531423825,6.406422802321372,1.4485533433896962,1.04331068796,1.28531576352,0.5340437053233513,0.3885919555786469,0.32721650631806015,0.35604141858575067,0.5843184002879249,0.6403706290939647,0.57804596833614,0.3387323220111098,0.4867022696615563,0.6026779708972255,0.40387370224635155,0.4140420701925957,0.4579965662040608,0.4360193181983283,10.129082030613159,8.64700735359567,1.8540867681686213,5.785475437519565,0.12080279381818121,0.8720386363966566,0.34999134310055524,11.510826119900122
2003-01-31,0.10050862018686448,1.9980881939855228,0.15066369418607065,2.249260508358458,0.3417932851895256,0.881293056602353,2.128371943752508,2.4615414325266847,2.5208858261858444,2.3763650793056583,2.5413152924990143,0.24560000539688365,0.05888322805876735,16.86741863200234,6.5365840963126205,7.719332281642653,2.3057321838796803,0.78311548284,1.39042059432,0.5805560669234872,0.4410365935883856,0.4167230228515424,0.46313540089615074,0.37838920679424,0.7983363168244494,0.8514014134019324,0.438366780464939,0.5983889344108044,1.0331935631242086,0.4628036073388878,0.4248210560325797,0.63318822133471,0.5290046386836449,2.405695914853942,10.374445003319204,1.4445197585075042,3.81875014405085,0.1522416167278255,1.0580092773672898,1.3303871838779742,4.872957408828872
2003-02-28,0.11828062923843922,1.0139276435688662,0.03383545549801911,1.1660437283053249,0.2659100166374196,0.3647817346027922,2.1936115377064844,3.2505195004339935,3.1714153615240317,2.6800091242776087,2.4474987533729986,0.1303595421693332,0.01903651131771404,15.202522970395071,6.512048056307151,6.943967692691053,1.5565442029138947,0.9203857716,1.38090182916,0.611898138446928,0.6556819543640786,0.619745058448878,0.5824070593933555,0.6505090976956738,1.1608894384352704,1.2388775475262368,0.7055289043088057,0.9792419619060603,1.2282944519981074,0.6072578517953919,0.6270857924754965,0.8800807925020913,0.7535832924887939,2.7486108554630233,9.55284623979776,0.8383199206148578,1.5570661182583256,0.07469802674352363,1.5071665849775877,0.9810505605728395,4.305633065480154
2003-03-31,0.17220651930506822,0.8886840704390895,0.0354016746992607,1.0962922644434183,0.4088323053457768,0.2774631738026667,2.2939889209042383,3.0443187931264823,3.3887238245584648,2.55106058812676,2.708350000161754,0.08677839624632575,0.016381004445866706,16.535978513678895,5.867433263901918,7.5911724902357145,1.1369090876378112,2.46515665224,1.60814214912,0.6413157444469975,0.9659954470943325,1.214724769742498,0.8216336356327906,0.8667821638635921,1.9624169235177293,2.2894231493773427,1.3510723049794902,1.7991334806215,1.876654596572168,1.3213358399392248,0.9672840040833034,1.5870490555280958,1.2771665298056996,2.79728842537554,9.998194755938842,0.7298742078074183,2.3250276973428505,0.05157970034609623,2.554333059611399,0.8347121767028511,0.5698021692755669
2003-04-30,0.379454740154512,1.3905280803905504,0.07320522412248685,1.8431880446675493,0.6424731669139706,1.0226725981404865,3.7961206690527685,3.8114906400983286,6.061368246808603,4.953494657543806,4.457745021918919,0.06273592181892325,0.016308439806697557,16.088477229957682,5.762580376263983,7.3804394855049384,1.6092468765176835,4.5594367054800005,1.99777627848,0.7060725476896347,0.8991075031236249,1.2220633895285684,0.6600962623315326,1.1197483625664755,2.4554000216855663,2.51416264240076,1.5327641766351532,1.962022872463079,1.7444629375188927,1.5606013274581294,0.9752538793875504,1.6999628285188135,1.337608353953182,4.616043847084486,9.743832363908867,1.2793951715599223,4.495154448386128,0.039522180812810406,2.675216707906364,0.3129615490515789,3.3505925859110763
2003-05-31,0.07996860303726541,0.9537771122273404,0.00930334245007984,1.0430490577146858,0.13702165419720724,0.08684016939971766,1.2777450670812958,1.1230353147080097,1.7092163117673618,1.5033581221403505,1.4681531367710834,0.027778427656344327,0.0034196303931816768,15.039388923978017,3.9222899170316055,7.137745689078015,2.92503894916608,2.63439997608,2.25663192432,0.8208978041460654,0.955202415814616,1.5685307987919865,0.8819974529533994,0.8965647966248158,4.562725922159373,5.324686651209838,3.187800310149231,4.171234577358572,3.9385288374883025,3.0309160759780043,1.0755738660462044,3.582119950243527,2.3288469081448655,1.4163015904936203,8.69980817669588,1.0479874576194228,1.9960853768011773,0.015599029024763003,4.657693816289731,0.2987724213217007,-0.15661052512235119
2003-06-30,4.074596597389214e-05,0.15598856715494264,5.750835739225993e-06,0.15603506395665576,0.0009431481567622217,0.0010775740416,2.7885798523243627e-05,0.12632909114222046,0.028919410195676433,0.011676115598640456,0.0,4.203458634301758e-05,2.379713803307583e-05,10.614300918648206,2.5119359607470684,5.754253826038863,2.10213268562258,1.8541486338,2.15809784148,0.9756080846144151,0.6426355967412506,1.109227700059873,0.7170710339210543,0.38280665247623535,7.231519428309114,8.109683866910808,4.681597481862873,6.213935676993315,5.697021465033717,4.492554952717514,0.7129352457996032,5.271277394151855,2.992106319975729,0.03339050054701212,6.2934969018113796,0.5650471179443995,-0.034584135888902745,3.2915862188046705e-05,5.984212639951458,-0.9502563772130088,-3.2291810324911183
2003-07-31,7.593887131171999e-05,0.09341553383891026,1.2132102554366587e-06,0.0934926859204774,8.65729753539836e-05,0.0011013227459764708,0.029349841854315606,0.07005339659603846,0.11746662283686428,0.059592994230834376,0.030528079513940317,0.0,1.426761906522749e-06,8.229139543043681,1.7857112814523737,5.184633970330367,1.83240434090281,1.8356772708,1.7798067941999998,1.0168792527597144,0.42422625580318135,0.6461094339011985,0.44554323948604235,0.2121151818270118,8.767201708259327,9.354165277330631,5.489849897311058,7.415794464177698,5.938056705087195,5.057108820512541,0.4319985277543585,5.975202471772123,3.203600499763241,0.06139818700639861,5.0664949316088075,0.48177123063615446,-0.35831836083584884,7.133809532613745e-07,6.407200999526482,-1.122179741394575,-5.102078715394423
2003-08-31,0.003240556177221625,0.07341802975521887,2.803499306148817e-06,0.07666138943174662,0.00094232597062569,0.03132702833643922,0.4900430022035392,0.19035631167624692,0.6594944543787897,0.5162838231740385,0.4594197937279167,0.0,1.5449274925631486e-06,7.104417355364814,1.4186560285394825,4.863635027214847,1.3408754003629058,3.3745706192400005,1.5759273519600001,1.0313834597469165,0.2383327735184994,0.4234171741651499,0.5535854031884048,0.2530685812430808,7.672052304655737,8.19336709252248,4.525369240282753,6.0630615123982645,5.624937019827166,4.409419292145179,0.36710098302878374,5.155696766163341,2.761398874596062,0.4631194770321062,4.462236137039715,0.36245153602542934,-0.21202350402380768,7.724637462815743e-07,5.522797749192124,-1.427552776352968,-6.497258876417414
2003-09-30,2.8589699262590502e-05,0.06120343257462998,1.591805139192132e-07,0.061232181454406474,0.0007457097148797575,0.0,0.02396742344913749,0.2637156466418208,0.07233559323711207,0.02281174628042064,0.047005214446873236,0.0,6.600756266530642e-06,6.294165795081789,1.1879389808150087,4.534513638364013,0.8397400212154369,1.7708332272,1.4419319525999998,0.9511324557892792,0.14567803302529508,0.18559413227828558,0.38789923356672007,0.07363195245427451,5.949040012066943,6.470941681805383,3.521617594887768,4.950570272935622,4.314103688825643,3.156397421186705,0.19820083783114384,3.9856722444589345,2.091936541145039,0.08596712481107285,4.005539471420271,0.22542947809618077,-0.15759822824022376,3.300378133265321e-06,4.183873082290078,-1.7860530444368123,-4.595910382553123
