Unnamed: 0.1,fldas_aet,gldas_aet,modis_aet,tc_aet,nldas_etr,gldas_etr,gmet_etr,modis_pet,tc_pet,gldas_ssr,gldas_bfr,gldas_qsm,gldas,fldas_r,tc_r,p_prism,p_chirps,p_persiann,p_trmm,p_daymet,fldas_swe,gldas_swe,gldas_sm,tc_sm,gldas_m,q_in,q_out,res_s,gmet_eto
2004-08-31,0.6743629466608937,0.6344751147661261,1.3147962813158902,0.264150072474604,18.126787154345024,18.298999230109736,14.7169677718824,12.925109573858087,10.308120044416304,2.6467652257095105e-05,0.06032461810455723,0.00012468919240771954,0.06047577494922204,0.00020776937924860703,0.0,0.0027214605294888106,0.1041348455603744,0.03269724115511676,0.005315639683423936,0.0004960177944000001,0.0,0.0006059448242052763,6.1584223064931605,1.2317641740721696,4.601777830827249,1.4020600683036673,1.091136408,1.1024733226799999,10.843992457994222
2004-09-30,0.43529377435243854,0.3561262495470188,1.0621008357669148,0.3202874136367184,14.520245206904798,15.551018392716744,12.091224573583693,10.673212444223047,7.986212658561508,0.0003006142357902281,0.05061856480806401,3.8445526128506825e-05,0.050957624569982735,0.0038716194829357814,0.0004556658326588235,0.13620492009026894,0.3093219696237791,0.14911055727484876,0.0856660845079034,0.11984562235499872,1.7989135258445056e-05,0.0002536439656177666,5.634319883900219,1.059926675027527,4.351512459837426,1.0263753106071554,1.1893349842799998,1.02276214464,8.508721366589235
2004-10-31,0.6927607556224471,0.7000518551021211,1.2707524423358747,3.3482324907329257,8.506871052148899,8.288012381421487,6.938501354550487,6.2752934499432405,4.707937554902639,0.1806614393140537,0.060833653085654076,0.012112127721664777,0.2536072201213725,0.3141799533999393,0.21758299474923928,3.6829790168702967,3.77768784685516,5.809612565292469,4.478005558824292,4.236373517636577,0.011071442606998095,0.00459231162372993,6.962579226918832,1.6402541380009663,4.775780093404495,0.7698316866029569,1.61756593632,0.97254840732,4.8603224051732115
2004-11-30,1.0913918121247843,1.0961093559766415,0.9061961216509994,1.6057764728285868,4.09660905390726,4.327485380369944,3.1830365207657074,3.011296964834485,2.254951266552572,0.02719905790728953,0.1265988930830561,0.017954697875127473,0.17175264886547312,0.13565075269153126,0.13571935251676862,1.87881988069112,1.8598229668203667,1.9969061879001362,2.03923152680756,2.1017080967219863,0.01799811507720941,0.011278006734571432,10.329878734127185,2.212277294944578,5.546459245573045,0.5676239939521536,1.4149458771599999,0.9583140481200001,2.2280396387049217
2004-12-31,1.0148630929993114,0.8817764139355033,0.9646586205224159,1.6620578003482105,3.036893051085328,2.9355969678394995,2.4322001234737347,2.997173808457688,1.6674868851362643,0.5983134793901315,0.28249862637493817,0.14140676748017894,1.0222188732452486,0.5237332059239138,1.4847519297776943,5.787543402736103,6.218835753830335,8.434000643812496,6.6773627077326365,5.849322641130128,0.0876358701583039,0.03753967969337296,12.960170771300106,5.896452595180725,6.36601631775827,0.7880593539326977,1.1146724398799999,1.09888019544,1.64614898503897
2005-01-31,1.3788183815288555,1.0903015172959174,1.3623065485910335,1.2726354165784093,2.7397154968990685,2.1368205057671865,1.9428608822753641,3.0752432442058804,1.280420808124938,0.2588828639982567,2.065441601012295,0.3350368609017512,2.6593613259123035,0.5746402884660997,2.6639359542211767,5.529803390361416,5.839661752076131,7.65471980477972,6.485885958476696,6.412966408031777,0.3283376732655695,0.15917464025718284,18.13989077793693,7.7511919733097425,8.267433889073253,1.1066053879425022,0.9816650579999999,1.42761865068,1.4594914969693378
2005-02-28,2.171215730915472,1.7487667186782336,2.055359057016471,2.116396252235094,3.8860646507146175,3.4900532765697125,3.2074502486727434,3.904320259886784,2.163719692309284,0.24697024892005634,1.9454534347747825,0.0845782647454319,2.2770019484402706,0.40945265390190455,1.3197171370064311,3.5621012204297315,4.621981716724538,5.435240892584496,4.538207668130768,4.567786547094047,0.16186679270468626,0.059496349821948735,16.681044295735113,7.912306664439166,7.7175439008057225,1.1571664062348288,0.9262139645999999,1.539968943,2.430518837558873
2005-03-31,3.212580812935,3.4918149913053136,2.8484564381583564,3.5934138991563795,6.452968767862452,6.873957141271622,5.845893851752684,6.973366766437799,4.338146646866523,0.3426493404344566,1.9725385520355112,0.04607871200828799,2.361266604478256,0.8488872468029701,0.8441195096104157,3.8990579298731767,4.930188531330414,5.68924718909285,4.894316204291446,4.864434029030379,0.0783470490270228,0.034677020119779224,18.360432282860113,7.3493120679719155,8.52477608078896,2.2278273525826564,1.40755239804,1.7815941067200003,4.485495745481901
2005-04-30,4.0672968638317855,4.765725030765531,2.311405500872584,3.347942104201337,8.828079228957497,10.579080417492868,8.032472148666786,6.587995263674327,6.1633822452398705,0.11235391954401304,1.5543708864573773,0.02548159841581558,1.692206404417206,0.2197522693209556,0.165485865305349,1.6229093389495377,2.036410276955211,2.446047830235416,2.0567072556561183,1.892767070586074,0.04701904188295028,0.017092884865078872,17.09487111686375,5.8586664833517945,7.974582696374536,2.1219908216103938,2.93287746648,2.02216957896,6.191520428355347
2005-05-31,3.780894793079387,5.149084751590854,3.14440793114865,3.2644933154932465,11.893503869070106,13.413860813760556,11.113103407296544,10.829378194116368,8.715446201035999,0.16550256199638494,0.8399632122740922,0.011084653873868613,1.0165504281443458,0.2588759410590963,0.13300403654977258,2.4842885764519362,2.1052474248560262,3.595697395504488,3.3880002049840643,3.5076786386686085,0.013901892516667751,0.005419525489415489,16.425915134498222,4.340460402472759,7.705419805398368,4.8866673566380046,1.9116658062,2.32625570292,8.620653986659304
2005-06-30,2.7998366377307065,4.339061966136995,2.64164752631045,1.841021890994497,14.913691051106722,16.54431801508401,13.136789837248065,13.097556528942786,10.289357598411193,0.019027599063910914,0.30151682138358243,0.0006796560313077093,0.3212240764788011,0.004059991593218192,0.03452705102105098,0.6005387353316984,0.2523252214858789,0.8712349511587587,0.7704355409845115,0.7724387958046076,0.0019954235100977753,0.00019301737444295006,12.808166460303983,2.9899479081365588,6.509658228952073,3.2976542382336,2.95550689056,2.29394469432,10.018014068082056
2005-07-31,2.210901990167032,3.1873684976897168,1.4708638195651766,0.9459260211300392,19.698196112707187,20.676019889239914,16.966548058690254,14.589229858981447,11.94537713012254,1.2790272006679351e-05,0.1542191258405535,7.797315725216231e-06,0.1542397134282854,0.00032564312650783684,0.0,0.001143329142277117,0.0533807117535465,0.02731095119660017,0.004893187716132448,3.968743679999999e-05,6.352762170029298e-05,2.2827776723030576e-05,9.954465309080373,2.050291577907401,5.791258217933866,2.343896179623015,2.2300578312,2.02820869704,12.686553213998991
2005-08-31,1.3014886251953592,1.498258428371584,1.3728485130320316,0.5126938191161224,18.501286935858804,18.99245751743269,15.939998615755465,13.068312088900473,10.44334066483481,0.00025943604166712693,0.10305242916048317,3.300855983745781e-07,0.10331219528774864,0.00014666778664358448,0.0001539391488,0.015712326881259217,0.09658760034563653,0.07762115214218736,0.029790400441659495,0.0106019407246549,0.0,1.4727589715110265e-05,7.8990804883606875,1.5914228850033445,5.209670472503272,1.6508511677352964,3.9265738883999997,1.6850570280000001,11.534497230118875
2005-09-30,0.6657611707016666,0.7365991099223124,1.415184396431762,0.41909860753729256,13.06857254443074,14.039307233922253,10.894170634340904,10.21776000100633,7.45175230061307,0.0014198022536785347,0.07955956900780484,5.83212511781603e-05,0.08103769251266152,0.003565613448307435,0.0015569885786352942,0.11390841243737496,0.3342128150377618,0.29572793545372617,0.14161440381314513,0.1427886082219858,0.0,6.877568601665054e-05,6.823212294159156,1.3184127770350935,4.794927489978125,1.1757098036192255,2.44041057648,1.48891273884,7.841610507914106
2005-10-31,0.5526089788141294,0.7270084736561471,0.9278166739309428,0.7904464579945413,9.293364116379633,10.218980458481589,7.731899459978039,5.500227698781165,5.0480478821886,0.0038477566672769545,0.07236244428779834,0.0003428303187779505,0.07655303127385324,0.013361457186422164,0.03013089996398432,0.4828427228758705,0.806871127105212,0.8690131613668282,0.5920862347898681,0.6537789969452201,0.00011092731240850581,0.00030177273323812436,7.039034661410527,1.1404480041289289,4.922720901961992,0.9569005084680192,1.63013139708,1.35063346344,5.36173995230131
